Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.242s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.28	0.00	1.18	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.39	0.33	0.00
6.00	0.00	0.00	0.65	0.00	1.99	0.21	0.00	0.00	2.00	0.82	0.00	0.00	1.24	0.94	0.69	0.00
7.00	0.00	0.00	0.16	0.00	1.71	0.32	0.00	0.16	2.00	0.08	0.00	0.00	1.18	0.93	0.00	0.00
8.00	0.00	0.66	0.39	0.00	1.52	1.18	0.00	0.15	1.99	0.00	0.00	0.00	1.07	1.25	0.78	0.00
9.00	0.00	0.02	0.00	0.00	0.39	0.31	0.00	0.00	2.00	0.00	0.00	0.00	0.74	0.66	0.28	0.00
10.00	0.00	0.94	0.73	0.00	1.42	0.82	0.00	0.00	2.00	1.54	1.37	0.00	0.87	1.47	0.79	0.65
11.00	0.00	0.35	0.06	0.00	1.47	0.78	0.00	0.00	2.00	0.22	0.24	0.00	1.00	1.47	0.15	0.29
12.00	0.00	0.74	0.00	0.00	1.99	0.00	0.00	0.00	2.00	2.63	0.00	0.00	0.00	1.73	0.00	0.00
13.00	0.00	1.15	0.00	0.00	0.51	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00
14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.99	0.00	0.00	0.00	2.00	0.00	0.00
15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.34	0.00	0.00	0.00	2.00	0.00	0.00
16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
