Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.264s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.57	1.11	0.71	0.00	2.00	0.00	0.44	0.00	0.55
6.00	0.62	1.32	1.31	0.00	2.00	0.47	0.57	0.00	0.47
7.00	0.01	1.66	1.81	0.00	2.00	1.34	0.32	0.00	0.78
8.00	0.16	1.07	1.04	0.00	1.99	0.29	0.28	0.00	0.16
9.00	1.25	2.36	1.73	0.00	2.00	1.87	1.85	0.00	0.53
10.00	1.45	0.87	1.17	0.00	2.00	1.15	0.00	0.00	1.12
11.00	1.14	1.77	1.24	0.00	2.00	1.15	1.42	0.00	0.01
12.00	0.04	1.71	1.74	0.00	2.00	1.83	1.79	0.00	1.21
13.00	1.63	1.55	0.33	0.00	2.00	1.40	0.85	0.00	1.19
14.00	1.68	2.26	1.51	0.00	1.99	2.32	1.81	0.00	1.08
15.00	1.14	1.75	0.58	0.00	2.00	2.00	1.10	0.00	1.73
16.00	1.47	0.99	1.30	0.00	2.00	1.01	1.14	0.00	0.81
17.00	1.64	1.99	0.55	0.00	2.00	1.51	0.85	0.00	2.11
18.00	0.99	1.32	1.34	0.00	2.00	1.15	0.00	0.00	0.84
19.00	0.00	1.46	1.17	0.00	2.00	0.38	0.99	0.00	0.09
20.00	2.21	1.47	0.53	0.00	1.99	2.37	1.01	0.00	1.26
21.00	1.41	1.32	0.95	0.00	2.00	2.01	1.73	0.00	0.81
22.00	1.86	1.58	2.05	0.00	2.00	1.94	1.70	0.00	2.04
23.00	0.47	0.35	0.12	0.00	2.00	1.46	0.72	0.00	1.10
24.00	1.47	1.73	2.08	0.00	2.00	1.51	0.40	0.00	1.28
25.00	0.85	2.01	1.55	0.00	2.00	1.26	1.77	0.00	1.47
26.00	1.88	2.00	0.33	0.00	1.99	2.00	1.99	0.00	2.01
27.00	2.44	0.09	0.35	0.00	2.00	2.00	1.94	0.00	1.97
28.00	1.88	0.00	0.02	0.00	2.00	1.99	1.83	0.00	1.99
29.00	1.99	0.00	0.00	0.00	2.00	2.01	2.18	0.00	2.00
30.00	1.39	0.45	0.48	0.00	2.00	1.94	1.74	0.00	1.45
31.00	0.79	0.94	0.86	0.00	2.00	0.77	1.19	0.00	0.47
32.00	1.93	2.12	2.13	0.00	1.99	2.20	2.39	0.00	2.32
