Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.241s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.86	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.00	0.00	0.00	2.00	1.00	0.00
6.00	0.75	0.00	0.89	2.00	1.74	0.39
7.00	1.95	0.82	0.67	2.00	1.71	0.48
8.00	2.00	1.19	0.09	1.99	0.00	1.04
9.00	1.98	2.13	0.77	2.00	0.97	0.80
10.00	1.99	1.67	1.47	2.00	1.60	0.24
11.00	1.99	1.88	0.77	2.00	0.00	0.51
12.00	2.00	2.01	0.12	2.00	0.00	0.95
13.00	2.00	1.57	1.06	2.00	1.91	0.65
14.00	0.94	1.60	0.33	1.99	0.20	0.60
15.00	2.30	1.24	1.55	2.00	1.95	2.38
16.00	2.00	0.00	2.00	2.00	2.00	1.99
17.00	2.00	1.75	1.99	2.00	1.99	1.98
18.00	2.00	2.00	2.00	2.00	2.00	2.00
19.00	1.97	1.72	1.90	2.00	1.99	0.79
20.00	2.01	2.23	1.26	1.99	2.01	0.78
21.00	2.00	1.98	0.77	2.00	1.99	0.84
22.00	2.00	1.81	1.42	2.00	2.01	0.98
23.00	1.91	1.70	0.07	2.00	1.79	1.48
24.00	2.10	2.00	1.54	2.00	1.70	0.57
25.00	1.95	1.85	1.24	2.00	2.00	1.51
26.00	2.01	2.43	0.11	1.99	2.00	0.00
27.00	1.99	2.00	1.85	2.00	2.00	0.04
28.00	2.00	1.99	1.99	2.00	1.99	0.00
29.00	1.99	2.00	2.00	2.00	2.00	1.98
30.00	1.99	2.00	1.99	2.00	2.00	1.99
31.00	2.01	2.00	2.00	2.00	2.00	2.01
32.00	1.99	2.00	2.00	1.99	2.00	2.00
33.00	1.99	1.99	1.91	2.00	1.99	1.93
34.00	2.00	2.01	2.03	2.00	2.00	2.03
35.00	2.01	1.98	0.49	2.00	2.01	0.98
36.00	1.52	1.10	1.19	2.00	1.77	1.22
37.00	2.03	1.37	0.42	2.00	1.90	0.89
38.00	1.63	1.50	0.77	1.99	1.34	0.55
39.00	1.99	1.98	0.75	2.00	0.53	1.20
