Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.715s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.77	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.63	0.00	1.70	2.00	1.92	1.71
6.00	1.44	1.38	1.48	2.00	1.98	1.97
7.00	0.34	1.88	2.07	2.00	2.00	1.97
8.00	0.49	1.99	2.01	1.99	2.00	2.04
9.00	0.00	1.87	2.37	2.00	2.00	2.01
10.00	0.00	1.40	1.51	2.00	2.00	2.00
11.00	0.20	0.49	2.41	2.00	1.99	1.98
12.00	0.00	0.00	2.00	2.00	2.00	2.00
13.00	0.00	0.00	2.00	2.00	1.99	1.97
14.00	0.00	0.00	2.00	1.99	1.99	2.00
15.00	0.84	0.85	1.67	2.00	2.00	1.94
16.00	1.08	1.48	1.68	2.00	1.99	1.97
17.00	1.01	1.52	1.88	2.00	2.00	1.95
18.00	0.93	1.57	1.91	2.00	1.83	1.81
19.00	0.95	1.52	1.88	2.00	2.16	2.14
20.00	0.87	1.30	1.99	1.99	1.80	1.78
21.00	0.61	1.20	2.32	2.00	2.14	0.49
22.00	0.00	0.00	2.00	2.00	1.99	2.03
23.00	1.05	1.05	1.59	2.00	1.99	1.98
24.00	1.01	1.55	1.75	2.00	2.01	2.04
