Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.212s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	0.00	0.85	0.00	2.00	0.00	0.67	0.54
6.00	1.52	0.00	1.33	0.00	2.00	0.00	1.68	0.00
7.00	1.72	0.94	1.02	0.00	2.00	0.00	0.12	0.06
8.00	1.99	1.61	1.28	0.00	1.99	1.50	0.35	0.00
9.00	2.00	1.94	1.48	0.00	2.00	1.84	0.71	0.01
10.00	2.00	1.92	1.95	0.00	2.00	2.00	2.32	0.34
11.00	1.94	1.02	0.95	0.00	2.00	1.98	0.45	0.33
12.00	2.01	1.34	0.37	0.00	2.00	1.61	1.15	0.38
13.00	0.67	0.89	0.42	0.00	2.00	0.12	0.73	0.22
14.00	1.99	2.19	1.81	0.00	1.99	2.80	1.92	0.21
15.00	1.98	1.85	1.88	0.00	2.00	1.93	1.68	1.02
16.00	1.34	1.72	0.73	0.00	2.00	1.25	0.75	0.38
17.00	0.55	1.97	1.32	0.00	2.00	1.98	1.12	0.38
18.00	1.50	1.73	1.25	0.00	2.00	1.83	0.98	0.18
19.00	1.86	2.05	1.31	0.00	2.00	1.84	0.39	0.18
20.00	1.74	1.54	1.61	0.00	1.99	1.14	0.49	0.69
21.00	1.45	1.55	1.41	0.00	2.00	1.71	1.32	0.11
22.00	2.01	2.01	1.98	0.00	2.00	2.00	2.11	1.97
23.00	2.00	2.00	1.98	0.00	2.00	2.00	2.00	1.99
24.00	2.00	1.99	1.99	0.00	2.00	1.98	1.99	2.00
25.00	2.00	2.00	2.00	0.00	2.00	2.00	2.00	2.00
26.00	1.99	2.00	1.97	0.00	1.99	2.00	2.00	2.00
27.00	2.00	2.00	1.94	0.00	2.00	1.98	2.00	1.98
28.00	2.00	2.00	1.98	0.00	2.00	1.99	1.99	2.01
29.00	2.00	1.99	1.94	0.00	2.00	2.00	2.01	1.99
30.00	2.00	2.01	1.99	0.00	2.00	1.98	1.99	2.00
31.00	2.00	1.99	1.94	0.00	2.00	1.99	2.00	1.99
32.00	1.99	2.00	1.98	0.00	1.99	2.00	2.00	2.00
33.00	2.00	2.00	1.98	0.00	2.00	1.99	2.00	2.00
34.00	2.00	2.00	1.99	0.00	2.00	1.99	2.00	2.00
35.00	2.00	2.00	1.95	0.00	2.00	1.99	1.99	1.98
36.00	2.00	1.98	1.97	0.00	2.00	2.00	2.00	1.98
37.00	2.00	2.00	1.97	0.00	2.00	1.99	2.00	2.00
38.00	1.99	2.00	1.94	0.00	1.99	1.99	2.00	2.00
39.00	2.00	1.99	2.00	0.00	2.00	1.99	2.00	2.00
40.00	2.00	1.99	1.99	0.00	2.00	1.98	2.00	2.00
41.00	2.00	2.00	1.98	0.00	2.00	2.00	2.00	1.99
42.00	2.00	1.99	1.95	0.00	2.00	2.00	2.00	2.00
43.00	2.00	2.00	1.98	0.00	2.00	1.99	1.99	1.99
44.00	1.99	2.00	1.99	0.00	1.99	2.00	2.00	2.00
45.00	2.00	2.00	1.98	0.00	2.00	2.00	2.00	2.00
46.00	1.68	1.87	1.26	0.00	2.00	1.75	1.73	1.39
47.00	2.07	2.01	1.04	0.00	2.00	2.04	1.99	1.97
48.00	2.00	2.00	1.99	0.00	2.00	2.00	1.95	2.00
49.00	2.00	1.99	2.00	0.00	2.00	1.99	1.98	2.00
50.00	1.99	2.00	2.00	0.00	2.00	2.00	1.94	2.00
51.00	2.00	1.99	1.98	0.00	1.99	2.00	1.97	2.00
52.00	2.00	1.99	2.00	0.00	2.00	2.00	1.92	2.00
53.00	2.00	2.00	2.00	0.00	2.00	2.00	1.95	1.99
