Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.458s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.19	1.20	0.00	0.00	0.00	2.00	1.39	1.13	0.00	1.00
6.00	1.98	1.98	0.48	0.00	0.00	2.00	1.97	1.24	0.15	0.79
7.00	2.01	2.01	0.37	0.00	0.00	2.00	2.01	1.58	0.93	0.09
8.00	2.00	1.54	1.13	0.07	0.00	1.99	1.75	1.15	0.19	0.01
9.00	1.92	0.58	0.38	0.26	0.00	2.00	1.77	0.46	0.06	0.35
10.00	1.85	1.66	0.64	0.34	0.00	2.00	1.60	1.57	0.00	0.00
11.00	1.91	1.92	0.42	0.22	0.00	2.00	1.97	0.38	0.21	0.18
12.00	2.03	1.67	1.63	0.32	0.00	2.00	2.01	2.52	0.00	0.00
13.00	2.00	1.51	1.84	0.00	0.00	2.00	1.73	1.28	1.05	0.68
14.00	1.99	2.00	1.01	0.66	0.11	1.99	1.98	1.74	0.87	0.87
15.00	1.73	1.63	0.05	0.52	0.49	2.00	1.71	1.30	0.65	0.39
16.00	1.98	1.98	0.75	0.15	0.06	2.00	1.25	0.75	0.15	0.07
17.00	1.98	1.81	0.79	0.60	0.42	2.00	1.88	1.78	0.72	0.15
18.00	1.64	1.07	1.42	0.18	0.00	2.00	1.38	1.10	0.55	0.41
19.00	2.12	2.11	1.18	0.04	0.01	2.00	2.12	0.47	0.31	0.00
20.00	1.88	1.83	1.31	0.40	0.02	1.99	2.00	0.68	0.06	0.01
21.00	2.00	1.97	1.93	0.13	0.00	2.00	1.77	0.02	0.14	0.00
22.00	2.00	2.00	1.91	0.00	0.00	2.00	1.99	1.19	0.00	0.00
23.00	2.00	2.00	1.52	0.00	0.00	2.00	2.01	1.55	1.21	0.00
24.00	1.99	1.95	1.94	0.00	0.00	2.00	2.00	1.68	1.75	0.00
25.00	1.97	1.97	1.84	0.35	0.00	2.00	1.98	1.93	1.47	0.51
26.00	2.00	2.00	2.10	0.80	1.14	1.99	2.01	1.92	1.47	0.27
27.00	1.92	1.95	1.42	0.19	0.24	2.00	1.86	1.13	1.20	0.00
28.00	2.00	1.95	1.97	0.00	0.01	2.00	2.01	1.92	1.87	1.14
29.00	1.95	1.90	1.65	0.00	0.00	2.00	1.88	0.21	0.18	0.19
30.00	1.88	1.87	1.38	0.22	0.33	2.00	1.59	1.97	0.60	0.00
31.00	1.41	1.68	0.97	0.05	0.00	2.00	1.48	1.33	0.33	0.49
32.00	1.99	1.88	1.94	0.00	0.00	1.99	2.01	1.92	1.53	0.61
33.00	1.92	1.80	1.30	0.09	0.02	2.00	1.90	1.04	0.57	0.55
34.00	2.01	1.86	1.80	0.79	0.04	2.00	1.95	1.42	0.39	0.02
35.00	2.01	1.97	1.88	0.04	0.00	2.00	1.98	1.97	1.44	0.00
36.00	1.99	1.87	1.67	1.42	0.00	2.00	1.85	1.57	1.21	0.82
37.00	1.91	1.86	1.38	0.60	0.00	2.00	1.97	0.97	0.59	0.19
38.00	2.00	2.01	0.88	1.34	0.00	1.99	2.01	2.10	0.52	0.07
39.00	1.98	1.98	2.14	0.28	0.05	2.00	1.84	0.13	0.00	0.00
40.00	2.00	1.99	2.00	0.78	0.21	2.00	2.00	2.30	0.08	0.05
41.00	1.99	1.78	1.51	0.00	0.00	2.00	1.97	1.74	0.44	0.00
42.00	2.00	2.05	1.85	0.55	0.28	2.00	1.98	1.68	1.39	0.15
43.00	1.95	1.87	1.04	0.00	0.00	2.00	1.97	1.68	0.57	0.59
44.00	2.00	2.05	1.79	0.01	0.01	1.99	2.05	1.71	0.75	0.00
45.00	2.00	1.88	1.93	1.41	0.00	2.00	2.00	1.98	1.99	0.00
46.00	2.00	1.99	2.00	0.00	0.00	2.00	2.00	1.98	1.98	0.00
47.00	0.67	1.92	1.86	1.07	0.04	2.00	1.98	0.66	1.22	0.71
48.00	0.87	1.98	1.67	0.87	0.00	2.00	1.86	0.00	1.63	0.13
49.00	1.75	1.92	1.59	0.06	0.00	2.00	1.95	0.00	1.11	0.09
50.00	1.99	1.93	1.91	0.21	0.00	2.00	1.99	0.00	1.32	0.00
