Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.258s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
35.00	1.99	1.98	2.00	1.99	1.99
36.00	1.99	1.99	2.00	2.00	1.99
37.00	2.00	2.00	2.00	2.00	1.98
38.00	1.99	2.00	1.99	2.00	1.99
39.00	2.01	1.98	2.00	2.00	1.99
40.00	2.00	2.00	2.00	2.00	2.00
41.00	1.98	1.99	2.00	1.99	1.98
42.00	2.00	2.00	2.00	2.00	2.00
43.00	1.99	1.98	2.00	2.00	1.99
44.00	2.01	2.00	1.99	2.00	2.00
45.00	1.98	2.00	2.00	2.00	1.98
46.00	1.99	1.99	2.00	2.00	1.98
47.00	1.98	2.00	2.00	1.99	2.00
48.00	2.00	2.00	2.00	2.00	2.00
49.00	2.00	1.99	2.00	2.00	1.99
50.00	2.00	2.00	2.00	2.00	1.99
51.00	1.99	1.98	1.99	2.00	2.00
52.00	2.00	2.00	2.00	1.99	2.00
53.00	1.98	2.00	2.00	2.00	2.00
54.00	2.00	2.00	2.00	2.00	2.00
55.00	1.99	2.00	2.00	2.00	1.99
56.00	1.97	1.98	2.00	2.00	1.99
57.00	2.01	2.01	1.99	2.00	1.99
58.00	1.99	2.00	2.00	1.99	2.00
59.00	2.01	1.99	2.00	2.00	2.00
60.00	1.99	2.00	2.00	2.00	2.00
61.00	2.00	1.98	2.00	2.00	1.99
62.00	1.99	1.98	2.00	2.00	2.00
63.00	2.01	2.01	1.99	2.00	0.71
64.00	2.00	2.00	2.00	1.99	0.00
65.00	2.00	2.00	2.00	2.00	0.00
66.00	1.99	2.00	2.00	2.00	0.04
67.00	1.99	2.00	2.00	2.00	0.00
68.00	2.00	2.00	2.00	2.00	0.00
69.00	1.83	1.79	1.99	1.45	0.85
70.00	0.02	1.20	2.00	1.18	0.48
71.00	0.49	2.00	2.00	2.52	1.00
72.00	1.94	0.86	2.00	1.67	0.64
73.00	2.90	2.91	2.00	1.67	1.00
74.00	2.04	2.03	2.00	1.95	2.32
75.00	1.92	1.98	1.99	2.27	2.27
76.00	2.07	2.00	2.00	2.06	2.05
77.00	2.00	2.00	2.00	1.99	1.97
78.00	1.99	2.00	2.00	2.00	2.00
79.00	2.00	2.00	2.00	2.00	1.99
80.00	2.00	2.00	2.00	2.00	2.00
81.00	2.00	1.98	1.99	2.00	1.97
82.00	1.99	2.00	2.00	1.99	2.00
83.00	1.98	2.00	2.00	2.01	1.95
84.00	2.00	2.00	2.00	1.99	2.00
85.00	1.98	1.98	2.00	2.00	2.00
86.00	1.99	1.97	2.00	2.00	1.98
87.00	1.99	2.00	1.99	2.00	2.00
88.00	1.99	1.99	2.00	1.99	1.99
89.00	2.00	2.01	2.00	2.01	2.00
90.00	2.01	2.00	2.00	1.99	2.00
91.00	1.97	1.98	2.00	2.00	1.97
92.00	2.00	2.01	2.00	2.00	2.00
93.00	2.00	1.99	1.99	2.00	2.00
94.00	2.00	2.00	2.00	1.99	1.99
95.00	1.98	2.00	2.00	2.00	1.99
96.00	1.97	1.99	2.00	2.00	2.00
97.00	1.98	2.00	2.00	2.00	1.99
98.00	2.00	2.00	2.00	2.00	1.99
99.00	2.00	2.00	2.00	2.00	2.01
100.00	2.01	2.00	1.99	2.00	1.99
101.00	1.97	1.99	2.00	2.00	1.99
102.00	2.01	2.00	2.00	1.99	2.00
103.00	1.99	1.98	2.00	2.00	2.00
104.00	2.00	1.99	2.00	2.00	1.99
105.00	1.98	1.99	2.00	2.00	1.99
106.00	2.01	2.00	1.99	2.00	2.00
107.00	1.99	2.00	2.00	2.00	1.99
108.00	1.99	2.00	2.00	1.99	2.00
109.00	2.00	1.99	2.00	2.00	1.95
110.00	1.99	2.00	2.00	2.00	2.00
111.00	1.92	1.92	2.00	2.00	1.95
112.00	1.99	2.00	1.99	2.00	2.00
113.00	2.00	2.00	2.00	2.00	1.99
114.00	1.98	1.99	2.00	2.00	2.00
115.00	2.01	2.00	2.00	1.99	2.00
116.00	1.99	1.98	2.00	1.99	1.99
117.00	1.98	1.99	2.00	2.00	1.99
118.00	1.99	1.99	1.99	2.00	2.00
119.00	2.00	2.01	2.00	1.99	2.00
120.00	1.41	1.91	2.00	2.00	2.00
121.00	2.01	1.99	2.00	2.00	2.00
122.00	2.01	2.01	2.00	2.00	2.00
123.00	1.99	1.99	2.00	2.00	2.00
124.00	1.99	2.00	1.99	2.00	1.99
125.00	2.00	1.98	2.00	1.99	1.99
126.00	1.98	1.98	2.00	2.00	2.00
127.00	2.00	2.01	2.00	2.01	2.00
128.00	1.99	1.99	2.00	1.99	2.00
129.00	2.01	1.99	2.00	2.00	1.99
130.00	2.00	2.00	1.99	2.00	2.00
131.00	1.97	2.00	2.00	2.00	1.98
132.00	2.00	2.00	2.00	1.99	2.00
133.00	2.00	2.00	2.00	2.00	2.00
134.00	2.00	2.00	2.00	2.00	2.00
135.00	2.00	2.00	2.00	2.00	1.99
136.00	1.99	1.98	1.99	2.00	2.00
137.00	1.97	2.00	2.00	1.98	1.98
138.00	2.01	2.00	2.00	2.01	2.01
139.00	1.95	2.00	2.00	2.01	2.00
140.00	2.00	2.00	2.00	1.99	2.00
141.00	1.98	2.00	2.00	2.00	2.00
142.00	1.99	1.99	2.00	2.00	2.00
143.00	1.99	1.97	1.99	2.00	1.99
144.00	2.01	2.01	2.00	2.00	2.00
145.00	1.99	1.98	2.00	2.00	1.99
146.00	2.00	2.00	2.00	1.97	1.99
147.00	1.99	1.99	2.00	2.00	1.99
148.00	2.00	2.00	2.00	2.00	2.00
149.00	1.98	1.99	1.99	2.00	1.98
150.00	2.01	2.00	2.00	2.00	2.00
151.00	1.98	1.98	2.00	1.99	2.00
152.00	1.99	2.00	2.00	2.00	2.00
153.00	2.00	1.98	2.00	2.00	1.98
154.00	2.00	2.00	2.00	1.99	2.00
155.00	1.99	1.98	1.99	2.01	2.00
156.00	1.99	2.00	2.00	2.00	1.99
157.00	1.99	1.99	2.00	1.99	1.98
158.00	1.99	2.00	2.00	2.00	2.00
159.00	2.00	1.99	2.00	2.00	2.00
160.00	2.00	1.99	2.00	2.00	2.00
161.00	1.97	1.99	1.99	2.00	1.99
162.00	2.01	2.00	2.00	2.00	2.00
163.00	1.97	1.99	2.00	1.99	1.99
164.00	2.01	2.00	2.00	2.00	2.00
165.00	1.99	1.99	2.00	2.00	1.99
166.00	0.65	2.01	2.00	2.00	2.00
167.00	0.00	1.97	1.99	1.98	1.95
168.00	1.25	1.84	2.00	2.00	2.00
169.00	0.48	1.95	2.00	2.01	2.00
170.00	2.68	2.00	2.00	1.99	2.00
171.00	2.00	2.00	2.00	2.00	2.00
172.00	2.00	1.99	2.00	2.00	1.99
173.00	2.00	2.00	1.99	2.00	2.00
174.00	2.00	2.00	2.00	1.99	2.00
175.00	1.99	1.99	2.00	2.00	2.00
176.00	1.99	1.99	2.00	2.00	2.00
177.00	1.98	2.00	2.00	2.00	2.00
178.00	1.99	1.99	2.00	2.00	1.99
179.00	2.01	2.00	1.99	2.00	1.99
10.2.1.2	2.04	8.00
10.1.1.1	1.98	17223.63
10.1.1.2	2.02	3806.20
10.1.1.4	2.02	10156.62
10.1.1.5	1.94	16679.78
