Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.209s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.73	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.86	0.11	0.21	2.00	1.10	0.35
6.00	2.40	0.77	0.47	2.00	1.40	0.97
7.00	1.99	0.64	0.19	2.00	1.81	0.78
8.00	2.00	0.37	0.08	1.99	1.90	1.22
9.00	1.98	0.31	0.00	2.00	2.13	1.40
10.00	2.00	0.04	0.00	2.00	2.30	0.00
11.00	2.00	0.00	0.00	2.00	1.79	1.13
12.00	1.97	0.53	0.13	2.00	1.72	1.28
13.00	2.03	0.00	0.65	2.00	1.84	1.13
14.00	1.99	0.00	0.00	1.99	1.99	1.97
15.00	1.99	0.00	0.00	2.00	2.47	0.94
16.00	1.99	0.13	0.07	2.00	2.03	0.00
17.00	2.00	0.00	0.00	2.00	1.99	0.02
18.00	2.00	0.01	0.00	2.00	1.98	0.00
19.00	1.98	0.00	0.00	2.00	2.03	0.00
20.00	2.00	0.00	0.00	1.99	2.01	0.00
21.00	1.98	0.46	0.15	2.00	1.99	0.18
22.00	1.66	0.21	0.91	2.00	1.67	0.04
23.00	1.98	0.02	0.40	2.00	2.25	0.80
24.00	2.04	0.00	0.00	2.00	2.06	0.45
25.00	2.00	0.02	0.00	2.00	2.00	0.01
26.00	1.99	0.01	0.00	1.99	1.88	0.46
27.00	1.98	0.00	0.00	2.00	2.06	0.98
28.00	2.01	0.00	0.00	2.00	1.79	1.91
