Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.372s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
2.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
3.00	1.95	0.01	0.00	2.00	1.97	0.00	0.00
4.00	2.00	1.90	1.99	2.00	2.00	1.92	1.95
5.00	1.98	1.93	2.00	2.00	1.99	1.99	1.99
6.00	2.00	1.93	2.00	2.00	2.01	2.00	2.00
7.00	2.00	1.92	1.99	2.00	1.99	2.00	1.99
8.00	2.00	1.93	2.00	1.99	2.00	2.00	1.99
9.00	2.00	1.90	2.00	2.00	2.00	2.00	2.00
10.00	2.00	1.98	2.00	2.00	2.00	2.00	1.99
11.00	1.98	1.94	2.00	2.00	2.00	1.99	1.99
12.00	2.00	1.93	2.00	2.00	1.99	2.00	1.99
13.00	2.00	1.91	2.00	2.00	1.99	2.00	2.00
14.00	1.97	1.91	1.99	1.99	2.00	2.00	2.00
15.00	2.00	1.92	2.00	2.00	2.00	2.00	1.99
16.00	1.99	1.93	2.00	2.00	2.00	2.00	2.00
17.00	1.99	1.87	2.00	2.00	2.00	1.98	2.00
18.00	2.00	1.87	2.00	2.00	1.99	1.99	1.98
19.00	2.00	1.88	2.00	2.00	1.99	2.00	2.00
20.00	1.99	1.91	1.99	1.99	2.00	1.99	2.00
21.00	2.00	1.93	2.00	2.00	2.00	2.00	2.00
22.00	2.00	1.91	2.00	2.00	2.00	1.99	2.00
23.00	1.98	1.94	2.00	2.00	1.99	1.99	1.99
24.00	2.00	1.94	2.00	2.00	2.00	2.00	2.00
25.00	2.00	1.92	2.00	2.00	2.00	1.99	2.00
26.00	1.99	1.86	1.99	1.99	2.00	1.99	1.99
27.00	2.00	1.91	2.00	2.00	2.00	2.00	2.00
28.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
29.00	2.00	1.86	2.00	2.00	2.00	1.98	1.98
30.00	1.99	1.90	2.00	2.00	1.99	1.99	1.98
31.00	1.99	1.95	2.00	2.00	2.00	2.00	2.00
32.00	2.00	1.88	1.99	1.99	1.99	2.00	2.00
33.00	2.00	1.88	2.00	2.00	2.00	2.00	1.99
34.00	2.00	1.94	2.00	2.00	2.00	2.00	2.00
35.00	2.00	1.92	2.00	2.00	1.99	1.99	1.99
36.00	1.99	1.93	2.00	2.00	1.99	2.00	1.99
37.00	2.00	1.94	2.00	2.00	2.00	2.00	2.00
38.00	2.00	1.92	1.99	1.99	2.00	2.00	2.00
39.00	2.00	1.91	2.00	2.00	2.00	2.00	2.00
40.00	2.00	1.93	2.00	2.00	2.00	2.00	2.00
41.00	1.99	1.92	2.00	2.00	2.00	1.99	2.00
42.00	2.00	1.87	2.00	2.00	2.00	1.99	1.99
43.00	1.99	1.87	2.00	2.00	2.00	2.00	2.00
44.00	1.99	1.90	1.99	1.99	1.99	2.00	1.99
45.00	2.00	1.90	2.00	2.00	2.00	2.00	2.00
46.00	2.00	1.86	2.00	2.00	2.00	2.00	2.00
47.00	2.00	1.91	2.00	2.00	2.00	1.98	1.99
48.00	1.99	1.92	2.00	2.00	1.98	1.99	1.99
49.00	2.00	1.88	2.00	2.00	2.00	2.00	1.99
50.00	1.98	1.93	1.99	2.00	2.00	1.97	2.00
51.00	2.00	1.88	2.00	1.99	2.00	2.00	2.00
52.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
53.00	2.00	1.90	2.00	2.00	2.00	2.00	2.00
54.00	1.99	1.90	2.00	2.00	2.00	1.99	1.99
55.00	2.00	1.87	2.00	2.00	1.99	2.00	2.00
56.00	2.00	1.91	2.00	2.00	1.99	1.99	1.99
57.00	2.00	1.90	1.99	1.99	2.00	2.00	1.99
58.00	2.00	1.93	2.00	2.00	2.00	1.99	2.00
59.00	1.99	1.93	2.00	2.00	2.00	2.00	2.00
60.00	1.99	1.92	2.00	2.00	2.00	1.99	1.99
61.00	2.00	1.94	2.00	2.00	1.99	2.00	1.99
62.00	1.99	1.88	2.00	2.00	2.00	2.00	2.00
63.00	2.00	1.86	1.99	1.99	1.99	2.00	2.00
64.00	2.00	1.90	2.00	2.00	2.00	1.99	2.00
65.00	2.00	1.92	2.00	2.00	2.00	1.99	2.00
66.00	2.00	1.93	2.00	2.00	2.00	1.99	1.99
67.00	1.99	1.88	2.00	2.00	2.00	2.00	2.00
68.00	2.00	1.91	2.00	2.00	1.99	2.00	2.00
69.00	2.00	1.90	1.99	1.99	1.99	2.00	2.00
70.00	2.00	1.91	2.00	2.00	2.00	2.00	1.99
71.00	2.00	1.92	2.00	2.00	2.00	1.99	1.99
72.00	1.99	1.93	2.00	2.00	1.99	2.00	2.00
73.00	2.00	1.88	2.00	2.00	2.00	1.99	1.99
74.00	1.99	1.90	2.00	2.00	1.99	1.98	2.00
75.00	2.00	1.93	1.99	1.99	2.00	2.00	2.00
76.00	2.00	1.87	2.00	2.00	2.00	2.00	2.00
77.00	2.00	1.90	2.00	2.00	1.99	2.00	1.99
78.00	1.99	1.90	2.00	2.00	2.00	1.99	2.00
79.00	2.00	1.87	2.00	2.00	1.99	2.00	1.99
80.00	1.99	1.94	2.00	2.00	2.00	2.00	1.99
81.00	2.00	1.95	1.99	1.99	1.99	2.00	2.00
82.00	2.00	1.92	2.00	2.00	2.00	1.99	1.99
83.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
84.00	2.00	1.92	2.00	2.00	1.99	2.00	2.00
85.00	1.99	1.93	2.00	2.00	1.99	1.98	1.99
86.00	2.00	1.93	2.00	2.00	1.99	2.00	2.00
87.00	2.00	1.90	1.99	1.99	2.00	2.00	2.00
88.00	2.00	1.95	2.00	2.00	2.00	2.00	2.00
89.00	2.00	1.90	2.00	2.00	2.00	1.99	1.99
90.00	2.00	1.91	2.00	2.00	2.00	1.99	1.99
91.00	1.99	1.86	2.00	2.00	2.00	2.00	2.00
92.00	1.99	1.93	2.00	2.00	1.99	2.00	1.99
93.00	2.00	1.92	1.99	1.99	1.99	2.00	1.98
94.00	2.00	1.95	2.00	2.00	2.00	2.00	2.00
95.00	1.99	1.95	2.00	2.00	2.00	2.00	2.00
96.00	1.99	1.93	2.00	2.00	2.00	2.00	2.00
97.00	2.01	1.87	2.00	2.00	2.00	1.99	1.99
98.00	1.99	1.91	2.00	2.00	2.00	1.97	2.00
99.00	2.00	1.90	1.99	2.00	1.99	2.00	2.00
100.00	2.00	1.90	2.00	1.99	2.00	2.00	2.00
101.00	1.99	1.92	2.00	2.00	2.00	2.00	2.00
102.00	2.00	1.86	2.00	2.00	2.00	2.00	1.99
103.00	2.00	1.91	2.00	2.00	2.00	1.99	1.99
104.00	1.99	1.91	2.00	2.00	1.99	2.00	2.00
105.00	2.00	1.93	1.99	2.00	2.00	2.00	1.99
106.00	2.00	1.87	2.00	1.99	2.00	2.00	2.00
107.00	2.00	1.91	2.00	2.00	2.00	2.00	2.00
108.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
109.00	1.98	1.94	2.00	2.00	2.00	1.99	1.99
110.00	2.00	1.95	2.00	2.00	2.00	1.98	1.99
111.00	2.00	1.91	2.00	2.00	1.98	2.00	1.99
112.00	2.00	1.93	1.99	1.99	2.00	2.00	2.00
113.00	1.99	1.90	2.00	2.00	2.00	1.99	2.00
114.00	2.00	1.87	2.00	2.00	2.00	2.00	2.00
115.00	1.99	1.93	2.00	2.00	2.00	1.99	1.99
116.00	1.99	1.85	2.00	2.00	1.99	2.00	2.00
117.00	2.00	1.91	2.00	2.00	2.00	2.00	1.99
118.00	2.00	1.97	1.99	1.99	2.00	2.00	1.99
119.00	2.00	1.91	2.00	2.00	2.00	1.99	2.00
120.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
121.00	1.99	1.93	2.00	2.00	2.00	2.00	2.00
122.00	2.00	1.94	2.00	2.00	1.99	1.98	1.98
123.00	2.00	1.90	2.00	2.00	2.00	2.00	2.00
124.00	2.00	1.91	1.99	1.99	2.00	2.00	1.98
125.00	1.99	1.91	2.00	2.00	2.00	2.00	2.00
126.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
127.00	2.00	1.88	2.00	2.00	2.00	1.99	1.99
128.00	1.99	1.91	2.00	2.00	2.00	1.99	1.98
129.00	2.00	1.93	2.00	2.00	1.99	2.00	2.00
130.00	2.00	1.88	1.99	1.99	2.00	2.00	1.99
131.00	1.98	1.91	2.00	2.00	2.00	2.00	2.00
132.00	2.00	1.94	2.00	2.00	2.00	2.00	2.00
133.00	1.99	1.92	2.00	2.00	2.00	1.99	1.98
134.00	1.99	1.90	2.00	2.00	1.98	1.99	2.00
135.00	2.00	1.87	2.00	2.00	2.01	2.00	2.00
136.00	2.00	1.93	1.99	1.99	1.99	2.00	2.00
137.00	2.00	1.91	2.00	2.00	2.00	1.99	2.00
138.00	2.00	1.90	2.00	2.00	2.00	2.00	1.99
139.00	2.00	1.94	2.00	2.00	1.99	1.98	2.00
140.00	1.99	1.86	2.00	2.00	2.00	1.99	2.00
141.00	2.00	1.88	2.00	2.00	2.00	2.00	1.98
142.00	2.00	1.92	1.99	2.00	1.99	2.00	2.00
143.00	2.00	1.93	2.00	1.99	2.00	1.99	2.00
144.00	2.00	1.90	2.00	2.00	2.00	2.00	1.99
145.00	2.00	1.86	2.00	2.00	2.00	1.99	2.00
146.00	2.00	1.92	2.00	2.00	2.00	1.99	1.99
147.00	1.99	1.86	2.00	2.00	2.00	2.00	2.00
148.00	2.00	1.95	2.00	2.00	1.99	2.00	1.99
149.00	2.00	1.90	1.99	1.99	2.00	2.00	2.00
150.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
151.00	2.00	1.91	2.00	2.00	2.00	2.00	2.00
152.00	1.99	1.95	2.00	2.00	1.99	1.98	1.99
153.00	2.00	1.90	2.00	2.00	2.01	2.00	2.00
154.00	2.00	1.90	2.00	2.00	1.99	2.00	2.00
155.00	2.00	1.95	1.99	1.99	1.99	2.00	1.99
156.00	2.00	1.90	2.00	2.00	2.00	2.00	2.00
157.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
158.00	1.99	1.87	2.00	2.00	2.00	1.98	1.99
159.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
