Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.272s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.30	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.01	0.00	0.00	2.00	1.02	0.33
6.00	1.93	1.19	0.05	2.00	1.99	1.33
7.00	1.70	1.70	0.41	2.00	1.97	1.58
8.00	1.99	2.01	2.93	1.99	2.01	1.99
9.00	2.00	1.99	1.53	2.00	1.99	1.48
10.00	0.54	0.46	0.24	2.00	1.54	0.51
11.00	1.17	1.45	0.97	2.00	1.40	0.45
12.00	1.87	2.08	1.13	2.00	1.92	1.85
13.00	1.92	1.99	1.73	2.00	2.03	1.01
14.00	1.97	2.01	1.31	1.99	2.01	0.64
15.00	1.99	1.57	1.77	2.00	2.00	2.51
16.00	2.04	2.00	2.50	2.00	2.00	1.99
17.00	1.99	1.99	1.99	2.00	1.99	2.00
18.00	2.00	2.00	2.00	2.00	2.00	1.99
19.00	1.99	2.00	1.99	2.00	2.00	2.01
20.00	2.00	2.00	2.01	1.99	2.00	2.00
21.00	2.00	2.00	1.99	2.00	2.00	2.00
22.00	2.00	2.00	2.00	2.00	2.00	2.00
23.00	2.00	1.99	2.00	2.00	1.99	1.99
24.00	2.00	2.01	2.00	2.00	2.01	2.00
25.00	2.00	1.99	1.99	2.00	2.00	1.99
26.00	1.99	2.00	1.99	1.99	1.99	1.98
27.00	1.99	2.00	1.98	2.00	2.00	2.00
28.00	2.00	2.00	2.00	2.00	2.00	2.00
29.00	2.00	1.99	2.00	2.00	2.00	1.99
30.00	2.00	1.97	1.57	2.00	1.99	1.34
31.00	1.99	1.78	1.45	2.00	1.99	2.34
32.00	1.35	1.38	0.73	1.99	1.06	0.95
33.00	1.52	0.40	2.17	2.00	2.28	0.26
34.00	0.38	1.90	0.44	2.00	0.62	0.47
35.00	0.02	0.61	1.14	2.00	2.21	0.16
36.00	0.22	1.91	1.58	2.00	1.13	0.38
37.00	1.99	2.00	2.25	2.00	2.68	0.82
38.00	2.00	2.00	1.77	1.99	1.97	1.95
39.00	1.39	0.55	0.60	2.00	1.07	0.21
40.00	1.47	2.28	1.78	2.00	1.58	1.39
41.00	2.08	0.97	0.68	2.00	1.75	0.29
42.00	1.73	1.54	0.69	2.00	1.65	1.22
43.00	1.04	1.73	1.40	2.00	1.68	0.85
44.00	2.51	1.94	1.58	1.99	1.95	0.00
45.00	1.80	1.94	1.93	2.00	1.99	0.52
46.00	1.72	1.75	1.26	2.00	1.90	0.65
47.00	1.90	1.97	2.12	2.00	2.01	2.48
48.00	2.07	2.01	2.38	2.00	2.00	1.98
49.00	2.00	1.99	2.00	2.00	1.99	2.01
50.00	1.98	2.01	2.01	2.00	2.00	2.00
51.00	2.03	1.98	1.98	1.99	2.00	1.99
52.00	1.99	1.98	1.95	2.00	1.99	1.99
53.00	2.01	1.86	1.78	2.00	1.97	1.33
54.00	1.99	1.70	1.59	2.00	1.93	0.87
55.00	1.97	2.05	2.16	2.00	1.98	0.39
56.00	2.00	2.00	2.00	2.00	2.00	0.00
57.00	1.99	1.99	1.99	1.99	2.00	0.00
58.00	2.01	2.01	2.01	2.00	2.00	0.00
59.00	2.00	2.00	2.00	2.00	2.00	0.00
60.00	1.99	1.98	1.99	2.00	1.99	0.00
61.00	2.01	2.00	2.00	2.00	2.01	0.00
62.00	1.99	1.99	2.00	2.00	1.99	0.00
63.00	1.99	1.85	1.54	1.99	1.97	1.55
64.00	1.78	1.92	1.13	2.00	1.83	1.01
65.00	1.83	1.71	1.02	2.00	1.47	0.64
66.00	2.08	1.26	0.66	2.00	1.92	0.33
67.00	1.40	1.04	1.14	2.00	1.61	0.16
68.00	1.47	1.38	0.59	2.00	0.97	0.82
69.00	1.44	1.46	1.83	1.99	1.46	0.38
70.00	1.75	1.68	0.66	2.00	1.19	1.58
71.00	1.68	1.17	0.02	2.00	1.91	0.57
72.00	2.00	2.28	0.66	2.00	2.00	1.30
73.00	1.97	2.00	2.10	2.00	1.53	0.54
74.00	2.04	1.64	0.79	2.00	2.43	2.32
75.00	1.99	1.99	2.00	1.99	2.00	2.00
76.00	2.00	2.00	2.00	2.00	2.00	2.00
77.00	2.00	2.00	2.00	2.00	1.99	2.00
78.00	2.00	1.99	2.00	2.00	2.00	1.99
79.00	2.00	1.99	1.99	2.00	1.99	2.01
80.00	2.00	1.98	2.00	2.00	2.00	1.99
81.00	1.99	2.00	2.00	1.99	0.40	2.00
82.00	2.00	1.99	2.00	2.00	0.00	2.00
83.00	2.00	2.00	2.00	2.00	0.00	2.00
84.00	2.00	1.99	2.00	2.00	0.00	2.00
85.00	2.00	2.00	1.99	2.00	0.00	1.99
86.00	2.00	1.98	2.00	2.00	0.00	2.00
87.00	1.99	1.99	1.99	1.99	0.00	2.00
88.00	2.00	2.00	2.00	2.00	0.00	2.00
89.00	2.00	1.99	1.99	2.00	0.00	2.00
90.00	2.00	2.00	2.00	2.00	0.00	2.00
91.00	2.00	1.99	1.99	2.00	0.00	2.00
92.00	2.00	1.99	2.00	2.00	0.00	2.00
93.00	1.99	2.00	2.00	1.99	0.00	1.99
94.00	2.00	1.98	2.00	2.00	0.00	2.00
95.00	2.00	2.00	1.99	2.00	0.00	2.00
96.00	2.00	1.99	2.00	2.00	0.00	2.00
97.00	2.00	2.00	1.99	2.00	0.00	2.00
98.00	2.00	1.99	2.00	2.00	0.00	1.99
99.00	1.99	1.99	1.99	2.00	0.00	2.00
100.00	2.00	2.00	2.00	1.99	0.00	2.00
101.00	2.00	2.00	2.00	2.00	1.11	2.00
102.00	2.00	1.99	2.00	2.00	2.00	2.00
103.00	2.00	2.00	1.99	2.00	1.99	1.99
104.00	2.00	2.00	2.00	2.00	2.00	2.00
105.00	2.00	1.99	2.00	2.00	1.99	2.00
106.00	1.99	2.00	2.00	1.99	2.00	2.00
107.00	2.00	2.00	2.00	2.00	2.00	2.00
108.00	2.00	2.00	2.00	2.00	2.00	2.00
109.00	2.00	2.00	1.99	2.00	1.98	2.00
110.00	2.00	1.99	2.00	2.00	1.99	2.00
111.00	2.00	1.99	2.00	2.00	1.99	1.99
112.00	1.99	2.00	2.00	1.99	2.00	2.00
113.00	2.00	2.00	1.99	2.00	2.00	2.00
114.00	2.00	2.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	1.98	2.00	2.00	1.99
116.00	2.00	1.99	2.00	2.00	1.99	2.00
117.00	2.00	1.99	2.00	2.00	2.00	2.00
118.00	1.99	1.99	2.00	1.99	2.00	2.00
119.00	2.00	2.00	2.00	2.00	2.00	2.00
120.00	2.00	2.00	2.00	2.00	2.00	2.00
121.00	2.00	2.00	2.00	2.00	2.00	1.99
122.00	2.00	1.99	1.99	2.00	2.00	2.01
123.00	2.00	2.00	2.00	2.00	1.99	1.99
124.00	1.99	2.00	2.00	1.99	2.00	2.00
125.00	2.00	2.00	2.00	2.00	1.99	2.00
126.00	2.00	2.00	2.00	2.00	2.00	2.00
127.00	2.00	2.00	2.00	2.00	2.00	2.00
128.00	2.00	2.00	1.99	2.00	2.00	2.00
129.00	2.00	1.98	2.00	2.00	1.99	1.99
130.00	1.99	1.99	2.00	1.99	2.00	2.00
131.00	2.00	2.00	2.00	2.00	2.00	2.00
132.00	2.00	2.00	2.00	2.00	2.00	2.00
133.00	2.00	1.98	2.00	2.00	2.00	2.00
134.00	2.00	1.99	1.99	2.00	2.00	2.00
135.00	2.00	2.00	2.00	2.00	1.98	1.99
136.00	1.99	1.99	2.00	1.99	2.00	2.00
