Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.313s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	1.84	0.00	0.00	1.99	0.00	0.00	0.00
3.00	0.00	1.39	0.00	0.00	2.00	0.00	1.24	0.75
4.00	0.00	1.01	0.00	0.00	2.00	1.38	1.27	1.31
5.00	0.00	0.55	0.00	0.00	2.00	0.52	0.21	0.00
6.00	0.02	1.90	0.00	0.93	2.00	2.41	1.77	1.18
7.00	0.71	0.58	0.00	0.14	2.00	0.89	0.14	0.04
8.00	1.80	1.83	0.00	0.16	1.99	1.07	0.80	0.39
9.00	1.66	1.79	0.00	0.04	2.00	1.97	1.15	0.01
10.00	1.97	1.87	0.00	1.26	2.00	1.98	1.50	0.38
11.00	1.87	1.38	0.00	0.25	2.00	1.71	0.59	0.25
12.00	1.88	1.95	0.00	0.47	2.00	2.03	0.28	0.16
13.00	2.00	2.00	0.00	1.06	2.00	2.00	1.13	1.04
14.00	1.99	2.00	0.00	0.45	1.99	2.00	0.48	0.39
15.00	2.00	2.00	0.00	0.00	2.00	2.00	0.00	0.00
16.00	1.72	1.75	0.00	0.21	2.00	1.81	0.40	0.38
17.00	1.98	2.03	0.00	2.25	2.00	1.99	2.30	2.25
18.00	1.99	1.85	0.00	1.45	2.00	1.65	1.45	1.32
19.00	1.11	0.54	0.00	0.00	2.00	0.99	0.41	0.00
20.00	1.92	1.94	0.00	0.82	1.99	1.78	1.02	0.44
21.00	1.78	1.92	0.00	1.57	2.00	2.01	1.81	0.51
22.00	2.03	2.01	0.00	2.03	2.00	2.00	2.03	0.00
23.00	1.98	1.48	0.00	1.01	2.00	2.00	1.11	0.78
24.00	2.00	2.40	0.00	0.26	2.00	1.95	0.40	0.18
25.00	2.01	1.95	0.00	1.88	2.00	1.99	1.84	0.12
26.00	1.99	1.97	0.00	0.08	1.99	1.97	0.28	0.14
27.00	1.95	1.66	0.00	0.78	2.00	0.65	0.86	0.41
28.00	1.92	1.39	0.00	0.19	2.00	1.78	0.15	0.12
29.00	1.55	1.55	0.00	0.24	2.00	1.75	0.58	0.40
30.00	1.90	1.75	0.00	0.68	2.00	1.81	1.51	1.18
31.00	2.00	2.00	0.00	0.00	2.00	2.01	1.11	1.11
32.00	1.99	1.98	0.00	0.00	1.99	1.99	1.93	0.11
33.00	2.00	2.01	0.00	0.66	2.00	2.00	2.00	0.00
34.00	2.00	1.93	0.00	0.00	2.00	2.00	1.94	0.00
35.00	2.00	1.99	0.00	0.58	2.00	2.00	1.94	0.00
36.00	1.99	2.01	0.00	1.98	2.00	2.00	1.97	0.00
37.00	1.65	1.38	0.00	1.07	2.00	1.54	1.24	0.00
38.00	2.23	2.03	0.00	2.56	1.99	2.04	1.93	0.00
39.00	1.99	2.00	0.00	2.00	2.00	2.00	1.99	0.00
40.00	2.00	1.99	0.00	2.00	2.00	1.98	1.99	0.00
41.00	2.00	2.00	0.00	1.99	2.00	2.00	2.00	0.00
42.00	1.99	2.00	0.00	1.97	2.00	2.01	1.97	0.46
43.00	2.00	1.95	0.00	0.74	2.00	1.87	0.80	0.86
44.00	1.99	2.00	0.00	0.00	1.99	1.99	0.00	0.00
45.00	2.00	2.00	0.00	0.39	2.00	2.00	0.41	0.46
46.00	1.97	1.93	0.00	0.31	2.00	1.99	0.29	0.33
47.00	1.95	1.94	0.00	1.35	2.00	1.80	1.42	1.45
48.00	2.00	1.28	0.00	0.26	2.00	0.66	0.55	0.05
49.00	2.05	2.25	0.00	0.88	2.00	2.00	0.99	0.79
50.00	1.99	2.00	0.00	1.92	2.00	1.99	2.00	1.98
51.00	1.35	1.74	0.00	0.94	1.99	1.47	1.24	0.91
52.00	1.70	1.80	0.00	0.09	2.00	1.87	0.00	0.06
53.00	2.00	1.99	0.00	0.04	2.00	1.94	0.64	0.48
54.00	2.00	1.99	0.00	0.04	2.00	2.01	0.44	0.46
55.00	2.00	1.99	0.00	0.00	2.00	2.00	0.99	0.00
56.00	2.00	2.00	0.00	0.00	2.00	1.99	0.00	0.00
57.00	1.99	2.00	0.00	2.00	1.99	2.00	1.99	1.98
58.00	2.00	2.00	0.00	2.00	2.00	2.00	2.00	1.92
59.00	2.00	2.00	0.00	1.99	2.00	2.00	1.99	1.93
60.00	2.00	1.99	0.00	1.99	2.00	2.00	2.00	1.86
61.00	2.00	2.01	0.00	2.00	2.00	1.99	1.99	1.93
62.00	1.94	1.88	0.00	1.45	2.00	1.99	1.61	1.47
63.00	1.51	0.38	0.00	0.13	1.99	1.12	0.60	0.12
64.00	2.04	2.31	0.00	0.92	2.00	1.55	1.59	0.49
65.00	1.95	2.24	0.00	0.28	2.00	1.38	1.06	0.34
66.00	2.04	1.42	0.00	0.35	2.00	1.80	0.65	0.45
67.00	1.95	2.04	0.00	0.24	2.00	1.85	1.21	0.75
68.00	2.03	1.94	0.00	0.09	2.00	1.84	0.40	0.00
69.00	1.99	2.00	0.00	0.24	1.99	2.00	0.27	0.00
70.00	2.00	2.00	0.00	0.00	2.00	1.99	0.00	0.00
71.00	2.00	1.99	0.00	1.87	2.00	2.01	1.87	0.00
72.00	1.77	1.46	0.00	0.32	2.00	1.58	1.18	0.31
73.00	1.80	1.91	0.00	0.01	2.00	1.98	0.61	0.62
74.00	2.00	2.00	0.00	0.00	2.00	2.00	1.92	2.00
75.00	1.99	2.00	0.00	0.00	1.99	1.99	1.93	2.00
76.00	2.00	2.00	0.00	0.00	2.00	2.00	1.94	2.00
77.00	2.00	1.99	0.00	0.00	2.00	2.00	1.93	2.00
78.00	2.00	2.00	0.00	0.00	2.00	2.00	1.94	2.00
79.00	2.00	2.00	0.00	0.00	2.00	2.00	1.93	1.99
80.00	2.00	1.99	0.00	0.00	2.00	2.00	1.98	2.00
81.00	1.99	2.00	0.00	0.00	1.99	1.99	1.95	2.00
82.00	2.00	2.00	0.00	0.00	2.00	2.00	1.97	2.00
83.00	2.00	2.00	0.00	0.00	2.00	2.00	1.94	2.00
84.00	2.00	2.00	0.00	0.00	2.00	2.00	1.97	2.00
85.00	2.00	2.00	0.00	0.00	2.00	2.00	1.92	1.99
86.00	2.00	1.99	0.00	0.00	2.00	1.99	1.93	2.00
87.00	1.99	2.00	0.00	0.00	1.99	2.00	1.94	2.00
88.00	2.00	2.00	0.00	0.00	2.00	2.00	1.97	2.00
89.00	2.00	2.00	0.00	0.00	2.00	2.00	1.97	2.00
90.00	2.00	2.00	0.00	0.00	2.00	2.00	1.95	1.98
91.00	2.00	2.00	0.00	0.00	2.00	2.00	1.97	2.00
92.00	2.00	1.99	0.00	0.00	2.00	2.00	1.94	2.00
93.00	1.99	2.00	0.00	0.78	1.99	1.99	1.97	1.98
94.00	2.00	2.00	0.00	2.00	2.00	2.00	2.00	1.93
95.00	2.00	2.00	0.00	2.00	2.00	2.00	1.99	1.97
96.00	2.00	2.00	0.00	1.99	2.00	2.00	1.99	1.97
97.00	2.00	2.00	0.00	2.00	2.00	2.00	1.98	1.98
98.00	2.00	1.99	0.00	1.99	2.00	1.99	2.00	1.98
99.00	1.99	2.00	0.00	2.00	2.00	2.00	2.00	1.99
100.00	2.00	2.00	0.00	2.00	1.99	2.00	2.00	1.98
101.00	2.00	2.00	0.00	2.00	2.00	2.00	1.99	1.93
102.00	2.00	2.00	0.00	1.99	2.00	2.00	2.00	1.94
103.00	2.00	1.99	0.00	1.98	2.00	2.00	1.99	1.97
104.00	2.00	2.00	0.00	2.00	2.00	2.00	1.98	1.91
105.00	2.00	2.00	0.00	2.00	2.00	1.99	1.99	1.97
106.00	1.99	2.00	0.00	2.00	1.99	2.00	2.00	1.94
107.00	2.00	2.00	0.00	2.00	2.00	1.99	2.00	1.93
108.00	2.00	1.90	1.51	1.85	2.00	1.97	1.95	1.84
109.00	2.00	1.57	1.14	0.42	2.00	1.74	0.98	0.54
110.00	1.98	1.98	1.25	0.00	2.00	1.83	0.00	0.00
111.00	2.01	2.00	0.00	0.00	2.00	2.00	0.49	0.00
