Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.327s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
3.00	0.06	1.45	1.47	1.97	2.00	0.00	0.00	0.00	0.00
4.00	0.52	0.55	0.54	0.51	2.00	0.00	0.00	0.00	0.00
5.00	0.59	0.59	0.62	2.11	2.00	0.00	0.00	0.04	0.92
6.00	0.02	0.86	0.91	1.98	2.00	0.00	0.00	0.02	0.32
7.00	1.74	1.41	1.45	1.94	2.00	0.00	0.00	0.13	0.86
8.00	0.59	1.83	1.81	2.00	1.99	0.00	0.00	0.15	2.68
9.00	0.31	1.99	1.99	2.00	2.00	0.00	0.00	0.00	2.00
10.00	3.11	1.98	2.00	2.00	2.00	0.00	0.00	0.00	1.98
11.00	1.99	1.98	2.00	2.00	2.00	0.00	0.00	0.00	2.00
12.00	1.99	1.97	1.99	2.00	2.00	0.00	0.00	0.01	1.98
13.00	2.00	1.98	2.00	2.00	2.00	0.00	0.00	0.00	2.00
14.00	1.99	1.98	2.00	1.99	1.99	0.00	0.00	0.00	2.00
15.00	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.00	1.99
16.00	2.00	1.95	2.00	2.00	2.00	0.00	0.00	0.00	1.99
17.00	1.98	1.95	2.00	2.00	2.00	0.00	0.00	0.00	2.00
18.00	2.00	1.98	1.98	2.00	2.00	0.00	0.00	0.00	1.99
19.00	2.00	1.93	1.98	2.00	2.00	0.00	0.00	0.00	2.00
20.00	2.00	1.97	2.00	1.99	1.99	0.00	0.00	0.00	2.00
21.00	1.98	1.91	2.00	2.00	2.00	0.00	0.00	0.00	2.00
22.00	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.00	1.99
23.00	2.00	1.95	1.98	2.00	2.00	0.00	0.00	0.00	2.00
24.00	2.00	1.97	2.01	2.00	2.00	0.00	0.00	0.00	1.97
25.00	2.00	1.99	1.99	2.00	2.00	0.00	0.00	0.01	2.00
26.00	1.99	1.95	2.00	1.99	1.99	0.00	0.00	0.00	2.00
27.00	1.98	1.93	1.99	2.00	2.00	0.00	0.00	0.00	2.00
28.00	2.00	1.92	1.99	2.00	2.00	0.00	0.00	0.00	2.00
29.00	1.99	1.97	1.98	2.00	2.00	0.00	0.00	0.00	1.99
30.00	1.99	1.94	2.00	2.00	2.00	0.00	0.00	0.01	1.98
31.00	2.00	1.94	2.00	2.00	2.00	0.00	0.00	0.00	2.00
32.00	2.00	1.97	1.99	1.99	1.99	0.00	0.00	0.00	2.00
33.00	1.99	1.95	2.00	2.00	2.00	0.00	0.00	0.00	2.00
34.00	2.00	1.95	2.00	2.00	2.00	0.00	0.00	0.00	2.00
35.00	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.00	1.99
36.00	1.99	1.95	1.99	2.00	2.00	0.00	0.00	0.00	2.00
37.00	2.00	1.99	1.99	2.00	2.00	0.00	0.00	0.00	2.00
38.00	1.99	1.99	2.00	1.99	1.99	0.00	0.00	0.00	2.00
39.00	2.00	1.98	2.00	2.00	2.00	0.00	0.00	0.01	2.00
40.00	2.00	1.92	2.00	2.00	2.00	0.00	0.00	0.00	1.99
41.00	1.99	1.95	2.00	2.00	2.00	0.00	0.00	0.00	2.00
42.00	2.00	1.98	1.99	2.00	2.00	0.00	0.00	0.00	1.99
43.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00	1.99
44.00	2.00	1.97	2.00	1.99	1.99	0.00	0.00	0.00	2.00
45.00	1.98	1.94	2.00	2.00	2.00	0.00	0.00	0.00	2.00
46.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00	2.00
47.00	1.99	1.94	1.99	2.00	2.00	0.00	0.00	0.00	1.99
48.00	1.99	1.98	2.00	2.00	2.00	0.00	0.00	0.00	2.00
49.00	2.00	1.95	1.98	2.00	2.00	0.00	0.00	0.00	2.00
50.00	2.00	2.00	2.00	1.99	2.00	0.00	0.00	0.00	2.00
51.00	1.99	1.94	2.00	2.00	1.99	0.00	0.00	0.00	1.99
52.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00	2.00
53.00	2.00	1.99	1.99	2.00	2.00	0.00	0.00	0.01	1.99
54.00	1.98	1.93	1.99	2.00	2.00	0.00	0.00	0.01	2.00
55.00	2.00	1.98	2.00	2.00	2.00	0.00	0.00	0.00	2.00
56.00	2.00	1.98	1.99	2.00	2.00	0.00	0.00	0.00	2.00
57.00	1.98	1.97	2.00	1.99	1.99	0.00	0.00	0.00	2.00
58.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00	2.00
59.00	2.00	1.98	1.99	2.00	2.00	0.00	0.00	0.00	1.99
60.00	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.01	2.00
61.00	2.00	1.97	1.99	2.00	2.00	0.00	0.00	0.00	2.00
62.00	2.00	1.98	1.99	2.00	2.00	0.00	0.00	0.00	2.00
63.00	2.00	1.97	2.00	1.99	1.99	0.00	0.00	0.00	2.00
