Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.320s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.74	0.00	1.06	0.20	0.13	0.86	0.00	1.98	1.61	0.00	0.00	0.54	1.24	0.00	0.00
3.00	0.26	0.00	1.41	0.00	0.00	0.25	0.00	2.00	0.25	0.00	0.00	0.09	0.00	0.00	0.00
4.00	0.04	0.00	1.04	0.00	0.00	0.05	0.00	2.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00
5.00	0.14	0.00	0.57	0.01	0.01	0.18	0.00	2.00	0.09	0.01	0.00	0.18	0.00	0.00	0.00
6.00	0.16	0.00	0.82	0.00	0.00	0.15	0.00	2.00	1.07	0.00	0.00	0.95	2.52	0.00	0.98
7.00	0.15	0.00	0.00	0.54	0.47	0.19	0.00	2.00	0.05	0.53	0.00	0.16	0.00	0.00	0.00
8.00	0.00	0.00	0.00	0.46	0.40	0.01	0.00	1.99	1.72	0.06	0.00	0.88	1.83	0.00	0.65
9.00	0.01	0.00	0.47	0.38	0.26	0.61	0.00	2.00	0.65	0.37	0.00	0.00	0.39	0.00	0.31
10.00	0.22	0.00	0.06	0.11	0.09	0.24	0.00	2.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00
11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.25	0.00	0.00	0.26	0.04	0.00	1.30
12.00	0.54	0.00	0.28	0.20	0.11	0.46	0.00	2.00	1.04	0.51	0.00	0.25	0.35	0.00	0.38
13.00	0.09	0.00	3.87	0.31	0.13	0.08	0.00	2.00	0.75	0.00	0.00	0.00	0.00	0.00	0.66
14.00	0.00	0.00	0.21	0.32	0.16	0.21	0.00	1.99	0.62	0.00	0.00	0.29	1.94	0.00	0.45
15.00	0.24	0.00	1.97	0.74	0.51	0.24	0.00	2.00	0.92	0.42	0.00	0.27	0.89	0.00	0.05
16.00	0.22	0.00	1.94	1.12	1.14	0.24	0.00	2.00	1.01	0.00	0.00	2.04	2.00	0.00	0.52
17.00	0.34	0.00	0.48	0.82	0.60	0.21	0.00	2.00	0.75	0.02	0.00	0.00	0.04	0.00	0.00
18.00	0.46	0.00	0.84	0.54	0.47	0.41	0.54	2.00	0.79	0.11	0.00	1.48	1.10	0.00	0.66
19.00	0.26	0.00	1.55	1.00	0.15	0.27	0.72	2.00	0.94	0.20	0.00	0.71	0.95	0.00	0.06
20.00	0.20	0.00	1.19	0.65	0.62	0.20	0.28	1.99	1.55	0.00	0.00	0.81	1.00	0.00	1.18
21.00	0.00	0.00	0.00	0.80	0.95	0.00	0.00	2.00	0.62	0.41	0.00	0.00	0.71	0.00	0.71
22.00	0.01	0.00	1.17	0.29	0.37	0.01	0.01	2.00	0.12	0.00	0.00	0.29	1.27	0.00	0.00
23.00	0.09	0.00	0.00	0.00	0.00	0.09	0.00	2.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00
24.00	0.14	0.00	0.00	0.02	0.04	0.15	0.00	2.00	0.58	0.25	0.42	0.07	0.00	0.00	0.13
25.00	0.00	0.00	1.51	0.00	0.00	0.82	0.00	2.00	0.16	0.00	0.00	0.00	2.60	0.00	0.35
26.00	0.62	0.00	0.86	0.13	0.09	0.12	0.00	1.99	0.00	0.06	0.05	0.01	0.00	0.00	0.00
27.00	0.00	0.24	0.01	0.34	0.33	0.00	0.33	2.00	0.00	0.28	0.00	0.53	0.01	0.00	0.00
28.00	0.00	0.00	0.01	0.58	0.16	0.00	0.00	2.00	1.68	0.04	0.32	0.00	0.85	0.00	0.04
29.00	0.35	0.00	0.54	0.00	0.00	0.29	0.00	2.00	0.11	0.00	0.00	0.42	0.33	0.00	0.00
30.00	0.41	0.00	0.19	0.46	0.16	0.39	0.00	2.00	0.85	0.00	0.00	0.52	1.24	0.00	0.46
31.00	0.32	0.00	0.99	0.01	0.00	0.39	0.00	2.00	0.42	0.00	0.00	0.09	0.07	0.00	0.00
32.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	1.99	0.05	0.00	0.00	0.00	0.00	0.00	0.26
33.00	0.00	0.00	0.79	0.00	0.00	0.00	0.00	2.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
34.00	0.00	0.00	0.04	0.82	0.67	0.00	0.20	2.00	0.27	0.00	0.01	0.66	2.17	0.00	0.00
35.00	0.00	0.00	3.42	0.86	0.68	0.00	0.00	2.00	0.35	0.51	0.00	0.11	0.49	0.00	0.00
36.00	0.00	0.00	1.22	0.12	0.06	0.00	0.05	2.00	0.11	0.09	0.00	0.77	0.49	0.00	0.00
37.00	0.00	0.00	0.94	0.67	0.61	0.01	0.25	2.00	0.68	1.01	0.00	0.24	0.79	0.00	0.31
38.00	0.00	0.00	0.55	0.15	0.00	0.00	0.00	1.99	0.00	0.15	0.00	0.01	0.00	0.00	0.00
39.00	0.20	0.00	1.35	0.00	0.00	0.11	0.00	2.00	0.60	0.00	0.00	0.00	0.02	0.00	0.31
40.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	2.00	0.45	0.00	0.00	0.34	0.33	0.00	0.33
41.00	0.12	0.00	0.00	0.00	0.00	0.12	0.11	2.00	0.32	0.00	0.39	0.82	0.00	0.00	0.48
42.00	0.01	0.00	0.32	0.35	0.13	0.00	0.11	2.00	0.85	0.04	0.06	0.93	3.73	0.00	0.24
43.00	0.13	0.00	0.00	0.00	0.00	0.13	0.00	2.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00
44.00	0.00	0.00	1.27	0.37	0.22	0.00	0.00	1.99	0.39	0.04	0.00	0.00	0.99	0.00	0.00
45.00	0.21	0.00	0.00	0.21	0.20	0.15	0.21	2.00	0.65	0.09	0.07	0.71	1.13	0.00	0.00
46.00	0.21	0.00	2.84	0.37	0.34	0.22	0.00	2.00	0.00	0.59	0.00	0.05	0.80	0.00	0.00
47.00	0.15	0.05	0.26	0.35	0.24	0.14	0.08	2.00	0.97	0.24	0.00	0.18	0.11	0.00	0.00
48.00	0.82	0.00	1.66	0.46	0.11	0.41	0.67	2.00	0.82	0.12	0.00	0.72	1.80	0.00	0.00
49.00	0.00	0.00	0.21	0.82	0.84	0.02	0.00	2.00	0.53	0.24	0.42	0.26	0.00	0.00	0.00
50.00	0.00	0.00	0.67	0.44	0.39	0.00	0.00	2.00	1.01	0.20	0.01	0.21	2.05	0.00	0.31
51.00	0.00	0.00	0.92	0.15	0.12	0.00	0.06	1.99	0.92	0.01	0.00	0.55	0.00	0.00	0.00
52.00	0.18	0.00	0.64	0.00	0.00	0.16	0.00	2.00	0.01	0.00	0.31	0.00	0.73	0.00	0.00
53.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	2.00	0.54	0.00	0.00	0.00	0.55	0.00	0.00
54.00	0.08	0.00	0.87	0.00	0.00	0.12	0.01	2.00	0.55	0.00	0.12	0.57	0.22	0.00	0.00
55.00	0.41	0.14	0.20	0.48	0.06	0.41	0.13	2.00	0.59	0.06	0.44	0.27	0.26	0.00	0.00
56.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00
