Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.344s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	1.05	0.73	0.00	1.99	1.07	0.49	0.00
3.00	0.00	1.58	0.98	0.28	2.00	1.57	0.67	0.13
4.00	1.88	1.63	0.88	0.11	2.00	1.40	0.28	0.13
5.00	1.95	0.98	0.34	0.19	2.00	0.73	0.14	0.00
6.00	1.79	1.10	0.80	0.52	2.00	1.79	0.65	0.00
7.00	1.77	1.34	0.87	0.27	2.00	1.59	0.28	0.49
8.00	1.98	1.01	0.62	0.49	1.99	1.93	0.00	0.00
9.00	1.15	1.00	0.89	0.04	2.00	1.50	0.94	0.04
10.00	1.37	1.04	0.95	0.29	2.00	1.07	0.01	0.02
11.00	2.01	1.88	1.40	0.87	2.00	1.57	0.34	0.00
12.00	1.99	1.87	1.87	1.91	2.00	1.99	0.47	0.19
13.00	1.81	2.00	1.74	1.30	2.00	1.88	1.01	0.00
14.00	1.99	1.97	1.92	0.00	1.99	1.95	0.08	0.00
15.00	1.87	1.98	0.28	0.01	2.00	1.93	0.78	0.00
16.00	2.01	1.94	0.41	0.58	2.00	2.01	1.06	0.00
17.00	2.00	2.00	0.25	0.25	2.00	1.99	1.01	0.00
18.00	1.94	1.70	0.00	0.00	2.00	1.67	0.01	0.00
19.00	1.85	1.72	1.94	0.00	2.00	1.97	0.00	0.00
20.00	1.99	2.00	1.83	1.55	1.99	2.00	1.41	0.00
21.00	1.98	1.78	0.73	0.72	2.00	1.99	1.46	0.21
22.00	1.08	1.08	1.32	1.21	2.00	1.92	0.68	0.65
23.00	2.00	1.91	1.17	0.73	2.00	1.91	1.39	0.00
24.00	1.99	2.00	1.80	0.00	2.00	2.00	1.32	0.00
25.00	1.99	1.99	1.99	0.00	2.00	1.99	1.99	0.00
26.00	2.00	1.99	2.00	0.00	1.99	2.00	2.01	0.00
27.00	2.00	2.01	2.01	0.00	2.00	2.00	2.00	0.00
28.00	2.00	1.99	1.99	0.00	2.00	1.99	1.99	0.00
29.00	1.99	2.00	2.00	0.00	2.00	2.01	2.00	0.00
30.00	2.01	2.00	2.00	0.00	2.00	1.99	2.00	0.00
31.00	1.99	1.90	1.71	0.95	2.00	1.94	1.81	0.00
32.00	1.66	1.83	1.42	0.82	1.99	1.47	1.45	0.00
33.00	1.80	1.75	1.50	0.09	2.00	1.86	1.45	0.21
34.00	2.00	2.00	1.98	1.99	2.00	1.94	2.08	0.00
35.00	1.98	2.00	1.99	1.98	2.00	2.00	2.00	0.00
36.00	1.81	1.80	1.73	1.15	2.00	1.93	0.75	0.00
37.00	2.01	1.58	0.71	0.61	2.00	1.75	0.26	0.00
38.00	1.98	1.71	1.32	0.16	1.99	0.57	0.45	0.75
39.00	2.00	1.86	0.02	0.00	2.00	2.72	2.89	0.00
40.00	2.01	1.90	1.88	1.46	2.00	1.84	0.00	0.00
41.00	2.00	1.97	1.93	1.97	2.00	1.99	0.57	0.00
42.00	1.81	1.55	1.46	0.06	2.00	1.87	1.81	0.00
43.00	2.00	2.00	1.90	1.13	2.00	1.97	1.37	0.00
44.00	1.80	1.94	0.54	0.48	1.99	1.94	2.26	0.00
45.00	2.07	1.67	0.40	0.22	2.00	1.92	0.34	0.09
46.00	1.66	1.68	0.02	0.27	2.00	1.95	0.95	0.87
47.00	1.98	1.45	0.15	0.06	2.00	1.94	1.18	0.45
48.00	1.87	1.73	0.97	0.68	2.00	1.68	0.00	0.00
49.00	2.14	2.07	0.73	0.54	2.00	2.13	1.15	1.02
50.00	1.88	1.58	0.19	0.12	2.00	2.00	0.15	0.16
51.00	1.99	1.81	0.48	0.51	1.99	1.84	0.60	0.44
52.00	2.01	1.92	0.00	0.00	2.00	1.98	0.35	0.00
