Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.296s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.57	1.02	1.99	0.00	0.00	1.90	0.00
3.00	0.00	2.36	2.34	2.34	2.00	0.00	0.52	0.84	0.55
4.00	1.55	0.05	1.90	2.00	2.00	0.00	1.72	1.63	0.31
5.00	1.79	1.74	2.00	2.00	2.00	0.00	0.91	0.08	0.00
6.00	2.00	1.99	1.99	2.00	2.00	0.00	0.61	0.00	0.00
7.00	2.00	1.97	2.00	1.99	2.00	0.00	2.60	0.80	0.00
8.00	1.99	1.99	2.00	2.00	1.99	0.00	2.00	0.85	0.88
9.00	2.00	1.97	1.98	2.00	2.00	0.00	2.00	1.94	2.00
10.00	1.99	1.97	1.95	2.00	2.00	0.00	2.00	1.97	1.99
11.00	1.98	1.97	1.98	2.00	2.00	0.00	1.99	1.97	1.99
12.00	2.00	1.97	1.98	2.00	2.00	0.00	2.01	1.93	2.00
13.00	1.99	1.94	2.00	2.00	2.00	0.00	1.99	1.93	2.00
14.00	1.99	1.99	1.99	1.99	1.99	0.00	2.00	1.92	2.00
15.00	2.00	1.95	1.98	2.00	2.00	0.00	2.00	1.88	2.00
16.00	2.00	1.98	1.98	2.00	2.00	0.00	2.00	1.94	1.98
17.00	1.99	1.93	1.95	2.00	2.00	0.00	2.00	1.92	1.98
18.00	2.00	1.97	2.00	2.00	2.00	0.00	1.99	1.90	2.00
19.00	2.00	1.98	2.00	2.00	2.00	0.00	2.00	1.93	1.99
20.00	2.00	1.98	1.97	1.99	1.99	0.00	2.00	1.90	2.00
21.00	2.00	1.98	1.97	2.00	2.00	0.00	2.00	1.88	2.00
22.00	2.00	1.98	1.99	2.00	2.00	0.00	2.00	1.91	2.00
23.00	1.98	1.97	2.00	2.00	2.00	0.00	2.00	1.90	1.99
24.00	2.00	1.95	1.97	2.00	2.00	0.00	2.00	1.93	2.00
25.00	2.00	1.97	1.99	2.00	2.00	0.00	1.99	1.94	1.98
26.00	1.97	1.98	1.97	1.99	1.99	0.00	2.00	1.95	2.00
27.00	2.00	1.98	1.95	2.00	2.00	0.00	2.00	1.94	2.00
28.00	1.99	1.93	1.97	2.00	2.00	0.00	2.00	1.88	1.99
29.00	1.98	1.92	1.95	2.00	2.00	0.00	2.00	1.92	1.98
30.00	2.00	2.00	1.98	2.00	2.00	0.00	2.00	1.93	2.00
31.00	1.98	2.00	1.98	2.00	2.00	0.00	2.00	1.90	1.99
32.00	2.00	1.97	1.99	1.99	1.99	0.00	1.99	1.91	2.00
33.00	2.00	1.97	1.98	2.00	2.00	0.00	2.00	1.94	2.00
34.00	1.98	1.95	1.97	2.00	2.00	0.00	2.00	1.91	1.99
35.00	1.99	1.97	1.98	2.00	2.00	0.00	2.00	1.86	1.99
36.00	2.00	1.95	1.98	2.00	2.00	0.00	2.00	1.93	2.00
37.00	2.00	1.95	2.00	2.00	2.00	0.00	2.00	1.92	1.99
