Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.393s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.54	0.00	0.00	0.00	1.61	1.99	0.00	1.26	1.71	0.00	0.00
3.00	0.28	1.30	0.00	0.00	0.00	0.21	2.00	0.00	0.13	1.07	0.48	0.00
4.00	0.74	0.22	0.78	0.00	0.00	0.24	2.00	1.38	0.18	0.28	0.73	0.00
5.00	0.01	0.32	1.42	0.00	0.00	0.92	2.00	0.62	0.19	1.15	0.46	0.00
6.00	0.00	1.01	0.99	0.00	0.00	0.86	2.00	0.93	0.19	0.14	0.35	0.00
7.00	0.00	0.02	0.42	0.00	0.00	0.27	2.00	1.22	0.21	0.09	1.59	0.91
8.00	0.00	0.85	1.08	0.00	0.16	0.52	1.99	1.12	0.15	0.24	0.89	1.00
9.00	0.00	0.48	0.44	0.00	0.00	0.57	2.00	0.79	0.00	0.01	0.46	0.26
10.00	0.58	1.01	0.61	0.00	0.00	0.12	2.00	0.66	0.00	0.00	0.31	0.29
11.00	0.00	0.00	0.41	0.00	0.00	0.84	2.00	1.08	0.00	0.01	0.79	0.18
12.00	0.00	0.02	0.84	0.00	0.00	2.07	2.00	0.33	0.00	0.26	1.07	0.00
13.00	0.34	0.01	1.02	0.00	0.00	2.00	2.00	0.65	0.24	1.47	2.30	0.31
14.00	0.00	0.84	0.79	0.00	0.00	0.49	1.99	0.47	0.00	0.81	0.95	0.33
15.00	0.40	0.92	1.32	0.87	0.00	0.93	2.00	0.57	0.00	1.41	0.00	0.15
16.00	0.80	1.18	2.08	0.18	0.69	1.70	2.00	0.13	0.69	1.65	2.59	0.00
17.00	0.00	0.00	2.00	0.00	1.97	2.00	2.00	0.00	1.93	2.00	2.00	0.00
18.00	0.00	0.00	2.00	0.00	2.00	1.99	2.00	0.00	1.91	1.99	1.99	0.00
19.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.98	2.00	1.99	0.00
20.00	0.00	0.00	1.99	0.00	1.98	2.00	1.99	0.00	1.97	2.00	2.00	0.00
21.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.98	2.00	2.00	0.00
22.00	0.00	0.00	2.00	0.00	1.99	2.00	2.00	0.00	1.93	2.00	1.99	0.00
23.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.97	1.98	2.00	0.00
24.00	0.00	0.00	2.00	0.00	1.99	2.00	2.00	0.00	1.95	1.99	1.99	0.00
25.00	0.00	0.00	2.00	0.00	2.00	1.99	2.00	0.00	1.98	1.98	1.99	0.00
26.00	0.00	0.00	1.99	0.00	2.00	2.00	1.99	0.00	1.94	2.00	1.99	0.00
27.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.93	2.00	2.00	0.00
28.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.97	1.99	1.99	0.00
29.00	0.00	0.00	2.00	0.00	1.98	1.99	2.00	0.00	1.94	1.99	2.00	0.00
30.00	0.00	0.00	1.99	0.00	1.99	2.01	2.00	0.00	1.95	1.95	2.00	0.00
31.00	0.00	0.00	2.01	0.00	2.00	1.99	2.00	0.00	1.98	1.98	1.99	0.00
32.00	0.00	0.00	1.99	0.00	2.00	2.00	1.99	0.01	1.94	1.98	2.00	0.04
33.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.97	2.00	2.00	0.00
34.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.97	2.00	1.99	0.00
35.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.95	2.00	2.00	0.00
36.00	0.00	0.00	2.00	0.00	1.99	2.00	2.00	0.00	1.95	1.99	2.00	0.00
37.00	0.00	0.00	1.99	0.00	2.00	1.99	2.00	0.00	1.98	2.00	1.98	0.00
38.00	0.00	0.00	2.00	0.00	1.99	2.00	1.99	0.00	1.93	2.00	2.00	0.00
39.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.99	1.99	1.99	0.00
40.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.97	2.00	2.00	0.00
41.00	0.00	0.00	2.00	0.00	1.98	2.00	2.00	0.00	1.95	2.00	2.00	0.00
42.00	0.00	0.00	2.00	0.00	2.00	1.99	2.00	0.00	1.93	1.99	1.99	0.00
43.00	0.00	0.00	2.00	0.00	2.00	2.01	2.00	0.00	1.95	2.00	1.99	0.00
44.00	0.00	0.00	1.99	0.00	2.00	1.99	1.99	0.00	1.93	1.99	1.99	0.00
45.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	1.97	1.99	2.00	0.00
