Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.191s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
123.00	0.33	0.29	2.00	0.04	1.46
124.00	0.00	0.00	1.99	0.00	0.00
125.00	0.41	0.00	2.00	0.05	0.14
126.00	1.08	0.66	2.00	0.62	0.00
127.00	1.52	1.78	2.00	1.07	0.64
128.00	1.18	1.17	2.00	0.55	0.68
129.00	1.48	0.33	2.00	0.28	1.53
130.00	1.68	1.61	1.99	0.73	0.79
131.00	1.81	1.77	2.00	0.41	0.44
132.00	1.73	1.24	2.00	0.87	1.22
133.00	1.32	1.38	2.00	0.11	0.53
134.00	0.00	0.00	2.00	0.02	1.80
135.00	0.00	0.00	2.00	0.00	1.41
136.00	0.00	0.00	1.99	0.02	0.12
137.00	0.00	0.00	2.00	0.00	2.00
138.00	0.00	0.00	2.00	0.00	2.00
139.00	0.00	0.00	2.00	0.00	1.99
140.00	0.00	0.00	2.00	0.00	2.00
141.00	0.00	0.00	2.00	0.00	1.99
142.00	0.00	0.00	2.00	0.00	2.00
143.00	0.00	0.00	1.99	0.00	1.99
144.00	0.00	0.00	2.00	0.00	2.00
145.00	0.00	0.00	2.00	0.00	2.00
146.00	0.00	0.00	2.00	0.00	2.00
147.00	0.00	0.00	2.00	0.00	2.00
148.00	0.00	0.00	2.00	0.00	1.99
149.00	0.00	0.00	1.99	0.00	2.00
150.00	0.00	0.00	2.00	0.00	2.00
151.00	0.00	0.00	2.00	0.01	2.00
152.00	0.00	0.00	2.00	0.00	2.00
153.00	0.00	0.00	2.00	0.00	2.00
154.00	0.00	0.00	2.00	0.00	1.99
155.00	0.00	0.00	1.99	0.00	2.00
156.00	0.00	0.00	2.00	0.00	2.00
157.00	0.00	0.00	2.00	0.00	2.00
158.00	0.00	0.00	2.00	0.01	2.00
159.00	0.00	0.00	2.00	0.00	1.99
160.00	0.00	0.00	2.00	0.00	2.00
161.00	0.00	0.00	1.99	0.00	2.00
162.00	0.00	0.00	2.00	0.00	2.00
163.00	0.00	0.00	2.00	0.00	2.00
164.00	0.00	0.00	2.00	0.00	2.00
165.00	0.00	0.00	2.00	0.00	2.00
166.00	0.00	0.00	2.00	0.00	1.99
167.00	0.00	0.00	1.99	0.00	2.00
168.00	0.00	0.00	2.00	0.00	2.00
169.00	0.00	0.00	2.00	0.00	2.00
170.00	0.00	0.00	2.00	0.00	2.00
171.00	0.00	0.00	2.00	0.00	1.99
172.00	0.00	0.00	2.00	0.01	2.00
173.00	0.00	0.00	1.99	0.00	2.00
174.00	0.00	0.00	2.00	0.00	2.00
175.00	0.00	0.00	2.00	0.00	2.00
176.00	0.00	0.00	2.00	0.00	2.00
177.00	0.00	0.00	2.00	0.00	2.00
178.00	0.00	0.00	2.00	0.00	1.99
179.00	0.00	0.00	1.99	0.00	2.00
10.1.1.1	0.25	313782.62
10.1.1.2	0.21	395927.85
10.2.1.2	2.04	7.84
10.1.1.4	0.12	388334.00
10.1.1.5	1.86	12633.97
