Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.824s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	1.79	0.00	1.99	0.00	0.00	0.00
3.00	0.58	1.14	0.60	0.00	2.00	0.78	0.24	0.00
4.00	0.79	1.79	0.78	0.00	2.00	0.33	0.25	0.00
5.00	0.65	1.07	0.69	0.00	2.00	1.13	0.54	0.00
6.00	0.22	1.21	0.49	0.66	2.00	2.14	0.91	0.59
7.00	0.64	1.74	0.31	0.13	2.00	1.81	0.55	0.22
8.00	2.16	1.65	0.16	0.22	1.99	1.44	0.04	0.16
9.00	1.27	1.31	0.98	0.11	2.00	1.64	1.65	0.09
10.00	0.67	0.80	0.00	0.00	2.00	0.60	0.54	0.00
11.00	0.01	1.06	0.00	0.00	2.00	0.44	0.34	0.18
12.00	0.65	2.28	0.00	0.00	2.00	1.98	1.75	0.22
13.00	0.19	0.28	0.00	0.00	2.00	1.98	2.37	0.49
14.00	0.73	2.31	1.73	0.04	1.99	1.87	1.60	0.27
15.00	1.90	1.94	0.84	0.32	2.00	1.10	0.42	0.37
16.00	1.64	1.80	0.66	0.00	2.00	1.51	1.48	0.00
17.00	0.68	1.53	0.29	0.00	2.00	1.33	1.55	0.00
18.00	1.92	1.48	0.68	0.45	2.00	2.13	2.27	0.53
19.00	1.48	2.00	0.00	0.16	2.00	2.01	0.16	0.16
20.00	1.57	2.00	1.63	0.19	1.99	1.99	0.11	0.20
21.00	1.98	1.97	1.98	0.00	2.00	1.99	0.00	0.00
22.00	2.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
23.00	1.99	2.00	1.99	0.00	2.00	2.00	0.00	0.00
24.00	1.01	1.93	1.74	0.41	2.00	1.93	1.47	0.42
25.00	0.84	1.85	1.79	0.86	2.00	1.99	2.00	0.86
26.00	0.46	1.21	1.52	0.00	1.99	2.00	2.00	0.00
27.00	2.20	2.23	2.01	0.00	2.00	2.00	2.00	0.00
28.00	2.00	2.00	2.00	0.00	2.00	1.99	2.00	0.00
29.00	2.00	2.00	1.99	0.00	2.00	1.99	2.00	0.00
30.00	1.99	2.00	2.00	0.00	2.00	1.97	1.99	0.00
31.00	2.00	1.99	2.00	0.00	2.00	2.00	2.00	0.00
32.00	1.99	1.99	2.00	0.00	1.99	1.98	2.00	0.00
33.00	2.00	1.99	2.00	0.00	2.00	1.98	2.00	0.00
34.00	2.00	1.99	2.00	0.00	2.00	1.98	2.00	0.00
35.00	1.98	2.00	2.00	0.00	2.00	1.97	2.00	0.00
36.00	2.00	1.99	1.99	0.00	2.00	1.99	2.00	0.00
37.00	2.00	1.98	2.00	0.00	2.00	1.98	1.99	0.00
38.00	1.98	2.00	2.00	0.00	1.99	1.99	2.00	0.00
39.00	0.54	1.95	1.88	0.00	2.00	2.00	1.99	0.00
40.00	1.48	1.53	0.26	0.22	2.00	1.31	1.17	0.25
41.00	0.00	1.64	1.00	0.72	2.00	1.99	1.87	0.66
42.00	0.72	2.13	2.12	0.33	2.00	2.00	0.33	0.33
43.00	1.58	2.00	1.99	0.65	2.00	1.78	0.66	0.71
44.00	2.00	1.98	2.00	0.00	1.99	1.38	1.37	0.00
45.00	2.00	1.99	2.00	0.00	2.00	1.99	2.00	0.00
46.00	1.87	1.86	0.95	0.25	2.00	1.92	0.85	0.25
47.00	1.77	1.81	1.51	0.00	2.00	1.80	1.12	0.00
48.00	0.07	1.93	1.42	0.24	2.00	1.99	2.05	0.26
49.00	0.02	1.34	1.08	0.25	2.00	1.59	0.87	0.21
50.00	0.59	0.92	0.04	0.00	2.00	1.87	1.37	0.00
51.00	2.27	1.99	0.98	0.00	1.99	2.00	2.00	0.00
52.00	2.00	2.00	0.34	0.00	2.00	2.00	0.95	0.00
53.00	1.97	1.99	0.99	0.00	2.00	1.99	0.00	0.00
54.00	2.01	2.00	0.22	0.00	2.00	2.01	0.00	0.00
55.00	1.77	1.75	0.47	0.00	2.00	0.65	0.68	0.00
56.00	1.41	1.53	1.01	0.00	2.00	2.11	2.08	0.00
57.00	1.38	1.37	0.26	0.00	1.99	1.73	1.41	0.00
58.00	1.97	1.92	1.97	0.00	2.00	2.00	1.93	0.00
59.00	2.04	2.00	2.04	0.75	2.00	2.00	2.04	0.79
60.00	1.97	1.94	1.99	0.69	2.00	2.00	1.99	0.68
61.00	2.00	1.97	2.00	0.00	2.00	1.99	1.95	0.00
62.00	2.00	1.97	2.00	0.00	2.00	2.00	1.99	0.00
63.00	2.00	1.98	2.00	0.00	1.99	1.99	1.98	0.00
64.00	2.00	1.94	2.00	0.00	2.00	2.00	2.00	0.00
65.00	1.98	1.94	2.00	0.00	2.00	2.00	1.99	0.00
66.00	1.98	1.99	1.93	0.16	2.00	2.00	0.95	0.16
67.00	1.98	1.98	2.00	0.00	2.00	1.99	0.00	0.00
68.00	2.01	1.99	2.00	0.00	2.00	2.00	0.00	0.00
69.00	1.99	1.99	1.99	0.00	1.99	2.00	0.00	0.00
70.00	2.01	1.99	2.00	0.00	2.00	2.00	0.00	0.00
71.00	2.00	2.00	2.01	0.00	2.00	1.99	0.00	0.00
72.00	1.99	1.98	1.98	0.00	2.00	2.01	0.00	0.00
73.00	2.00	2.01	2.01	0.00	2.00	2.00	0.00	0.00
74.00	1.99	1.98	1.99	0.00	2.00	1.98	0.00	0.00
75.00	2.01	2.00	2.01	0.00	1.99	2.01	0.00	0.00
