Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.305s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	1.84	0.00	0.00	1.99	0.00	0.00	1.77	0.00
3.00	0.00	1.88	1.70	0.00	2.00	0.00	0.00	1.86	0.00
4.00	0.00	0.94	1.07	0.00	2.00	0.00	0.00	1.85	0.00
5.00	0.00	1.58	1.07	0.58	2.00	0.00	0.00	1.79	0.00
6.00	0.00	0.94	1.04	1.12	2.00	1.64	0.00	1.78	0.00
7.00	0.29	1.74	0.54	0.32	2.00	1.66	0.00	1.50	0.00
8.00	0.07	0.93	0.00	0.86	1.99	0.52	0.00	0.80	0.00
9.00	0.11	0.98	0.00	1.25	2.00	1.70	0.00	0.35	0.00
10.00	0.05	1.20	0.20	0.58	2.00	0.46	0.00	2.04	0.00
11.00	0.15	0.22	0.33	0.97	2.00	1.07	0.00	1.39	0.00
12.00	0.19	0.15	0.92	0.73	2.00	0.02	0.00	1.06	0.00
13.00	1.20	1.30	1.20	1.57	2.00	1.37	0.00	1.59	0.09
14.00	0.84	0.72	1.42	0.12	1.99	1.21	0.00	0.07	1.28
15.00	1.52	0.26	0.97	1.28	2.00	1.04	0.00	0.78	0.33
16.00	0.85	1.61	0.85	1.14	2.00	1.81	0.00	1.12	1.47
17.00	1.22	0.55	1.63	0.57	2.00	0.71	0.00	1.34	0.35
18.00	0.33	0.86	0.31	1.22	2.00	1.02	0.00	0.52	0.84
19.00	1.21	1.32	0.58	0.89	2.00	1.58	0.00	1.77	1.27
20.00	0.64	0.41	0.41	0.42	1.99	0.38	0.00	0.80	0.32
21.00	1.46	1.80	2.00	1.85	2.00	2.43	0.00	1.33	1.08
22.00	1.54	0.80	1.57	1.66	2.00	1.50	0.00	0.98	0.71
23.00	1.98	0.05	1.95	1.97	2.00	2.00	0.00	1.95	0.02
24.00	0.88	1.34	1.11	0.57	2.00	0.41	0.00	0.86	0.73
25.00	0.57	1.40	1.14	1.32	2.00	0.79	0.00	1.24	0.42
26.00	0.79	1.12	0.00	1.51	1.99	0.46	0.00	1.21	0.32
27.00	1.99	0.71	1.01	0.80	2.00	0.67	0.00	1.65	0.14
28.00	1.18	1.52	1.41	1.31	2.00	0.38	0.00	1.11	0.52
29.00	0.62	2.01	1.75	2.03	2.00	2.57	0.00	2.30	0.49
30.00	1.06	1.38	1.32	1.47	2.00	1.81	0.00	1.61	0.01
31.00	2.51	2.00	2.08	1.59	2.00	1.94	0.00	1.80	0.84
32.00	1.98	2.00	1.99	2.00	1.99	2.00	0.00	2.00	0.00
33.00	1.97	2.00	1.97	1.95	2.00	2.00	0.00	2.00	0.00
34.00	2.05	2.00	2.01	2.05	2.00	2.00	0.00	2.00	0.00
35.00	0.81	0.86	1.66	1.11	2.00	1.05	0.00	1.55	1.00
36.00	1.94	2.37	1.83	1.87	2.00	2.46	0.00	1.99	0.00
37.00	2.00	1.99	2.00	2.00	2.00	2.01	0.00	2.01	0.00
38.00	1.98	2.00	1.99	2.00	1.99	1.99	0.00	1.99	0.00
39.00	2.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00	0.00
40.00	1.99	1.99	1.99	1.99	2.00	2.00	0.00	1.99	0.00
