Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.308s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.09	1.99	0.00	1.40	0.55	0.65	0.01
3.00	1.94	0.00	0.00	0.00	0.00	0.00	2.00	1.71	1.38	1.51	0.25	0.18
4.00	1.98	0.28	0.00	0.00	0.00	0.00	2.00	1.60	1.13	0.59	0.07	0.08
5.00	1.67	1.42	1.37	0.00	0.00	0.00	2.00	1.61	1.60	0.31	0.01	0.01
6.00	1.99	1.94	1.40	0.00	0.00	0.52	2.00	2.00	2.12	1.70	0.79	0.73
7.00	2.00	1.98	1.81	0.00	0.00	0.15	2.00	1.95	1.71	1.37	0.37	0.32
8.00	2.00	1.99	1.80	0.00	0.00	1.26	1.99	2.00	1.52	0.86	0.22	0.18
9.00	2.00	1.99	0.31	0.00	0.00	0.04	2.00	1.81	1.25	0.00	0.15	0.15
10.00	1.99	1.97	1.86	0.00	0.00	0.00	2.00	2.01	1.05	0.97	0.21	0.09
11.00	2.00	2.00	1.93	0.00	0.00	0.00	2.00	1.99	2.56	1.00	0.42	0.52
12.00	2.00	1.95	1.94	0.00	0.00	0.00	2.00	2.00	1.80	1.66	0.15	0.00
13.00	2.00	2.00	2.00	0.00	0.00	0.19	2.00	2.00	2.01	1.30	0.00	0.00
14.00	1.97	1.93	1.92	0.00	0.00	0.16	1.99	1.85	1.48	0.48	0.13	0.13
15.00	2.00	1.70	1.32	0.00	0.00	0.00	2.00	1.85	0.31	0.00	0.00	0.00
16.00	2.00	2.01	1.75	0.00	0.00	0.00	2.00	2.01	0.49	1.12	0.00	0.00
17.00	2.00	2.00	1.99	0.00	0.00	0.00	2.00	2.00	2.79	1.84	0.39	0.39
18.00	2.00	1.94	1.84	0.00	0.00	0.49	2.00	1.99	1.95	0.60	0.15	0.15
19.00	1.99	1.97	2.05	0.00	0.00	0.14	2.00	1.97	1.98	0.47	0.32	0.31
20.00	1.99	1.86	1.70	0.00	0.00	0.00	1.99	1.95	1.65	0.97	0.46	0.41
21.00	2.00	1.94	1.53	0.00	0.00	0.27	2.00	2.00	2.01	1.07	0.47	0.49
22.00	2.00	2.00	2.20	0.00	0.00	0.00	2.00	2.00	2.00	1.92	0.00	0.00
23.00	2.00	1.99	1.63	0.00	0.00	0.12	2.00	1.90	1.66	1.19	0.31	0.32
24.00	1.99	1.94	1.73	0.00	0.00	0.00	2.00	2.00	1.75	0.15	0.06	0.07
25.00	2.00	1.93	1.61	0.00	0.00	0.02	2.00	1.99	1.85	0.85	0.00	0.00
26.00	2.00	1.98	1.97	0.00	0.00	0.00	1.99	2.00	1.91	0.68	0.29	0.22
27.00	1.92	1.94	1.93	0.00	0.00	0.00	2.00	1.88	1.86	1.83	0.00	0.00
28.00	2.01	1.42	1.52	0.00	0.00	0.00	2.00	1.80	1.67	0.52	0.18	0.16
29.00	2.00	2.04	1.26	0.00	0.00	0.00	2.00	1.52	1.47	1.26	0.06	0.06
30.00	2.00	1.75	1.87	0.00	0.00	0.00	2.00	1.91	1.59	0.77	0.85	0.84
31.00	1.85	2.06	2.14	0.00	0.00	0.00	2.00	1.91	1.79	0.28	0.00	0.00
32.00	1.99	2.00	2.00	0.00	0.00	0.00	1.99	1.80	1.51	1.17	0.04	0.02
33.00	2.00	2.00	1.52	0.00	0.00	0.00	2.00	1.57	1.70	1.40	0.13	0.14
34.00	1.99	1.93	1.87	0.00	0.00	0.00	2.00	1.92	1.87	1.25	0.39	0.41
35.00	2.01	2.01	2.00	0.00	0.00	0.14	2.00	2.00	1.98	0.11	0.29	0.28
36.00	2.00	1.99	1.65	0.00	0.00	0.01	2.00	1.93	1.42	1.10	0.14	0.14
37.00	2.00	1.90	2.00	0.00	0.00	0.00	2.00	2.01	2.00	0.01	0.00	0.00
38.00	1.98	2.00	1.70	0.00	0.00	0.11	1.99	1.99	1.98	0.71	0.09	0.11
39.00	1.95	1.81	1.51	0.00	0.00	0.00	2.00	1.84	1.14	0.00	0.21	0.20
40.00	1.98	1.95	1.75	0.00	0.00	0.47	2.00	1.77	1.80	0.87	0.31	0.31
41.00	2.01	1.95	2.12	0.00	0.00	0.14	2.00	1.99	1.84	1.65	0.00	0.00
42.00	2.00	1.85	1.53	0.00	0.00	0.31	2.00	1.78	1.58	0.40	0.00	0.00
43.00	2.00	1.99	1.98	0.00	0.00	0.00	2.00	2.04	2.01	1.78	0.00	0.00
44.00	1.87	1.87	1.65	0.00	0.00	0.00	1.99	1.66	1.20	0.25	0.19	0.06
45.00	1.87	1.79	1.85	0.00	0.00	0.00	2.00	2.07	2.04	0.49	0.15	0.15
46.00	2.00	1.99	1.73	0.00	0.00	0.32	2.00	2.00	1.75	0.31	0.00	0.00
47.00	1.92	1.87	0.53	0.00	0.00	0.00	2.00	1.98	1.54	0.05	0.00	0.00
48.00	2.07	2.07	2.07	0.00	0.00	0.00	2.00	2.01	2.05	1.20	0.00	0.00
49.00	1.97	1.97	1.88	0.00	0.00	0.00	2.00	2.00	1.67	0.22	0.28	0.28
50.00	1.99	1.90	1.40	0.00	0.00	0.00	2.00	1.87	0.85	0.32	0.00	0.00
51.00	2.00	1.98	2.12	0.00	0.00	0.00	1.99	1.88	2.14	1.44	0.21	0.20
52.00	1.98	1.98	1.78	0.00	0.00	0.00	2.00	1.92	1.32	0.57	0.00	0.00
53.00	1.94	1.94	1.13	0.00	0.00	0.00	2.00	1.97	1.35	0.98	0.00	0.00
54.00	2.00	1.99	1.52	0.00	0.00	0.00	2.00	1.98	2.00	0.29	0.00	0.00
55.00	2.00	2.00	1.63	0.00	0.00	0.00	2.00	1.93	2.08	0.74	0.44	0.42
56.00	1.99	1.99	1.95	0.00	0.00	0.00	2.00	1.79	1.63	1.27	0.28	0.27
57.00	1.99	2.00	2.00	0.00	0.00	0.00	1.99	2.12	2.17	0.65	0.00	0.00
58.00	2.00	1.98	1.37	0.00	0.00	0.49	2.00	2.00	1.94	0.42	0.00	0.00
59.00	1.99	1.99	1.91	0.00	0.00	0.49	2.00	1.99	1.98	1.00	0.00	0.00
60.00	2.00	1.95	1.83	0.00	0.00	0.00	2.00	1.95	1.65	0.55	0.14	0.13
61.00	1.99	2.05	1.84	0.00	0.00	1.06	2.00	2.04	1.61	0.49	0.35	0.35
62.00	1.98	1.98	1.94	0.00	0.00	0.04	2.00	1.99	1.84	1.64	0.53	0.52
63.00	2.00	2.00	2.03	0.00	0.00	0.00	1.99	2.00	2.00	1.97	0.01	0.00
64.00	2.00	1.88	1.61	0.00	0.00	0.27	2.00	1.63	0.51	0.34	0.46	0.45
65.00	1.99	1.99	1.90	0.00	0.00	0.00	2.00	2.01	2.39	2.27	0.08	0.07
66.00	1.99	2.01	1.99	0.00	0.00	0.00	2.00	2.00	2.00	1.33	0.44	0.42
67.00	2.01	2.00	1.86	0.00	0.00	0.00	2.00	2.00	1.99	0.00	0.46	0.52
68.00	1.99	1.91	1.63	0.00	0.00	0.31	2.00	1.81	0.99	0.97	0.15	0.15
69.00	1.19	1.61	1.32	0.00	0.00	0.00	1.99	1.54	1.21	0.05	0.00	0.00
70.00	2.17	2.10	1.19	0.00	0.00	0.00	2.00	2.17	1.18	1.46	0.00	0.00
71.00	2.00	1.81	0.02	0.00	0.00	0.00	2.00	1.45	0.93	0.72	0.00	0.00
72.00	1.66	1.73	0.89	0.00	0.00	0.00	2.00	1.07	0.91	0.12	0.51	0.51
73.00	2.01	2.01	1.17	0.00	0.00	0.08	2.00	1.99	1.98	1.54	0.24	0.24
74.00	2.00	1.98	1.65	0.00	0.00	0.28	2.00	1.99	1.97	1.18	1.02	1.14
75.00	1.99	2.00	1.68	0.00	0.00	0.00	1.99	2.00	1.97	1.31	0.88	0.93
76.00	2.00	1.94	1.57	0.00	0.00	0.52	2.00	1.66	1.45	0.64	0.26	0.20
77.00	1.99	1.72	1.30	0.00	0.00	0.00	2.00	1.83	0.35	0.21	0.00	0.00
78.00	1.93	1.99	1.94	0.00	0.00	0.00	2.00	2.00	1.10	1.04	0.00	0.00
79.00	1.99	1.86	1.44	0.00	0.00	0.68	2.00	1.75	1.44	0.74	0.07	0.08
80.00	2.00	1.94	1.85	0.00	0.00	0.08	2.00	2.03	0.40	0.39	0.07	0.04
81.00	1.78	1.39	1.15	0.00	0.00	0.02	1.99	1.67	1.08	0.49	0.28	0.07
82.00	2.03	1.90	1.61	0.00	0.00	0.00	2.00	1.25	1.45	0.92	0.15	0.15
83.00	2.00	1.95	1.75	0.00	0.00	0.00	2.00	2.24	0.95	0.93	0.22	0.21
84.00	2.00	2.01	1.52	0.00	0.00	0.00	2.00	2.00	2.33	0.20	0.16	0.15
85.00	1.99	1.97	0.77	0.00	0.00	1.25	2.00	1.99	1.94	0.00	0.00	0.00
86.00	1.88	1.99	2.25	0.00	0.00	0.00	2.00	1.79	1.64	0.91	0.06	0.00
87.00	2.00	1.91	1.25	0.00	0.00	0.00	1.99	2.06	1.84	1.06	0.41	0.41
88.00	1.98	1.98	1.51	0.00	0.00	0.00	2.00	2.00	1.64	0.60	0.09	0.08
89.00	2.03	2.05	1.70	0.00	0.00	0.00	2.00	1.97	1.52	1.22	0.53	0.52
90.00	2.00	1.92	2.10	0.00	0.00	0.00	2.00	1.81	1.60	0.92	0.00	0.00
91.00	1.99	1.94	1.14	0.00	0.00	0.40	2.00	1.77	0.98	0.60	0.14	0.12
92.00	2.00	1.88	1.51	0.00	0.00	0.04	2.00	2.06	1.24	0.52	0.19	0.19
93.00	2.00	1.94	1.21	0.00	0.00	0.61	1.99	1.86	1.11	0.46	0.21	0.20
94.00	1.99	1.92	0.55	0.00	0.00	0.00	2.00	1.99	0.97	0.80	0.00	0.00
95.00	1.77	1.88	1.77	0.00	0.00	0.00	2.00	2.00	1.19	0.00	0.28	0.26
96.00	2.00	1.88	1.67	0.00	0.00	0.00	2.00	1.98	1.32	1.06	0.00	0.00
97.00	2.00	2.00	1.12	0.00	0.00	0.15	2.00	1.88	2.10	0.72	0.08	0.07
98.00	1.99	2.00	1.55	0.00	0.00	0.00	2.00	2.01	1.88	1.14	0.00	0.00
99.00	1.98	2.00	2.04	0.00	0.00	0.66	2.00	1.98	1.78	1.42	0.11	0.08
100.00	2.00	1.98	1.81	0.00	0.00	0.60	1.99	1.98	1.59	0.89	0.87	0.87
101.00	1.68	1.77	1.83	0.00	0.00	0.00	2.00	1.97	1.30	0.52	0.42	0.44
102.00	2.00	2.00	1.64	0.00	0.00	0.00	2.00	2.00	2.33	1.47	0.54	0.52
103.00	2.00	2.00	1.52	0.00	0.00	0.00	2.00	2.00	1.42	1.02	0.11	0.12
104.00	1.98	1.97	1.67	0.00	0.00	0.31	2.00	1.99	1.91	1.57	0.00	0.00
105.00	2.01	1.80	1.48	0.00	0.00	0.25	2.00	1.75	1.40	0.49	0.09	0.05
106.00	2.00	1.02	0.69	0.00	0.00	0.08	1.99	1.95	1.20	0.40	0.00	0.00
107.00	1.95	1.87	1.28	0.00	0.00	0.08	2.00	1.97	1.45	0.65	0.29	0.26
108.00	1.99	1.88	1.65	0.00	0.00	0.00	2.00	2.00	1.67	0.80	0.33	0.32
109.00	1.87	1.87	0.73	0.00	0.00	0.00	2.00	1.59	1.13	0.52	0.00	0.00
110.00	1.40	1.81	1.68	0.00	0.00	0.00	2.00	1.79	1.41	0.52	0.00	0.00
111.00	1.79	1.87	0.33	0.00	0.00	0.09	2.00	0.81	0.61	0.54	0.26	0.25
112.00	1.99	1.93	0.52	0.00	0.57	0.00	1.99	2.00	2.52	0.14	0.08	0.07
113.00	1.95	1.90	2.68	0.00	0.00	0.00	2.00	1.97	1.68	0.00	0.00	0.00
114.00	2.03	2.03	1.73	0.00	0.01	0.00	2.00	2.03	1.50	0.34	0.15	0.15
115.00	2.00	1.91	1.74	0.00	0.00	0.00	2.00	1.94	1.30	0.80	0.00	0.00
116.00	1.90	1.87	1.84	0.00	0.00	0.00	2.00	1.72	0.60	0.16	0.12	0.12
117.00	2.00	1.93	1.81	0.00	0.00	0.00	2.00	1.93	2.04	1.44	0.05	0.04
118.00	2.00	1.98	1.64	0.40	0.00	0.00	1.99	2.00	1.70	0.51	0.35	0.14
119.00	1.87	1.81	1.39	0.14	0.25	0.06	2.00	1.74	1.94	0.74	0.02	0.01
120.00	2.01	1.97	1.97	0.00	0.19	0.40	2.00	1.99	1.60	0.51	0.20	0.19
121.00	2.00	1.95	1.52	0.00	0.49	0.29	2.00	1.99	1.83	0.00	0.00	0.00
122.00	2.00	2.00	2.05	0.00	0.16	0.00	2.00	2.01	1.97	0.84	0.00	0.00
123.00	2.00	1.97	0.86	0.00	0.00	0.00	2.00	1.92	1.81	0.28	0.01	0.00
124.00	1.99	2.00	0.38	0.00	0.00	0.00	1.99	2.00	1.87	0.29	0.00	0.00
125.00	1.99	1.99	1.14	0.00	0.00	0.00	2.00	1.99	1.50	0.94	0.00	0.00
126.00	2.01	2.01	2.26	0.00	0.51	0.60	2.00	2.01	1.86	0.06	0.01	0.01
127.00	2.00	1.92	1.38	0.00	0.00	0.00	2.00	1.92	0.73	0.99	0.00	0.00
128.00	1.87	1.87	0.51	0.00	0.09	0.08	2.00	1.94	0.00	0.00	0.00	0.00
129.00	1.99	1.98	1.98	0.00	0.00	0.00	2.00	1.99	2.31	0.67	0.00	0.00
130.00	2.00	2.01	1.94	0.47	0.31	0.11	1.99	2.00	1.10	1.05	0.44	0.48
131.00	2.00	1.86	1.19	0.00	0.00	0.00	2.00	1.88	1.45	0.49	0.00	0.00
132.00	1.99	1.93	1.57	0.00	0.06	0.00	2.00	1.79	1.55	0.27	0.25	0.25
133.00	1.99	2.00	1.22	0.00	0.31	0.00	2.00	2.00	1.46	0.42	0.25	0.24
134.00	1.98	1.84	1.45	0.02	0.57	0.00	2.00	1.98	1.55	0.93	0.02	0.02
135.00	2.03	1.98	0.87	0.58	0.07	0.00	2.00	2.00	1.83	1.18	0.58	0.57
136.00	2.00	1.95	1.97	0.00	0.14	0.00	1.99	1.99	1.27	0.00	0.00	0.00
137.00	1.84	1.92	1.73	0.00	0.37	0.28	2.00	1.99	1.80	0.15	0.00	0.00
138.00	1.92	1.84	1.48	0.07	0.00	0.00	2.00	2.01	0.81	0.82	0.19	0.16
139.00	2.00	1.95	1.38	0.00	0.00	0.00	2.00	1.85	1.54	0.46	0.00	0.00
140.00	2.00	1.95	1.57	0.00	0.00	0.00	2.00	1.99	1.66	1.28	0.04	0.02
141.00	1.99	1.97	1.75	0.00	0.00	0.00	2.00	1.90	1.42	0.00	0.00	0.00
142.00	2.00	1.99	1.93	0.00	0.31	0.00	2.00	2.04	2.11	0.58	0.00	0.00
143.00	1.98	2.00	1.53	0.00	0.00	0.00	1.99	1.90	1.68	0.69	0.00	0.00
144.00	2.00	1.93	0.13	0.00	0.00	0.00	2.00	1.88	1.39	0.00	0.00	0.00
145.00	1.97	1.88	1.86	0.00	0.02	0.00	2.00	2.01	1.63	0.53	0.28	0.00
146.00	1.98	1.95	1.53	0.00	0.00	0.00	2.00	1.87	1.59	0.57	0.00	0.00
147.00	2.00	2.00	1.98	0.00	0.00	0.00	2.00	2.01	2.08	0.02	0.00	0.00
148.00	1.70	1.64	1.10	0.00	0.00	0.00	2.00	0.97	0.80	1.19	0.00	0.00
149.00	1.92	1.77	1.31	0.00	0.16	0.15	1.99	2.24	1.75	1.46	0.15	0.02
150.00	1.99	1.86	1.75	0.00	0.00	0.00	2.00	1.92	1.50	0.51	0.04	0.00
151.00	2.01	1.95	1.78	0.00	0.49	0.00	2.00	1.99	1.74	0.00	0.06	0.00
152.00	2.00	1.72	0.87	0.00	0.00	0.00	2.00	1.79	0.37	0.00	0.00	0.00
153.00	1.61	1.86	1.94	0.00	0.00	0.00	2.00	1.90	1.68	1.41	0.00	0.00
154.00	1.99	2.01	0.71	0.00	0.62	0.33	2.00	1.86	1.55	0.77	0.00	0.00
155.00	1.84	1.90	1.46	0.01	0.00	0.00	1.99	1.84	1.37	0.33	0.00	0.00
156.00	2.00	1.91	0.82	0.00	0.00	0.00	2.00	1.95	1.45	0.00	0.00	0.00
157.00	1.98	1.95	1.53	0.00	0.61	0.64	2.00	2.00	1.71	1.24	0.27	0.14
