Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.261s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	1.99	0.00	1.90
3.00	1.90	1.92	1.46	2.00	1.47	1.99
4.00	2.00	1.99	1.87	2.00	1.99	1.61
5.00	1.99	1.45	1.75	2.00	1.83	0.69
6.00	1.72	1.83	0.34	2.00	1.87	0.22
7.00	1.64	1.35	0.67	2.00	1.84	0.02
8.00	1.97	1.65	1.24	1.99	1.64	1.25
9.00	2.03	1.74	0.71	2.00	2.31	0.67
10.00	2.00	2.53	0.00	2.00	2.00	2.03
11.00	1.99	2.00	1.26	2.00	1.99	1.99
12.00	2.00	2.00	2.00	2.00	2.01	2.00
13.00	1.99	2.00	1.99	2.00	1.99	2.00
14.00	2.00	1.12	0.27	1.99	1.21	0.49
15.00	1.99	1.10	0.89	2.00	2.19	0.12
16.00	1.94	1.79	1.01	2.00	2.23	3.03
17.00	2.00	2.01	1.99	2.00	2.00	1.99
18.00	2.00	2.00	2.00	2.00	2.00	2.01
19.00	2.00	1.99	1.99	2.00	1.99	1.99
20.00	1.98	1.99	1.97	1.99	2.00	1.98
21.00	1.99	1.99	1.39	2.00	2.00	1.97
22.00	2.00	1.99	2.10	2.00	2.00	2.04
23.00	1.99	2.00	1.99	2.00	2.00	1.99
24.00	2.00	2.00	2.00	2.00	1.99	2.00
25.00	1.99	1.99	2.00	2.00	2.01	2.00
26.00	2.00	2.01	1.99	1.99	1.99	2.00
27.00	2.00	2.00	2.01	2.00	2.00	2.00
28.00	2.00	1.99	1.99	2.00	2.00	1.99
29.00	1.97	1.91	1.85	2.00	1.87	1.41
30.00	2.01	1.93	1.50	2.00	1.01	0.51
31.00	1.72	1.70	0.67	2.00	1.50	2.16
32.00	0.78	0.21	0.05	1.99	1.33	0.25
33.00	2.00	0.98	0.21	2.00	2.01	0.01
34.00	1.30	1.48	0.19	2.00	1.37	0.65
35.00	1.98	2.03	1.24	2.00	2.31	2.48
36.00	2.00	2.00	1.22	2.00	2.00	1.99
37.00	1.99	1.99	0.41	2.00	1.98	1.99
38.00	1.99	2.00	2.01	1.99	2.00	1.97
39.00	2.00	1.99	2.01	2.00	2.00	2.00
40.00	2.00	2.00	1.98	2.00	1.99	2.01
41.00	1.99	2.01	1.94	2.00	2.01	1.99
42.00	2.00	1.99	1.99	2.00	1.99	2.00
43.00	1.99	2.00	2.00	2.00	2.00	1.99
44.00	1.99	2.00	1.99	1.99	2.00	2.00
45.00	2.00	2.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	1.99	2.00	2.00	1.99
47.00	2.00	1.99	2.00	2.00	2.00	2.00
48.00	2.00	2.00	2.00	2.00	2.00	2.00
49.00	2.00	2.00	2.00	2.00	1.99	1.99
50.00	1.99	2.00	2.00	2.00	2.00	1.99
51.00	2.00	1.99	1.99	1.99	2.00	2.00
