Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.326s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	1.24	0.86	0.00	1.99	1.95	0.00
3.00	0.27	0.22	0.00	2.00	1.99	0.00
4.00	0.00	1.97	0.00	2.00	2.00	1.95
5.00	1.67	1.50	0.00	2.00	1.99	2.00
6.00	0.05	1.31	1.41	2.00	1.99	1.98
7.00	0.61	1.33	2.24	2.00	2.00	2.00
8.00	0.57	1.77	1.67	1.99	1.99	1.98
9.00	0.94	1.61	1.93	2.00	2.00	2.00
10.00	0.93	1.55	1.91	2.00	2.01	2.00
11.00	0.39	0.62	2.47	2.00	1.48	1.45
12.00	0.00	1.78	1.67	2.00	1.83	1.78
13.00	0.64	1.92	1.64	2.00	2.00	2.00
14.00	0.24	0.85	2.27	1.99	2.00	1.95
15.00	0.00	1.59	1.90	2.00	1.99	1.97
16.00	0.00	0.66	1.79	2.00	1.73	1.53
17.00	0.72	1.79	1.67	2.00	1.99	2.23
18.00	0.82	1.70	1.92	2.00	1.99	2.00
19.00	0.92	1.55	1.83	2.00	2.00	1.97
20.00	0.95	1.51	1.91	1.99	1.98	1.98
21.00	0.93	1.53	1.91	2.00	2.00	2.03
22.00	0.88	1.54	1.91	2.00	2.00	2.00
23.00	0.91	1.52	1.90	2.00	2.00	2.01
24.00	0.25	1.38	2.17	2.00	2.00	1.99
25.00	0.74	1.92	1.72	2.00	1.99	1.99
26.00	0.99	1.48	1.86	1.99	2.00	1.98
27.00	0.82	1.58	1.86	2.00	2.00	2.01
28.00	0.81	1.53	1.86	2.00	1.97	1.97
29.00	0.86	1.59	1.84	2.00	2.01	2.00
30.00	0.87	1.57	1.87	2.00	1.99	1.97
31.00	0.42	0.86	2.51	2.00	1.99	2.05
32.00	0.00	2.28	1.47	1.99	2.00	1.99
33.00	0.29	1.95	2.20	2.00	2.00	2.01
34.00	0.00	2.16	2.24	2.00	1.88	1.85
35.00	1.44	1.12	1.34	2.00	2.00	1.98
36.00	0.91	1.55	1.93	2.00	1.99	1.99
37.00	0.99	1.51	1.91	2.00	1.99	1.99
38.00	0.01	1.35	1.99	1.99	2.01	1.97
39.00	0.77	1.77	1.84	2.00	2.00	1.92
40.00	0.39	1.85	2.23	2.00	1.99	1.92
41.00	0.00	2.30	2.26	2.00	2.01	2.08
42.00	0.00	2.01	2.01	2.00	2.00	2.01
43.00	1.27	1.55	1.55	2.00	1.99	1.98
44.00	0.78	1.41	1.66	1.99	1.77	1.77
45.00	0.99	1.47	1.87	2.00	1.91	1.86
46.00	0.99	1.51	1.85	2.00	1.59	1.38
47.00	0.81	1.47	1.79	2.00	1.55	1.54
48.00	0.81	1.51	1.94	2.00	2.18	2.18
49.00	0.91	1.51	1.97	2.00	2.01	2.01
50.00	0.86	1.58	1.90	2.00	1.99	1.95
51.00	0.89	1.48	1.91	1.99	1.99	2.01
52.00	0.91	1.52	1.93	2.00	2.00	1.98
53.00	0.67	1.37	2.20	2.00	1.59	1.54
54.00	0.00	0.13	2.13	2.00	2.32	2.28
55.00	0.67	2.16	1.46	2.00	2.00	1.99
56.00	0.87	1.50	1.86	2.00	1.83	1.20
57.00	0.62	0.87	2.47	1.99	1.99	2.12
58.00	0.46	1.95	1.39	2.00	2.00	1.97
59.00	0.86	1.55	1.86	2.00	1.98	2.01
60.00	0.72	1.39	2.10	2.00	1.83	1.48
61.00	0.88	1.46	1.92	2.00	2.07	2.16
62.00	0.13	0.27	2.32	2.00	1.99	2.05
63.00	0.00	0.00	2.00	1.99	1.98	1.99
64.00	0.45	1.87	1.42	2.00	2.00	1.92
65.00	0.02	0.33	2.50	2.00	0.89	0.97
66.00	0.09	0.18	1.95	2.00	2.57	2.50
67.00	1.38	1.42	1.46	2.00	1.99	1.99
68.00	0.89	1.50	1.87	2.00	1.99	1.98
69.00	0.92	1.63	1.91	1.99	1.99	1.99
