Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.408s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	1.99	1.86	0.00
3.00	0.00	0.00	0.00	2.00	2.01	1.73
4.00	0.68	0.00	0.00	2.00	1.99	1.99
5.00	0.33	0.29	0.35	2.00	0.91	0.54
6.00	2.93	0.11	0.19	2.00	2.52	0.69
7.00	1.83	0.81	0.80	2.00	1.50	0.38
8.00	2.17	0.04	0.13	1.99	2.05	0.34
9.00	1.97	0.19	0.69	2.00	2.57	0.34
10.00	2.03	0.00	0.18	2.00	1.98	1.93
11.00	1.99	0.32	0.67	2.00	2.00	0.78
12.00	1.70	0.59	0.97	2.00	1.81	0.27
13.00	1.51	0.00	0.24	2.00	1.42	0.02
14.00	0.84	0.05	0.24	1.99	1.64	0.32
15.00	1.85	0.00	0.02	2.00	2.16	1.05
16.00	1.99	0.57	1.14	2.00	1.57	0.78
17.00	1.58	0.00	0.52	2.00	1.85	1.34
18.00	0.68	0.47	0.59	2.00	1.47	0.22
19.00	2.18	0.18	0.20	2.00	2.68	2.00
20.00	1.99	1.30	1.05	1.99	1.79	0.06
21.00	1.97	1.67	1.73	2.00	1.98	0.75
22.00	2.01	0.00	1.12	2.00	2.00	3.11
23.00	2.00	0.00	2.01	2.00	2.00	2.00
24.00	2.00	0.00	1.99	2.00	2.00	1.99
25.00	2.00	0.00	2.00	2.00	1.99	2.00
26.00	1.98	0.00	2.00	1.99	2.00	1.99
27.00	1.64	0.62	1.53	2.00	1.65	1.02
28.00	1.87	0.94	1.35	2.00	2.21	0.31
29.00	1.99	1.95	1.93	2.00	1.92	0.02
30.00	2.00	1.94	1.94	2.00	2.00	1.61
31.00	2.01	1.81	2.00	2.00	2.00	0.01
32.00	1.99	1.18	1.20	1.99	1.61	0.78
33.00	1.59	0.58	0.68	2.00	1.84	1.12
34.00	1.01	0.08	0.48	2.00	2.01	0.78
35.00	2.37	0.19	0.19	2.00	1.53	1.18
