Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.358s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	1.02	1.79	1.99	0.00	0.00	0.00	1.61	0.00
3.00	0.00	1.14	0.26	0.00	0.87	1.37	2.00	0.75	0.00	0.00	1.24	0.00
4.00	0.00	0.07	0.00	0.00	0.51	1.70	2.00	0.59	0.00	0.00	0.42	0.00
5.00	0.00	0.00	0.00	0.00	0.39	1.21	2.00	0.39	0.00	0.00	0.69	0.00
6.00	0.00	0.98	0.44	0.00	0.09	1.05	2.00	1.02	0.00	0.00	1.67	0.00
7.00	0.00	0.40	0.51	0.00	0.00	0.78	2.00	1.13	0.00	0.00	1.12	0.00
8.00	0.00	0.14	0.71	0.00	0.26	0.53	1.99	0.48	0.00	0.00	1.42	0.00
9.00	0.00	1.11	2.87	0.00	0.06	1.10	2.00	1.22	0.00	0.00	1.32	0.00
10.00	0.00	0.74	1.01	0.00	1.21	1.34	2.00	1.93	0.00	0.00	1.04	0.00
11.00	0.00	1.98	1.88	0.00	1.90	1.99	2.00	2.00	0.00	0.00	1.99	0.00
12.00	0.00	1.61	2.00	0.00	0.58	1.88	2.00	0.34	0.00	0.00	0.86	0.00
13.00	0.00	0.97	0.13	0.00	1.10	0.79	2.00	0.04	0.00	0.00	1.04	0.00
14.00	0.00	1.66	1.65	0.00	0.64	1.90	1.99	2.53	0.00	0.00	1.94	0.00
15.00	0.00	1.52	1.80	0.00	0.55	1.54	2.00	1.60	0.00	0.00	1.68	0.00
16.00	0.00	1.54	1.83	0.00	0.71	2.05	2.00	2.08	0.00	0.00	1.70	0.00
17.00	0.00	1.68	1.98	0.00	0.99	1.86	2.00	1.28	0.00	0.00	0.98	0.00
18.00	0.00	1.30	0.88	0.00	0.49	1.66	2.00	1.35	0.00	0.00	1.26	0.00
19.00	0.00	1.19	0.48	0.00	0.95	0.53	2.00	0.40	0.00	0.00	0.44	0.00
20.00	0.00	0.89	1.54	0.00	0.08	1.12	1.99	1.51	0.00	0.00	1.20	0.00
21.00	0.00	2.00	0.00	0.00	1.51	1.99	2.00	2.24	0.00	0.00	1.34	0.00
22.00	0.00	2.00	1.92	0.00	2.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00
23.00	0.00	1.91	2.20	0.00	1.99	1.99	2.00	2.00	0.00	0.00	2.00	0.00
24.00	0.00	1.99	2.00	0.00	2.00	1.99	2.00	2.00	0.00	0.00	2.00	0.00
