Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.387s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.98	0.00	1.31	0.00	0.00	0.00	0.00
3.00	1.92	1.66	0.46	0.00	0.00	0.00	0.00	2.00	0.00	0.93	0.00	0.00	0.00	0.14
4.00	1.99	1.99	1.90	0.00	0.01	0.00	0.00	2.00	1.54	0.78	0.00	0.00	0.55	0.74
5.00	1.97	1.92	1.70	0.00	0.00	0.00	0.00	2.00	1.91	1.97	0.00	0.00	0.00	0.00
6.00	2.00	1.75	1.58	0.00	0.00	0.00	0.00	2.00	2.01	0.84	0.00	0.00	0.25	0.25
7.00	2.00	2.05	1.88	0.00	0.00	0.00	0.00	2.00	2.01	1.45	0.00	0.00	0.00	0.00
8.00	2.00	1.91	1.86	0.00	0.00	0.00	0.00	1.99	1.86	1.25	0.00	0.00	0.04	0.04
9.00	1.99	1.98	1.73	0.00	0.00	0.00	0.00	2.00	1.87	1.28	0.00	0.00	0.00	0.75
10.00	1.33	1.72	1.26	0.00	0.00	0.00	0.00	2.00	1.55	1.44	0.00	0.00	0.01	0.00
11.00	1.99	1.99	1.98	0.00	0.00	0.00	0.00	2.00	2.04	2.00	0.00	0.00	0.00	0.00
12.00	2.01	2.00	2.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00
13.00	1.99	1.94	1.60	0.00	0.00	0.00	0.00	2.00	1.99	1.78	0.00	0.00	0.00	0.00
14.00	2.00	1.95	1.42	0.00	0.00	0.00	0.00	1.99	2.00	0.54	0.00	0.00	0.00	0.00
15.00	2.00	2.01	1.91	0.00	0.00	0.00	0.05	2.00	2.00	2.12	0.00	0.00	0.00	0.78
16.00	1.99	2.00	1.95	0.00	0.00	0.00	0.02	2.00	2.00	2.04	0.00	0.00	0.00	0.46
17.00	1.85	1.98	1.97	0.00	0.00	0.00	0.00	2.00	1.87	1.61	0.00	0.00	0.00	0.00
18.00	1.92	1.95	1.52	0.00	0.00	0.00	0.00	2.00	2.05	1.65	0.00	0.00	0.00	0.00
19.00	2.03	1.92	1.92	0.00	0.00	0.00	0.01	2.00	1.81	1.11	0.00	0.00	0.00	0.29
20.00	1.98	1.98	1.86	0.00	0.00	0.00	0.00	1.99	2.00	2.45	0.00	0.00	0.00	0.00
21.00	2.00	1.99	1.73	0.00	0.00	0.00	0.00	2.00	1.95	1.92	0.00	0.00	0.00	0.00
22.00	2.00	2.01	2.01	0.00	0.00	0.00	0.00	2.00	2.01	2.00	0.00	0.00	0.00	0.00
23.00	2.00	1.85	1.41	0.00	0.00	0.00	0.00	2.00	1.80	1.70	0.00	0.00	0.00	0.00
24.00	2.00	2.01	1.44	0.00	0.00	0.00	0.00	2.00	2.00	1.35	0.00	0.00	0.00	0.00
25.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00	2.00	2.00	2.01	0.00	0.00	0.06	0.07
26.00	1.99	1.97	1.18	0.00	0.00	0.00	0.00	1.99	1.92	1.40	0.00	0.00	0.00	0.00
27.00	2.00	2.00	1.77	0.00	0.00	0.00	0.00	2.00	2.00	1.81	0.00	0.00	0.00	0.00
28.00	1.93	1.98	1.79	0.00	0.00	0.00	0.00	2.00	1.66	1.68	0.00	0.00	0.00	0.00
29.00	1.84	1.86	2.03	0.00	0.00	0.00	0.00	2.00	2.00	2.05	0.00	0.00	0.00	0.00
30.00	2.00	2.01	2.01	0.00	0.00	0.00	0.00	2.00	1.99	1.99	0.00	0.00	0.00	0.00
31.00	2.00	1.99	1.92	0.00	0.00	0.00	0.00	2.00	2.01	2.00	0.00	0.00	0.42	0.44
32.00	2.00	1.92	2.01	0.00	0.00	0.00	0.00	1.99	1.98	1.17	0.00	0.00	0.01	0.02
33.00	2.00	1.93	1.74	0.00	0.00	0.00	0.00	2.00	1.93	1.90	0.00	0.00	0.00	0.00
34.00	1.99	1.78	1.27	0.00	0.00	0.00	0.00	2.00	1.78	1.00	0.00	0.00	0.00	0.00
35.00	2.00	1.86	2.08	0.00	0.00	0.00	0.00	2.00	1.90	1.67	0.00	0.00	0.37	0.37
36.00	1.88	1.66	1.46	0.00	0.00	0.00	0.00	2.00	1.65	0.73	0.00	0.00	0.00	0.00
37.00	1.86	1.98	1.48	0.00	0.00	0.00	0.00	2.00	1.91	1.33	0.00	0.00	0.21	0.28
38.00	1.99	2.00	1.92	0.00	0.00	0.00	0.00	1.99	1.91	1.83	0.00	0.00	0.18	0.14
39.00	2.00	1.86	1.45	0.00	0.00	0.00	0.00	2.00	1.81	1.27	0.00	0.00	0.00	0.00
40.00	2.00	1.91	1.15	0.00	0.00	0.00	0.00	2.00	2.00	1.07	0.00	0.00	0.00	0.00
41.00	2.00	2.01	1.98	0.00	0.00	0.00	0.00	2.00	1.99	2.01	0.00	0.00	0.33	0.32
42.00	1.95	1.97	1.90	0.00	0.00	0.00	0.00	2.00	2.00	1.64	0.00	0.00	0.00	0.00
43.00	2.05	1.90	1.13	0.00	0.00	0.00	0.00	2.00	1.83	0.93	0.00	0.00	0.48	0.45
44.00	1.99	1.93	1.71	0.00	0.00	0.00	0.00	1.99	1.98	0.81	0.00	0.00	0.02	0.04
45.00	1.68	1.32	0.84	0.00	0.00	0.00	0.00	2.00	1.05	0.78	0.00	0.00	0.00	0.00
46.00	2.00	1.99	2.14	0.00	0.00	0.00	0.00	2.00	2.25	2.14	0.00	0.00	0.15	0.15
47.00	2.00	2.01	1.71	0.00	0.00	0.00	0.00	2.00	1.88	2.21	0.00	0.00	0.21	0.16
48.00	2.00	1.90	1.78	0.00	0.00	0.00	0.00	2.00	1.97	1.75	0.00	0.00	0.04	0.02
49.00	1.99	1.95	1.50	0.00	0.00	0.00	0.00	2.00	1.78	1.44	0.00	0.00	0.00	0.00
50.00	2.00	2.01	2.07	0.00	0.00	0.00	0.00	2.00	2.00	2.25	0.00	0.00	0.26	0.05
51.00	1.99	1.93	1.84	0.00	0.00	0.00	0.00	1.99	2.00	1.98	0.00	0.00	0.00	0.00
52.00	1.99	2.01	1.72	0.00	0.00	0.00	0.00	2.00	1.99	0.75	0.00	0.00	0.16	0.14
53.00	2.00	1.83	1.57	0.00	0.00	0.00	0.00	2.00	1.95	1.88	0.00	0.00	0.21	0.22
54.00	1.99	1.93	1.66	0.00	0.00	0.00	0.00	2.00	1.92	0.86	0.00	0.00	0.22	0.21
55.00	2.01	1.98	1.34	0.00	0.00	0.00	0.00	2.00	2.00	1.14	0.00	0.00	0.00	0.00
56.00	1.99	1.75	1.12	0.00	0.00	0.00	0.00	2.00	1.84	2.39	0.00	0.00	0.11	0.11
57.00	1.77	1.79	1.25	0.00	0.00	0.00	0.00	1.99	2.00	1.83	0.00	0.00	0.25	0.25
58.00	1.97	1.95	1.87	0.00	0.00	0.00	0.00	2.00	2.00	1.28	0.00	0.00	0.00	0.00
59.00	1.99	1.92	1.81	0.00	0.00	0.00	0.00	2.00	1.97	1.85	0.00	0.00	0.11	0.11
60.00	2.00	2.03	1.80	0.00	0.00	0.00	0.00	2.00	2.00	1.75	0.00	0.00	0.00	0.14
61.00	2.00	1.99	1.98	0.00	0.00	0.00	0.00	2.00	1.99	1.98	0.00	0.00	0.26	0.27
62.00	1.99	1.95	1.91	0.00	0.00	0.00	0.00	2.00	1.94	1.92	0.00	0.00	0.00	0.00
63.00	2.00	1.98	1.63	0.00	0.00	0.00	0.00	1.99	1.98	1.60	0.00	0.00	0.00	0.00
64.00	1.88	1.54	1.47	0.00	0.00	0.00	0.00	2.00	1.61	0.86	0.00	0.00	0.00	0.00
65.00	1.99	1.97	1.38	0.00	0.00	0.00	0.00	2.00	1.91	1.94	0.00	0.00	0.04	0.08
66.00	2.00	1.95	1.63	0.00	0.00	0.00	0.00	2.00	1.75	1.71	0.00	0.00	0.16	0.07
67.00	1.99	1.97	1.60	0.00	0.00	0.00	0.00	2.00	2.01	1.74	0.00	0.00	0.00	0.00
68.00	1.61	1.95	2.08	0.00	0.00	0.00	0.00	2.00	1.99	1.73	0.00	0.00	0.00	0.00
69.00	2.00	2.00	2.03	0.00	0.00	0.00	0.00	1.99	2.01	1.71	0.00	0.00	0.00	0.00
70.00	1.98	1.90	1.66	0.00	0.00	0.00	0.00	2.00	1.65	1.46	0.00	0.00	0.12	0.12
71.00	2.01	1.94	1.87	0.00	0.00	0.00	0.00	2.00	2.04	2.12	0.00	0.00	0.16	0.16
72.00	2.00	2.00	1.99	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.74	0.67
73.00	2.00	1.95	1.90	0.00	0.00	0.00	0.00	2.00	1.90	1.84	0.00	0.00	0.15	0.15
74.00	2.00	1.88	1.41	0.00	0.00	0.00	0.00	2.00	1.81	1.53	0.00	0.00	0.00	0.00
75.00	1.99	2.03	2.14	0.00	0.00	0.00	0.00	1.99	2.00	2.03	0.00	0.00	0.00	0.00
76.00	2.00	1.88	1.35	0.00	0.00	0.00	0.00	2.00	1.86	1.28	0.00	0.00	0.16	0.18
77.00	1.99	2.00	1.65	0.00	0.00	0.00	0.00	2.00	1.92	0.68	0.00	0.00	0.00	0.00
78.00	2.01	1.98	0.24	0.00	0.00	0.00	0.00	2.00	1.87	2.38	0.00	0.00	0.00	0.00
79.00	2.00	1.98	0.51	0.00	0.00	0.00	0.00	2.00	1.98	2.07	0.00	0.00	0.04	0.04
80.00	1.99	1.68	1.54	0.00	0.00	0.00	0.00	2.00	1.94	1.00	0.00	0.00	0.69	0.77
81.00	1.98	2.13	1.90	0.00	0.00	0.00	0.00	1.99	2.00	2.01	0.00	0.00	0.00	0.00
82.00	2.01	1.98	1.04	0.00	0.00	0.00	0.00	2.00	1.67	1.50	0.00	0.00	0.14	0.19
83.00	1.99	1.98	1.95	0.00	0.00	0.00	0.00	2.00	1.84	1.12	0.00	0.00	0.15	0.15
84.00	2.00	1.99	1.86	0.00	0.00	0.00	0.00	2.00	1.99	1.77	0.00	0.00	0.00	0.00
85.00	1.99	2.00	2.01	0.00	0.00	0.00	0.00	2.00	2.00	2.17	0.00	0.00	0.00	0.00
86.00	1.95	1.94	1.91	0.00	0.00	0.00	0.00	2.00	2.00	1.35	0.00	0.00	0.00	0.00
87.00	2.00	1.93	1.05	0.00	0.00	0.00	0.00	1.99	1.91	1.07	0.00	0.00	0.00	0.00
88.00	1.88	1.99	2.00	0.00	0.00	0.00	0.00	2.00	1.99	1.60	0.00	0.00	0.00	0.00
89.00	2.00	2.00	1.86	0.00	0.00	0.00	0.00	2.00	2.00	1.65	0.00	0.00	0.00	0.00
90.00	1.99	1.97	1.74	0.00	0.01	0.00	0.00	2.00	1.99	1.72	0.00	0.00	0.46	0.45
91.00	2.01	1.93	1.47	0.00	0.00	0.00	0.00	2.00	2.00	1.46	0.00	0.00	0.00	0.00
92.00	2.00	2.00	1.79	0.00	0.00	0.00	0.00	2.00	2.00	1.73	0.00	0.00	0.00	0.00
93.00	1.99	1.99	1.78	0.00	0.00	0.00	0.00	1.99	1.86	1.71	0.00	0.00	0.00	0.00
94.00	1.94	1.87	1.66	0.00	0.00	0.00	0.00	2.00	1.98	1.01	0.00	0.00	0.00	0.00
95.00	1.83	1.90	0.69	0.00	0.01	0.00	0.00	2.00	1.92	2.14	0.00	0.00	0.24	0.25
96.00	2.00	1.90	1.81	0.00	0.00	0.00	0.00	2.00	1.85	1.60	0.00	0.00	0.00	0.00
97.00	2.00	1.99	1.74	0.00	0.00	0.00	0.00	2.00	1.99	1.74	0.00	0.00	0.29	0.31
98.00	1.97	1.99	1.61	0.00	0.00	0.00	0.00	2.00	1.79	1.75	0.00	0.00	0.09	0.09
99.00	2.00	1.55	0.82	0.00	0.00	0.00	0.00	2.00	1.98	1.48	0.00	0.00	0.00	0.31
100.00	1.40	1.34	0.47	0.00	0.00	0.00	0.00	1.99	1.37	0.18	0.00	0.00	0.00	0.00
101.00	1.77	2.05	1.64	0.00	0.00	0.00	0.00	2.00	2.03	0.54	0.00	0.00	0.00	0.00
102.00	1.99	2.00	2.03	0.00	0.00	0.00	0.00	2.00	2.00	2.20	0.00	0.00	0.00	0.52
103.00	2.00	1.99	1.48	0.00	0.00	0.00	0.00	2.00	2.00	1.97	0.00	0.00	0.00	0.02
104.00	1.95	1.81	1.08	0.00	0.00	0.00	0.00	2.00	1.66	0.85	0.00	0.00	0.00	0.00
105.00	1.99	1.90	0.31	0.00	0.00	0.00	0.00	2.00	1.99	1.88	0.00	0.00	0.00	0.00
106.00	1.21	1.73	0.81	0.11	0.00	0.00	0.00	1.99	1.63	1.58	0.15	0.00	0.00	0.00
107.00	1.75	1.85	0.27	0.00	0.00	0.00	0.00	2.00	1.98	1.74	0.00	0.00	0.00	0.05
108.00	1.99	1.74	2.31	0.00	0.00	0.11	0.00	2.00	1.84	1.31	0.00	0.00	0.18	0.18
109.00	1.80	1.71	0.34	0.46	0.00	0.00	0.00	2.00	1.71	2.06	0.59	0.00	0.01	0.02
110.00	2.04	2.00	1.28	0.93	0.00	0.00	0.00	2.00	1.88	2.16	0.00	0.00	0.00	0.00
111.00	1.45	1.93	0.74	0.60	0.00	0.00	0.00	2.00	1.86	1.81	0.00	0.00	0.00	0.00
112.00	2.08	1.94	1.30	0.40	0.00	0.00	0.00	1.99	1.95	1.94	0.00	0.00	0.00	0.00
113.00	2.00	1.87	0.71	0.00	0.00	0.00	0.00	2.00	1.60	1.40	0.00	0.00	0.00	0.00
114.00	1.32	1.75	0.38	0.26	0.12	0.00	0.00	2.00	1.32	1.35	0.60	0.00	0.00	0.00
115.00	2.00	1.99	2.17	0.33	0.00	0.00	0.00	2.00	1.98	1.94	0.00	0.00	0.00	0.00
116.00	2.00	1.93	1.77	0.00	0.00	0.00	0.00	2.00	1.94	1.86	0.00	0.00	0.00	0.00
117.00	1.58	1.41	1.12	0.20	0.00	0.00	0.00	2.00	1.60	1.21	0.00	0.00	0.00	0.00
118.00	2.00	2.01	1.30	0.00	0.00	0.00	0.00	1.99	1.94	0.68	0.00	0.00	0.00	0.00
119.00	2.00	1.99	1.79	0.33	0.00	0.00	0.00	2.00	1.97	1.45	0.33	0.00	0.00	0.00
120.00	2.00	1.99	0.22	0.00	0.00	0.00	0.00	2.00	1.97	0.32	0.00	0.00	0.00	0.00
121.00	2.00	1.92	1.32	0.41	0.00	0.00	0.00	2.00	1.85	1.61	0.05	0.00	0.00	0.00
