Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.187s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.67	1.78	0.00	0.00	0.20	1.99	0.00	0.00	0.00	0.04
3.00	1.87	1.88	0.26	0.00	0.02	2.00	0.00	0.00	0.00	0.00
4.00	2.11	1.91	0.32	0.00	0.02	2.00	1.52	0.00	0.00	0.02
5.00	1.50	1.95	0.05	0.00	0.00	2.00	2.21	0.00	0.00	0.00
6.00	1.99	2.00	2.40	0.00	0.00	2.00	2.00	0.00	0.00	0.00
7.00	2.00	1.99	2.16	0.32	0.20	2.00	1.98	0.00	0.00	0.34
8.00	2.00	1.91	1.42	0.00	0.00	1.99	1.85	0.00	0.00	0.00
9.00	2.00	1.81	0.02	0.00	0.00	2.00	1.95	0.00	0.00	0.00
10.00	2.00	2.01	1.59	0.00	0.11	2.00	1.98	0.00	0.00	0.07
11.00	1.93	2.01	1.32	0.00	0.00	2.00	2.01	0.00	0.00	0.00
12.00	2.00	1.98	1.72	0.00	0.75	2.00	2.01	0.00	0.00	0.00
13.00	2.00	1.92	2.05	0.00	0.00	2.00	1.99	0.00	0.00	0.00
14.00	1.98	2.00	1.98	0.04	0.00	1.99	2.00	0.00	0.00	0.00
15.00	2.00	1.99	1.42	0.00	0.21	2.00	2.00	0.00	0.00	0.26
16.00	2.00	1.95	1.52	0.00	0.00	2.00	1.99	0.00	0.00	0.00
17.00	1.98	1.80	1.22	0.15	0.15	2.00	1.86	0.01	0.00	0.14
18.00	1.99	2.07	1.06	0.12	0.15	2.00	2.14	0.00	0.00	0.26
19.00	2.01	1.90	2.39	0.00	0.00	2.00	2.00	0.00	0.00	0.00
20.00	2.00	1.99	1.12	0.00	0.00	1.99	2.00	0.00	0.00	0.00
21.00	1.99	2.01	1.68	0.00	0.00	2.00	1.99	0.00	0.00	0.00
22.00	2.00	1.99	1.58	0.00	0.00	2.00	2.00	0.00	0.00	0.00
23.00	2.01	1.93	2.23	0.00	0.00	2.00	2.01	0.00	0.00	0.00
24.00	2.00	1.99	2.01	0.00	0.00	2.00	1.99	0.00	0.00	0.00
25.00	1.99	1.99	1.81	0.00	0.00	2.00	2.00	0.00	0.00	0.00
