Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.317s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	1.85	1.99	0.00	0.00
3.00	1.34	1.94	1.95	2.00	0.00	0.00
4.00	1.81	1.83	0.19	2.00	0.00	0.00
5.00	0.06	2.00	1.88	2.00	1.88	0.00
6.00	0.00	2.00	1.99	2.00	1.99	1.83
7.00	0.00	2.00	1.99	2.00	2.00	2.00
8.00	0.00	1.99	1.97	1.99	1.99	1.98
9.00	0.00	1.98	2.00	2.00	2.01	2.04
10.00	0.00	2.03	2.00	2.00	1.99	1.97
11.00	0.00	2.00	1.98	2.00	2.01	2.01
12.00	0.00	1.54	0.93	2.00	0.95	0.65
13.00	0.00	1.73	0.49	2.00	1.48	1.02
14.00	0.00	1.61	1.60	1.99	1.80	1.73
15.00	0.00	1.84	0.33	2.00	1.83	0.51
16.00	0.00	1.99	0.59	2.00	1.98	2.80
17.00	0.00	1.99	0.12	2.00	2.00	2.07
18.00	0.00	2.00	0.00	2.00	2.00	1.98
19.00	0.00	2.00	1.40	2.00	1.90	1.98
20.00	0.00	1.98	1.67	1.99	2.00	1.84
21.00	0.00	1.85	2.01	2.00	2.00	2.17
22.00	0.00	1.99	1.93	2.00	1.88	1.79
23.00	0.00	1.73	0.33	2.00	1.50	0.75
24.00	0.00	2.20	0.64	2.00	1.93	0.37
25.00	0.00	1.86	0.95	2.00	2.51	1.75
26.00	0.00	1.87	1.48	1.99	1.85	2.01
27.00	0.00	2.00	1.99	2.00	1.99	2.12
28.00	0.00	1.98	1.98	2.00	2.01	1.94
29.00	0.00	1.99	1.99	2.00	2.00	2.00
30.00	0.00	2.00	2.00	2.00	2.00	2.00
31.00	0.00	2.00	2.00	2.00	2.00	2.00
32.00	0.00	2.00	1.99	1.99	1.99	2.00
33.00	0.00	1.94	1.92	2.00	1.94	1.90
34.00	0.00	1.99	2.00	2.00	2.00	2.00
35.00	0.00	2.00	2.00	2.00	2.00	1.99
36.00	0.00	1.99	1.99	2.00	2.00	2.00
37.00	0.00	2.00	2.00	2.00	2.00	1.99
38.00	0.00	2.00	2.00	1.99	1.99	2.00
39.00	0.00	2.00	2.00	2.00	2.00	2.00
40.00	0.00	2.00	2.00	2.00	2.00	2.00
41.00	0.00	1.99	2.00	2.00	2.00	2.00
42.00	0.00	1.99	1.99	2.00	2.00	2.00
43.00	0.00	1.98	2.00	2.00	2.00	1.99
44.00	0.00	2.00	1.99	1.99	1.99	1.99
45.00	0.00	2.00	2.00	2.00	2.00	2.00
46.00	0.00	2.00	2.00	2.00	2.00	2.00
47.00	0.00	2.00	2.00	2.00	2.00	2.00
48.00	0.00	2.00	1.99	2.00	2.00	2.00
49.00	0.00	1.99	2.00	2.00	2.00	1.99
50.00	0.00	2.00	2.00	2.00	1.99	2.00
51.00	0.00	2.00	2.00	1.99	2.00	2.00
52.00	0.00	1.99	2.00	2.00	2.00	2.00
53.00	0.00	2.00	2.00	2.00	2.00	2.00
54.00	0.00	2.00	1.99	2.00	2.00	1.99
55.00	0.00	1.99	2.00	2.00	2.00	2.00
56.00	0.00	2.00	1.99	2.00	2.00	2.00
57.00	0.00	2.00	2.00	1.99	1.99	2.00
58.00	0.00	2.00	2.00	2.00	2.00	2.00
59.00	0.00	1.99	2.00	2.00	2.00	2.00
60.00	0.00	2.00	1.99	2.00	2.00	2.00
61.00	0.00	1.98	2.00	2.00	2.00	2.00
62.00	0.00	1.99	2.00	2.00	2.00	1.99
63.00	0.00	2.00	2.00	1.99	1.99	2.00
64.00	0.00	2.00	2.00	2.00	2.00	2.00
65.00	0.00	1.99	2.00	2.00	2.00	2.00
66.00	0.00	1.99	2.00	2.00	2.00	2.00
67.00	0.00	1.99	1.99	2.00	2.00	2.00
68.00	0.00	2.00	1.99	2.00	2.00	1.99
69.00	0.00	2.00	2.00	1.99	1.99	2.00
70.00	0.00	2.00	2.00	2.00	2.00	2.00
71.00	0.00	2.00	2.00	2.00	2.00	2.00
72.00	0.00	1.98	2.00	2.00	2.00	2.00
73.00	0.00	1.99	1.99	2.00	2.00	2.00
74.00	0.00	1.98	2.00	2.00	2.00	1.99
75.00	0.00	2.00	2.00	1.99	1.99	2.00
76.00	0.00	2.00	2.00	2.00	2.00	2.00
77.00	0.00	2.00	2.00	2.00	2.00	2.00
78.00	0.00	2.00	2.00	2.00	2.00	2.00
79.00	0.00	1.99	1.99	2.00	2.00	2.00
80.00	0.00	2.00	2.00	2.00	2.00	1.99
81.00	0.00	2.00	2.00	1.99	1.99	2.00
82.00	0.00	2.00	2.00	2.00	2.00	2.00
83.00	0.00	1.99	2.00	2.00	2.00	1.99
84.00	0.00	2.00	2.00	2.00	2.00	2.00
85.00	0.00	2.00	2.00	2.00	2.00	1.99
86.00	0.00	1.99	1.99	2.00	2.00	2.00
87.00	0.00	2.00	2.00	1.99	1.99	2.00
88.00	0.00	2.00	2.00	2.00	2.00	2.00
89.00	0.00	2.00	2.00	2.00	2.00	2.00
90.00	0.00	2.00	2.00	2.00	2.00	2.00
91.00	0.00	2.00	2.00	2.00	2.00	1.99
92.00	0.00	1.99	1.99	2.00	2.00	2.00
93.00	0.00	1.99	2.00	1.99	1.99	2.00
94.00	0.00	1.99	2.00	2.00	2.00	2.00
95.00	0.00	2.00	2.00	2.00	2.00	2.00
96.00	0.00	2.00	2.00	2.00	2.00	2.00
97.00	0.00	1.98	1.99	2.00	2.00	1.99
98.00	0.00	1.99	2.00	2.00	2.00	2.00
99.00	0.00	1.99	2.00	2.00	1.99	2.00
100.00	0.00	2.00	2.00	1.99	2.00	2.00
101.00	0.00	2.00	2.00	2.00	2.00	2.00
102.00	0.00	1.99	2.00	2.00	2.00	2.00
103.00	0.00	1.99	1.99	2.00	2.00	1.99
104.00	0.00	2.00	2.00	2.00	2.00	2.00
105.00	0.00	1.98	2.00	2.00	2.00	2.00
106.00	0.00	2.00	2.00	1.99	1.99	2.00
107.00	0.00	1.97	2.00	2.00	2.00	2.00
