Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.301s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	1.78	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.68
3.00	1.90	1.95	0.00	0.00	0.00	2.00	1.79	0.51	0.00	1.44
4.00	1.85	1.52	0.00	0.00	0.00	2.00	1.65	1.61	0.38	0.55
5.00	2.00	1.98	0.00	0.00	0.00	2.00	2.05	1.78	0.78	0.86
6.00	2.00	2.00	0.00	1.02	0.00	2.00	2.04	2.00	1.91	2.03
7.00	1.99	1.87	0.00	1.24	0.00	2.00	1.98	1.95	1.26	0.62
8.00	1.98	1.88	0.00	0.79	0.00	1.99	1.93	1.51	0.98	0.79
9.00	1.99	1.81	0.00	0.95	0.00	2.00	2.00	1.68	1.27	0.88
10.00	1.97	2.13	0.00	1.13	0.00	2.00	2.00	1.58	0.35	0.87
11.00	2.00	1.95	0.00	1.02	0.00	2.00	1.90	2.05	0.80	0.00
12.00	1.57	1.68	0.00	0.11	0.00	2.00	1.57	1.20	0.00	0.39
13.00	2.03	1.99	0.00	0.15	0.00	2.00	2.06	1.45	0.00	0.09
14.00	1.99	2.00	0.00	0.39	0.00	1.99	2.00	2.44	1.44	0.00
15.00	1.57	1.68	0.00	0.49	0.00	2.00	1.78	1.68	1.42	0.06
16.00	1.92	1.79	0.00	1.45	0.00	2.00	2.00	1.55	0.42	0.45
17.00	2.00	1.97	0.00	1.98	0.00	2.00	1.99	2.08	0.51	0.54
18.00	2.00	2.00	0.00	1.95	0.00	2.00	1.94	1.95	0.00	0.00
19.00	1.99	1.99	0.00	2.06	0.00	2.00	2.06	2.04	0.99	0.00
20.00	2.00	1.85	0.00	1.72	0.00	1.99	1.98	1.92	0.66	0.78
21.00	2.00	1.95	0.00	1.17	0.00	2.00	2.00	1.73	0.84	0.49
22.00	2.00	2.00	0.00	1.75	0.00	2.00	1.93	1.81	1.67	0.00
23.00	2.00	1.91	0.00	1.50	0.00	2.00	2.00	1.83	1.81	0.13
24.00	1.99	1.98	0.00	1.91	0.00	2.00	1.99	1.90	1.71	0.52
25.00	2.01	1.80	0.00	1.67	0.00	2.00	1.93	1.87	1.67	0.00
26.00	1.99	1.93	0.00	1.65	0.00	1.99	1.99	0.82	0.22	0.93
27.00	1.99	1.93	0.00	0.37	0.00	2.00	1.99	0.41	1.24	0.00
28.00	2.00	1.97	0.00	1.66	0.00	2.00	1.95	1.84	0.51	0.15
29.00	1.97	1.94	0.00	0.47	0.00	2.00	2.01	2.05	1.17	0.00
30.00	1.97	1.98	0.00	1.10	0.00	2.00	1.87	1.75	0.55	0.00
31.00	2.03	1.97	0.00	0.09	0.00	2.00	2.00	1.61	0.89	0.19
32.00	1.99	1.90	0.00	0.00	0.00	1.99	1.94	1.72	1.75	0.99
33.00	2.00	2.00	0.00	0.98	0.00	2.00	2.00	1.79	0.75	0.20
34.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	2.01	1.63	0.42
35.00	1.86	1.84	0.00	0.32	0.00	2.00	1.92	1.40	1.06	0.44
36.00	1.99	1.95	0.00	0.24	0.00	2.00	1.93	1.66	1.35	0.01
37.00	2.00	1.98	0.00	1.81	0.00	2.00	2.05	1.71	1.87	0.04
38.00	2.00	1.83	0.00	1.53	0.00	1.99	1.17	1.74	0.68	0.69
39.00	1.99	1.85	0.00	1.27	0.00	2.00	1.80	1.61	0.52	0.00
40.00	2.00	1.91	0.00	1.05	0.00	2.00	2.04	1.88	0.98	0.11
41.00	1.95	1.94	0.00	1.26	0.00	2.00	1.98	1.74	0.44	0.05
42.00	1.99	1.88	0.00	0.00	0.00	2.00	2.03	1.78	0.24	0.00
43.00	1.99	1.91	0.00	1.14	0.00	2.00	1.97	1.65	0.54	0.00
44.00	1.98	1.87	0.00	1.50	0.00	1.99	1.77	1.55	0.77	0.00
45.00	2.00	1.68	0.00	0.95	0.00	2.00	1.79	1.07	0.45	0.00
46.00	2.00	2.00	0.00	1.90	0.00	2.00	2.00	1.95	1.63	1.32
47.00	2.00	1.91	0.00	1.99	0.00	2.00	2.00	1.57	0.00	0.00
48.00	2.00	2.00	0.00	1.54	0.00	2.00	2.00	1.84	0.00	0.00
49.00	2.00	1.97	0.00	1.66	0.00	2.00	1.95	1.97	0.85	0.48
50.00	1.99	2.03	0.00	1.88	0.00	2.00	2.03	2.03	0.48	0.44
51.00	2.00	2.00	0.00	2.00	0.00	1.99	2.00	2.00	1.97	2.00
52.00	2.00	2.00	0.00	2.00	0.00	2.00	2.00	2.00	1.99	2.00
53.00	2.00	1.97	0.00	1.70	0.00	2.00	1.99	1.51	1.41	1.41
54.00	1.68	1.75	0.00	0.18	0.00	2.00	1.58	1.30	0.25	0.11
55.00	1.94	1.98	0.00	0.80	0.00	2.00	1.85	2.21	0.54	0.14
56.00	1.94	1.86	0.00	0.69	0.00	2.00	1.91	1.74	0.75	0.02
57.00	1.99	2.00	0.00	1.42	0.00	1.99	2.00	1.48	0.02	0.01
58.00	2.00	2.00	0.00	2.19	0.00	2.00	2.00	2.00	0.00	0.00
59.00	1.88	1.41	0.00	0.93	0.00	2.00	1.45	1.22	0.52	0.29
60.00	2.04	1.97	0.00	0.87	0.00	2.00	1.88	1.52	0.20	0.00
61.00	2.00	1.98	0.00	0.01	0.00	2.00	1.77	0.24	1.58	0.00
62.00	1.97	1.99	0.00	0.46	0.00	2.00	1.99	2.12	0.78	0.04
63.00	1.83	1.85	0.00	1.10	0.00	1.99	0.91	1.17	0.04	0.64
64.00	1.50	1.78	0.00	0.25	0.00	2.00	1.63	0.87	1.04	0.61
65.00	1.99	2.00	0.00	0.61	0.00	2.00	2.00	1.58	0.88	0.08
66.00	2.00	2.00	0.00	0.61	0.00	2.00	2.00	1.87	1.84	0.65
67.00	2.00	1.84	0.00	0.57	0.00	2.00	1.99	1.21	0.97	0.54
68.00	2.00	1.80	0.00	1.11	0.00	2.00	2.00	1.85	1.31	0.57
69.00	1.99	1.91	0.00	0.27	0.00	1.99	2.00	1.64	0.92	0.09
70.00	2.00	2.00	0.00	0.59	0.00	2.00	2.00	1.86	0.38	0.00
71.00	1.85	1.80	0.00	1.48	0.00	2.00	1.94	1.84	1.54	1.01
72.00	2.08	1.93	0.00	0.58	0.00	2.00	2.00	1.86	1.11	0.12
73.00	2.00	1.86	0.00	0.38	0.00	2.00	1.77	1.52	0.33	0.00
74.00	1.99	1.99	0.00	1.57	0.00	2.00	1.98	1.75	1.40	0.00
75.00	1.99	2.00	0.00	2.00	0.00	1.99	2.00	2.00	1.97	1.84
76.00	2.00	2.00	0.00	1.99	0.00	2.00	2.00	2.00	1.91	2.00
77.00	2.00	1.99	0.00	2.01	0.00	2.00	2.00	2.00	1.94	1.99
78.00	2.00	1.99	0.00	1.99	0.00	2.00	2.00	1.99	1.94	1.99
79.00	1.99	2.00	0.00	1.98	0.00	2.00	1.99	1.99	1.99	1.99
80.00	2.00	2.00	0.00	2.03	0.00	2.00	2.01	2.01	1.99	2.01
81.00	1.99	2.00	0.00	2.00	0.00	1.99	1.99	2.00	1.92	1.99
82.00	2.00	1.93	0.00	1.35	0.00	2.00	1.92	1.35	1.26	1.05
83.00	1.97	1.87	0.00	0.07	0.00	2.00	1.98	1.00	0.46	0.15
84.00	2.00	2.01	0.00	1.59	0.00	2.00	1.90	2.03	1.05	0.38
85.00	2.00	2.00	0.00	2.00	0.00	2.00	2.00	2.00	0.99	0.00
86.00	2.00	1.98	0.00	2.00	0.00	2.00	2.00	2.00	0.28	0.00
87.00	1.99	1.99	0.00	1.99	0.00	1.99	1.99	1.99	0.47	0.00
88.00	1.99	1.95	0.00	1.53	0.00	2.00	1.98	1.77	0.58	0.33
89.00	2.01	1.99	0.00	0.48	0.00	2.00	1.98	1.55	0.00	0.00
90.00	1.98	2.00	0.00	1.86	0.00	2.00	2.00	1.48	1.84	1.58
91.00	2.03	2.00	0.00	1.79	0.00	2.00	2.00	1.95	1.94	0.00
92.00	1.99	1.99	0.00	2.06	0.00	2.00	2.03	1.95	2.03	0.00
93.00	1.99	2.00	0.00	1.97	0.00	1.99	1.99	1.90	1.14	0.40
94.00	1.83	1.90	0.00	0.53	0.00	2.00	1.75	1.48	0.79	0.02
95.00	1.95	1.94	0.00	0.47	0.00	2.00	1.79	1.08	0.33	0.13
96.00	2.01	1.74	0.00	0.00	0.00	2.00	1.98	0.93	0.62	0.00
97.00	2.00	2.00	0.00	0.06	0.00	2.00	2.00	1.90	0.82	0.00
98.00	2.00	2.00	0.00	0.00	0.00	2.00	1.99	1.67	1.02	0.00
99.00	1.99	1.99	0.00	0.40	0.00	2.00	1.91	1.86	0.74	0.29
100.00	2.00	1.86	0.00	0.79	0.00	1.99	1.87	1.47	1.05	0.49
101.00	1.99	1.99	0.00	1.91	0.00	2.00	2.04	1.95	0.60	0.61
102.00	1.71	1.80	0.00	0.78	0.00	2.00	1.92	1.65	1.12	0.00
103.00	1.98	2.00	0.00	0.92	0.00	2.00	2.01	1.85	1.52	0.00
104.00	1.88	1.83	0.00	1.70	0.00	2.00	1.95	1.77	1.48	0.24
105.00	1.60	1.92	0.00	0.98	0.00	2.00	1.87	1.53	0.69	0.33
106.00	2.04	1.55	0.00	1.01	0.00	1.99	2.01	2.06	0.61	0.00
107.00	2.00	1.85	0.00	0.25	0.00	2.00	1.99	1.85	0.40	0.95
108.00	2.00	1.85	0.71	0.88	0.00	2.00	1.98	1.50	0.68	0.59
109.00	1.99	1.52	1.42	1.27	0.31	2.00	2.00	1.45	0.34	0.38
110.00	2.01	1.94	1.52	0.41	0.00	2.00	1.95	1.60	0.45	0.00
111.00	1.98	1.67	1.64	0.59	0.54	2.00	1.88	1.22	0.16	0.09
112.00	2.00	1.91	1.79	0.26	1.11	1.99	1.35	1.37	0.16	0.00
113.00	1.99	1.98	1.51	1.38	0.27	2.00	1.99	1.55	0.00	0.00
114.00	2.00	1.95	1.48	0.20	0.41	2.00	1.92	1.66	0.19	0.31
115.00	1.99	1.99	1.95	0.33	0.01	2.00	1.97	1.91	0.35	0.00
116.00	2.00	1.87	1.51	0.55	0.27	2.00	1.83	1.32	0.12	0.46
117.00	2.00	1.83	1.63	0.46	0.40	2.00	1.98	0.54	0.00	0.00
118.00	1.99	1.98	1.71	0.24	0.00	1.99	1.92	1.40	0.59	0.00
119.00	2.00	1.95	1.87	0.49	0.00	2.00	2.00	0.84	0.74	0.05
120.00	1.53	1.70	0.86	0.18	0.51	2.00	2.00	1.79	0.08	0.00
