Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.321s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.92	0.00	0.00	0.32	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.34	0.00	0.00	0.00
3.00	0.69	0.00	0.00	0.31	0.00	0.00	0.00	2.00	0.00	0.26	0.00	0.44	0.40	0.46	0.02
4.00	0.08	0.00	0.06	1.27	0.00	0.00	0.12	2.00	0.00	0.14	0.00	0.00	0.05	0.00	0.01
5.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	2.00	0.00	0.13	0.00	0.31	0.49	0.59	0.00
6.00	0.00	0.00	0.02	0.41	0.22	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.18	0.14	0.14
7.00	0.13	0.00	0.54	0.79	0.77	0.00	1.00	2.00	0.00	0.39	0.00	0.00	0.91	0.69	0.09
8.00	0.00	0.00	0.75	0.01	0.00	0.00	0.72	1.99	0.00	0.24	0.52	0.28	1.25	0.00	0.00
9.00	0.04	0.00	1.67	0.47	0.46	0.00	0.81	2.00	0.00	0.35	0.02	0.00	0.79	0.66	0.00
10.00	0.33	0.00	0.66	0.40	0.12	0.00	1.26	2.00	0.00	0.14	0.61	0.80	0.12	0.00	0.32
11.00	0.00	0.00	0.12	0.37	0.33	0.00	0.00	2.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00
12.00	0.31	0.00	0.93	0.04	0.01	0.00	0.77	2.00	0.00	0.37	0.74	0.00	0.66	0.00	0.75
13.00	0.40	0.00	0.00	0.26	0.21	0.00	0.41	2.00	0.00	0.02	0.37	0.69	0.31	1.01	0.05
14.00	0.00	0.00	1.87	0.22	0.08	0.00	0.45	1.99	0.00	0.28	0.19	0.00	0.37	0.78	0.21
15.00	0.12	0.00	1.01	0.00	0.00	0.00	0.08	2.00	0.00	0.00	0.21	0.00	0.49	0.11	0.21
16.00	0.11	0.00	0.58	0.77	0.66	0.00	0.57	2.00	0.00	0.54	0.58	0.48	1.70	0.89	0.19
17.00	1.01	0.00	0.78	0.11	0.00	0.00	0.92	2.00	0.00	0.84	0.41	0.00	0.07	0.80	0.29
18.00	0.00	0.00	0.75	0.00	0.00	0.00	0.25	2.00	0.00	0.00	0.00	0.00	0.84	0.31	0.04
19.00	0.84	0.00	0.00	0.19	0.12	0.00	0.45	2.00	0.00	0.11	0.00	0.35	0.66	0.44	0.05
20.00	0.31	0.00	1.73	0.00	0.00	0.00	1.47	1.99	0.00	0.15	0.11	1.21	0.35	1.83	1.52
21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	2.00	0.00	0.61	0.78	0.47	0.45	0.69	0.54
22.00	0.00	0.00	1.54	0.28	0.00	0.00	1.11	2.00	0.00	0.12	0.00	0.48	0.00	0.12	0.07
23.00	0.00	0.00	1.04	0.22	0.11	0.00	0.21	2.00	0.00	0.31	0.00	0.58	1.47	0.01	0.31
24.00	0.44	0.00	1.32	0.00	0.00	0.00	0.74	2.00	0.00	0.20	0.31	0.27	0.12	0.74	0.49
25.00	0.69	0.00	1.94	0.51	0.00	0.00	0.72	2.00	0.00	0.72	0.04	0.31	0.37	1.45	0.85
26.00	0.12	0.00	1.46	0.53	0.46	0.00	0.48	1.99	0.00	0.54	0.49	0.15	0.85	0.12	0.28
27.00	0.00	0.00	0.39	0.29	0.16	0.00	0.42	2.00	0.00	1.11	0.61	0.21	0.65	0.01	1.05
28.00	0.13	0.00	0.98	0.49	0.11	0.00	0.32	2.00	0.00	0.93	0.00	0.35	0.80	0.00	0.46
29.00	0.32	0.00	1.55	0.40	0.19	0.00	0.00	2.00	0.00	0.33	0.00	0.00	0.47	1.46	0.32
30.00	0.00	0.00	1.00	0.69	0.66	0.00	0.78	2.00	0.00	0.14	0.00	0.00	0.93	1.31	0.25
31.00	0.00	0.00	0.48	0.42	0.46	0.00	1.46	2.00	0.00	0.00	0.00	1.63	1.70	0.08	0.11
32.00	0.18	0.00	1.61	0.27	0.24	0.00	0.58	1.99	0.00	0.27	0.00	0.00	0.00	0.00	0.14
33.00	0.15	0.00	1.61	0.93	0.00	0.00	0.12	2.00	0.00	0.72	0.00	0.26	0.68	0.19	0.28
34.00	0.11	0.00	0.65	0.01	0.00	0.00	0.59	2.00	0.00	0.01	0.34	0.00	0.00	0.00	0.00
35.00	0.26	0.00	0.00	0.25	0.08	0.00	0.12	2.00	0.00	0.31	0.00	0.04	1.01	0.68	0.19
36.00	0.07	0.00	1.21	0.45	0.44	0.00	0.80	2.00	0.00	0.00	0.00	0.51	0.16	0.00	0.00
37.00	0.32	0.00	1.79	1.05	0.79	0.00	0.74	2.00	0.00	0.45	0.78	0.68	0.29	1.59	0.27
38.00	0.00	0.00	0.16	0.40	0.53	0.00	0.19	1.99	0.00	0.02	0.00	0.00	0.09	0.54	0.16
39.00	1.08	0.00	1.86	0.64	0.52	0.00	1.12	2.00	0.00	0.11	0.24	1.17	0.02	0.92	0.74
40.00	0.68	0.00	0.15	0.80	0.78	0.00	0.21	2.00	0.00	0.13	0.64	0.00	0.39	0.01	0.00
41.00	0.00	0.00	0.79	0.19	0.33	0.00	0.18	2.00	0.00	0.05	0.02	0.24	0.00	0.49	0.05
42.00	0.05	0.00	0.00	0.11	0.11	0.00	0.72	2.00	0.00	0.07	0.19	0.32	0.02	0.04	0.37
43.00	0.65	0.00	0.00	0.78	0.92	0.00	0.59	2.00	0.00	0.13	0.00	0.77	0.00	0.47	0.16
44.00	0.00	0.00	1.67	0.09	0.13	0.00	0.00	1.99	0.00	0.22	0.00	0.00	0.00	0.47	0.64
45.00	0.88	0.00	0.68	0.01	0.01	0.00	0.00	2.00	0.00	0.02	0.00	0.46	3.73	1.32	0.47
46.00	0.00	0.00	0.46	0.78	0.09	0.00	0.79	2.00	0.00	0.98	0.00	0.11	0.41	0.49	0.00
47.00	0.02	0.00	0.38	0.15	0.00	0.00	0.99	2.00	0.00	0.24	0.61	0.75	0.93	0.18	0.04
48.00	0.31	0.00	0.05	0.75	0.52	0.00	0.01	2.00	0.00	0.19	0.00	0.05	0.81	0.79	0.04
49.00	0.06	0.00	0.09	0.26	0.24	0.00	0.91	2.00	0.00	0.31	0.20	1.04	0.24	0.66	0.15
50.00	0.15	0.00	0.00	0.15	0.15	0.00	0.51	2.00	0.00	0.00	0.00	1.37	1.26	0.28	0.00
