Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.310s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	1.99	1.53	1.95
3.00	0.00	0.00	1.47	2.00	1.99	2.00
4.00	1.37	1.06	1.70	2.00	2.00	1.97
5.00	0.53	0.18	2.27	2.00	1.99	2.01
6.00	0.27	1.17	2.00	2.00	1.99	2.00
7.00	0.51	0.48	2.00	2.00	1.94	2.00
8.00	0.27	0.22	2.00	1.99	1.97	1.99
9.00	0.05	0.04	1.97	2.00	1.95	2.01
10.00	0.57	0.55	2.01	2.00	1.99	1.99
11.00	0.25	0.25	2.00	2.00	1.94	1.99
12.00	0.48	0.49	2.00	2.00	2.00	2.00
13.00	1.19	0.75	1.81	2.00	2.00	2.00
14.00	1.07	0.78	1.54	1.99	1.99	1.97
15.00	0.71	0.45	2.43	2.00	1.99	2.00
16.00	1.11	1.11	1.90	2.00	1.99	2.00
17.00	1.40	1.06	1.52	2.00	1.99	1.97
18.00	1.28	0.93	1.83	2.00	1.99	1.98
19.00	1.51	0.72	1.95	2.00	2.00	1.95
20.00	0.77	0.68	2.52	1.99	1.99	2.03
21.00	0.84	0.82	1.98	2.00	1.48	1.46
22.00	1.34	1.07	1.37	2.00	2.38	2.38
23.00	1.15	0.92	1.93	2.00	2.01	1.97
24.00	0.52	0.46	2.36	2.00	1.98	2.01
25.00	0.71	0.64	2.14	2.00	1.99	2.00
26.00	0.84	0.72	1.73	1.99	1.99	1.73
27.00	1.32	0.80	1.98	2.00	2.00	2.00
28.00	0.81	0.59	2.11	2.00	2.00	2.00
29.00	0.00	0.00	2.00	2.00	1.97	2.00
30.00	0.66	0.64	1.74	2.00	1.94	1.98
31.00	0.82	0.73	2.25	2.00	0.39	0.38
32.00	0.72	0.73	1.97	1.99	3.12	2.51
33.00	0.95	0.87	1.97	2.00	1.99	1.39
34.00	0.00	0.00	2.00	2.00	1.95	2.01
35.00	0.52	0.46	1.99	2.00	2.00	2.00
36.00	0.29	0.29	1.88	2.00	1.93	1.99
