Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.371s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	1.90	0.00	1.99	0.00	0.00
3.00	1.05	1.80	0.00	2.00	0.00	0.00
4.00	2.11	2.06	0.00	2.00	0.00	0.01
5.00	1.98	1.97	0.19	2.00	1.85	0.91
6.00	1.99	1.99	0.00	2.00	1.99	0.00
7.00	2.00	2.06	0.00	2.00	2.01	0.00
8.00	1.98	1.99	1.78	1.99	1.99	2.25
9.00	2.00	2.00	2.00	2.00	1.99	1.99
10.00	1.98	2.01	1.99	2.00	2.01	2.00
11.00	2.00	1.99	2.01	2.00	1.99	1.99
12.00	2.00	2.00	2.00	2.00	2.00	2.00
13.00	1.99	2.00	2.00	2.00	2.00	2.00
14.00	2.00	2.00	1.98	1.99	2.00	2.00
15.00	2.00	2.00	1.99	2.00	2.00	2.00
16.00	2.00	2.00	1.99	2.00	2.00	1.99
17.00	1.98	1.98	2.01	2.00	2.00	1.99
18.00	2.00	2.01	1.99	2.00	2.00	1.99
19.00	2.00	2.00	2.00	2.00	1.99	2.00
20.00	1.87	1.94	1.45	1.99	2.00	1.98
21.00	1.87	1.88	0.97	2.00	1.99	1.53
22.00	0.99	0.68	0.06	2.00	0.16	0.06
23.00	1.68	0.84	0.02	2.00	0.48	0.00
24.00	2.03	2.57	0.00	2.00	0.24	0.00
25.00	1.24	1.71	0.00	2.00	0.15	0.26
26.00	0.82	0.74	0.00	1.99	0.18	0.01
27.00	1.27	0.78	0.00	2.00	0.54	0.13
28.00	1.60	2.23	0.01	2.00	2.72	0.14
29.00	2.38	1.47	0.00	2.00	0.55	0.27
30.00	2.00	2.04	0.18	2.00	2.46	0.48
31.00	2.00	1.53	0.08	2.00	1.12	1.04
32.00	2.00	2.10	0.05	1.99	2.92	0.41
33.00	2.00	1.53	0.61	2.00	1.65	0.85
34.00	1.95	1.05	0.00	2.00	0.71	0.33
35.00	1.04	1.44	0.00	2.00	2.30	1.55
36.00	0.87	1.15	0.12	2.00	1.46	0.11
37.00	0.29	2.60	0.00	2.00	0.01	0.06
38.00	0.00	2.00	0.00	1.99	0.00	0.00
39.00	0.00	1.99	0.00	2.00	0.00	0.00
40.00	1.59	2.01	0.93	2.00	1.35	1.02
41.00	1.98	2.00	2.00	2.00	1.99	2.00
42.00	2.00	1.99	2.00	2.00	2.00	2.00
43.00	2.00	2.00	1.99	2.00	2.00	1.99
44.00	1.99	2.00	2.00	1.99	2.00	2.01
45.00	2.00	1.99	2.00	2.00	2.00	1.99
46.00	2.00	2.01	2.00	2.00	2.00	2.01
47.00	2.00	1.99	1.99	2.00	2.00	1.99
48.00	2.00	2.00	2.00	2.00	1.99	2.00
49.00	2.00	2.00	1.98	2.00	2.00	2.00
50.00	1.99	2.00	2.01	2.00	2.00	2.00
51.00	2.00	2.00	2.00	1.99	2.00	2.00
52.00	2.00	2.00	1.99	2.00	2.00	1.98
53.00	2.00	2.00	1.98	2.00	2.00	1.98
54.00	2.00	1.99	2.00	2.00	2.00	2.00
55.00	2.00	2.00	2.00	2.00	2.00	2.00
56.00	1.99	2.00	2.00	2.00	1.99	2.00
57.00	1.99	2.00	1.99	1.99	2.00	1.99
58.00	2.00	1.99	1.99	2.00	2.00	2.00
59.00	2.00	2.00	1.99	2.00	2.00	2.00
60.00	1.99	2.01	1.99	2.00	1.99	2.00
61.00	2.00	1.99	2.01	2.00	2.00	2.00
62.00	2.01	2.00	1.99	2.00	2.00	2.00
63.00	1.99	2.00	2.00	1.99	2.00	2.00
64.00	2.00	2.00	2.00	2.00	2.00	2.00
65.00	2.00	1.99	1.98	2.00	2.00	1.99
66.00	2.00	2.00	2.00	2.00	1.99	2.00
67.00	1.99	2.00	2.00	2.00	2.01	2.00
68.00	2.01	2.00	1.98	2.00	1.99	1.98
69.00	1.99	1.99	1.99	1.99	2.00	2.00
70.00	2.00	2.01	2.01	2.00	2.00	2.00
71.00	1.99	1.99	1.99	2.00	2.00	1.99
72.00	2.00	2.00	2.00	2.00	1.99	1.99
73.00	1.99	2.00	1.99	2.00	2.01	2.00
74.00	1.99	1.41	0.42	2.00	1.99	0.54
75.00	2.01	1.59	0.65	1.99	1.99	1.28
76.00	1.99	2.50	1.71	2.00	2.00	2.54
77.00	1.98	2.00	1.98	2.00	2.01	2.00
78.00	2.00	1.99	1.99	2.00	1.99	1.98
79.00	2.01	2.00	1.99	2.00	2.00	2.00
80.00	2.00	2.00	1.99	2.00	2.00	2.01
81.00	1.99	2.00	2.00	1.99	2.00	2.00
82.00	2.00	1.99	1.61	2.00	2.00	1.64
83.00	1.99	2.00	0.68	2.00	2.00	0.85
84.00	2.01	1.66	1.01	2.00	2.00	1.77
85.00	1.95	1.98	0.49	2.00	1.78	0.81
86.00	2.04	1.74	0.00	2.00	2.05	0.67
87.00	2.00	2.16	0.00	1.99	0.11	0.12
88.00	1.99	1.48	0.14	2.00	0.09	0.05
89.00	2.01	0.82	0.29	2.00	1.80	1.02
90.00	1.99	2.51	0.18	2.00	2.25	0.79
91.00	2.01	2.04	0.06	2.00	2.00	0.06
92.00	1.99	2.00	0.24	2.00	1.98	0.27
93.00	1.99	2.00	0.00	1.99	2.00	0.00
94.00	2.00	1.99	0.00	2.00	2.00	0.00
95.00	2.00	2.00	0.00	2.00	2.00	0.00
96.00	2.00	2.00	0.00	2.00	2.00	0.00
97.00	2.00	2.00	0.00	2.00	1.99	0.00
98.00	2.00	2.00	0.00	2.00	2.00	0.00
99.00	1.99	2.00	0.00	2.00	2.00	0.00
100.00	2.00	1.99	0.00	1.99	1.99	0.00
101.00	1.99	2.00	0.00	2.00	2.00	0.00
102.00	2.00	2.00	0.00	2.00	2.00	0.00
103.00	2.00	2.00	0.00	2.00	2.00	0.00
104.00	1.99	2.00	0.00	2.00	1.35	0.00
105.00	2.00	2.00	0.00	2.00	0.00	0.00
106.00	2.00	1.99	0.00	1.99	0.00	0.00
107.00	1.99	1.97	0.59	2.00	2.59	1.17
108.00	0.69	2.04	0.00	2.00	1.31	0.00
109.00	0.00	2.00	0.00	2.00	0.00	0.00
110.00	0.00	2.00	0.00	2.00	0.00	0.00
111.00	0.00	2.00	0.00	2.00	0.00	0.00
112.00	0.00	2.00	0.00	1.99	0.00	0.00
113.00	0.00	1.99	0.00	2.00	0.00	0.00
114.00	0.00	1.91	0.40	2.00	1.22	0.49
115.00	0.00	2.01	0.47	2.00	2.00	0.51
116.00	2.63	2.00	0.00	2.00	1.99	0.00
117.00	2.00	2.00	0.00	2.00	2.00	0.00
118.00	1.99	2.00	0.00	1.99	2.00	0.00
119.00	2.00	1.99	0.08	2.00	2.00	0.08
120.00	2.00	2.00	2.00	2.00	2.00	2.00
121.00	2.00	2.00	1.99	2.00	1.99	2.00
122.00	2.00	2.00	1.99	2.00	2.00	1.98
123.00	2.00	2.00	2.00	2.00	2.00	2.00
124.00	1.99	2.00	1.99	1.99	2.00	2.00
125.00	2.00	2.00	1.97	2.00	2.00	1.99
126.00	2.00	1.99	2.00	2.00	1.99	1.99
127.00	2.00	2.00	2.00	2.00	2.01	2.00
128.00	2.00	2.00	1.99	2.00	1.99	2.00
129.00	2.00	2.00	2.00	2.00	2.00	2.00
130.00	1.99	2.00	2.00	1.99	2.00	2.00
131.00	1.99	1.85	0.85	2.00	1.30	0.93
132.00	0.09	2.16	0.00	2.00	0.14	0.00
133.00	0.00	1.99	0.00	2.00	0.00	0.00
134.00	0.00	2.00	0.00	2.00	0.00	0.00
135.00	0.00	2.00	0.00	2.00	0.00	0.00
136.00	0.00	2.00	0.00	1.99	0.00	0.00
137.00	0.00	1.99	0.00	2.00	0.00	0.00
138.00	0.00	2.00	0.00	2.00	0.00	0.00
139.00	0.00	2.00	0.00	2.00	0.00	0.00
140.00	0.00	2.00	0.00	2.00	0.00	0.00
141.00	0.00	2.00	0.00	2.00	0.00	0.00
142.00	0.00	1.98	0.29	2.00	0.31	0.31
143.00	1.93	2.03	0.11	1.99	0.18	0.21
144.00	1.73	1.22	0.16	2.00	0.38	0.29
145.00	2.25	0.84	0.15	2.00	0.11	0.21
146.00	0.86	0.49	1.15	2.00	1.92	1.13
147.00	2.14	2.00	0.54	2.00	1.99	0.62
148.00	1.99	2.18	0.37	2.00	1.99	0.51
149.00	1.98	1.39	0.41	1.99	1.99	0.46
150.00	2.01	1.61	0.38	2.00	1.68	0.86
151.00	2.01	1.53	0.00	2.00	1.35	0.00
152.00	1.97	2.41	0.24	2.00	1.98	1.14
153.00	2.01	1.99	2.38	2.00	2.01	2.52
154.00	1.99	2.01	1.99	2.00	2.00	2.00
155.00	2.00	2.00	0.00	1.99	0.02	0.01
156.00	2.00	1.99	1.08	2.00	1.06	1.07
157.00	2.00	2.01	2.00	2.00	2.00	1.99
158.00	2.00	1.99	2.01	2.00	1.99	2.06
159.00	2.00	2.00	2.00	2.00	2.00	2.00
160.00	1.99	2.00	1.99	2.00	2.00	1.99
161.00	1.98	1.72	1.39	1.99	1.57	1.51
162.00	1.34	0.85	0.13	2.00	0.35	0.06
163.00	2.08	2.45	0.00	2.00	2.47	0.41
164.00	2.00	1.18	0.47	2.00	1.98	0.20
165.00	2.00	1.45	0.75	2.00	1.99	1.52
166.00	1.99	1.46	0.21	2.00	0.71	0.20
167.00	2.00	1.04	0.13	1.99	0.24	0.08
168.00	0.07	1.87	0.00	2.00	0.28	0.01
169.00	0.00	2.00	0.00	2.00	0.00	0.00
170.00	0.00	2.00	0.00	2.00	0.00	0.00
171.00	2.98	1.98	0.80	2.00	2.16	1.07
172.00	2.01	2.03	0.48	2.00	2.03	2.11
173.00	1.98	1.87	0.00	1.99	0.84	0.45
174.00	2.00	2.05	0.80	2.00	1.70	1.08
175.00	2.00	2.00	2.00	2.00	2.01	2.01
176.00	1.97	2.00	1.14	2.00	2.00	1.75
177.00	2.01	2.00	1.99	2.00	1.99	1.99
178.00	2.00	2.00	1.99	2.00	2.00	2.00
179.00	1.98	2.00	1.13	1.99	1.20	1.14
10.1.1.1	1.70	45234.67
10.1.1.2	1.93	56652.14
10.1.1.3	0.95	68251.72
10.2.1.2	2.04	8.10
10.1.1.5	1.52	53998.17
10.1.1.6	1.06	99343.26
