Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.324s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	1.99	0.79	0.00	0.00	0.00	0.91	0.00	0.00
3.00	0.00	0.00	0.79	0.00	0.00	0.00	0.00	2.00	0.59	0.00	0.00	0.00	0.28	0.07	0.16
4.00	0.00	0.27	0.31	0.00	0.00	0.00	0.42	2.00	0.07	0.00	0.25	0.27	0.44	0.01	0.04
5.00	0.00	0.14	0.14	0.00	0.00	0.00	0.15	2.00	0.00	0.00	0.05	0.12	0.19	0.00	0.00
6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00
7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	2.00	0.15	0.00	0.06	0.29	0.06	0.07	0.09
8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.28	0.00	0.00
9.00	0.00	0.00	0.00	0.00	0.35	0.00	0.01	2.00	0.75	0.54	0.00	0.00	0.00	0.09	0.28
10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	0.00	0.01	0.00	0.00	0.00	0.00	0.16	2.00	0.00	0.00	0.15	0.18	0.00	0.00	0.00
12.00	0.00	0.38	0.40	0.06	0.01	0.00	0.26	2.00	0.46	0.27	0.04	0.00	0.00	0.00	0.31
13.00	0.00	0.31	0.48	0.00	0.12	0.00	0.51	2.00	0.33	0.01	0.00	0.00	1.92	0.00	0.11
14.00	0.00	0.00	0.16	0.00	0.11	0.00	0.14	1.99	0.25	0.14	0.00	0.00	0.40	0.00	0.00
15.00	0.00	0.33	0.00	0.00	0.14	0.00	0.33	2.00	0.37	0.13	0.00	0.22	0.66	0.06	0.06
16.00	0.00	0.31	0.12	0.00	0.39	0.00	1.17	2.00	0.98	0.12	0.81	0.29	0.00	0.01	0.26
17.00	0.00	0.00	0.45	0.00	0.00	0.00	0.61	2.00	0.38	0.33	0.00	0.00	0.74	0.18	0.00
18.00	0.00	0.05	1.92	0.11	0.41	0.00	0.06	2.00	0.29	0.09	0.00	0.00	0.07	0.22	0.00
19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	2.00	1.58	0.11	0.16	0.00	0.87	0.32	0.28
20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	1.99	0.16	0.00	0.53	0.29	0.73	0.12	0.27
21.00	0.00	0.00	0.00	0.00	0.01	0.00	0.16	2.00	0.01	0.00	0.16	0.16	0.95	0.00	0.00
22.00	0.00	0.15	0.47	0.09	0.00	0.00	0.88	2.00	0.75	0.09	1.26	0.55	0.72	0.66	0.32
23.00	0.00	0.01	1.00	0.00	0.08	0.00	0.21	2.00	0.58	0.39	0.61	0.58	0.33	0.09	0.00
24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	2.00	0.00	0.00	0.31	0.07	0.00	0.00	0.00
25.00	0.00	0.00	1.22	0.00	0.00	0.00	0.93	2.00	0.00	0.00	0.55	0.00	0.00	0.00	0.00
26.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	1.99	1.08	0.06	0.00	0.00	0.00	0.67	0.06
27.00	0.00	1.04	0.08	0.00	0.00	0.00	0.79	2.00	0.13	0.13	0.05	0.15	2.44	0.05	0.00
28.00	0.00	0.31	0.00	0.00	0.00	0.00	0.26	2.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00
29.00	0.00	0.54	1.01	0.00	0.01	0.00	0.26	2.00	1.44	1.18	0.78	0.01	0.02	1.08	0.78
30.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	2.00	0.84	0.41	0.00	0.25	1.17	0.00	0.28
31.00	0.00	0.00	1.12	0.00	0.01	0.00	1.04	2.00	0.16	0.15	0.00	0.00	0.01	0.89	0.06
32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.04	0.00	0.00	0.00	1.00	0.00	0.00
33.00	0.00	1.50	1.08	0.31	1.53	0.00	0.67	2.00	0.98	0.91	0.00	0.01	0.80	1.17	0.15
34.00	0.00	0.74	0.91	0.00	0.25	0.00	0.97	2.00	0.46	0.18	0.31	0.13	1.72	0.67	0.00
35.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	2.00	0.12	0.00	0.00	0.99	0.72	0.12	0.00
