Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.354s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
3.00	0.00	1.20	0.05	0.88	2.00	0.00	1.68	0.00	0.71
4.00	0.00	1.40	0.02	1.67	2.00	0.51	0.34	0.00	0.53
5.00	0.34	0.35	0.04	0.71	2.00	0.39	1.73	0.00	0.32
6.00	1.27	1.61	0.12	1.99	2.00	0.85	1.45	0.00	0.85
7.00	0.64	0.09	0.60	1.25	2.00	1.51	0.59	0.00	1.21
8.00	0.93	0.86	1.47	1.75	1.99	1.65	0.97	0.00	0.89
9.00	0.97	1.47	0.13	0.91	2.00	1.18	0.24	0.00	0.55
10.00	1.78	0.80	0.01	1.15	2.00	1.21	0.64	0.00	1.10
11.00	0.74	1.27	1.06	1.15	2.00	1.19	0.00	0.00	0.75
12.00	0.92	2.34	0.00	0.78	2.00	2.03	0.39	0.00	0.31
13.00	0.87	0.26	0.00	0.51	2.00	0.18	1.78	0.00	0.58
14.00	0.35	0.38	1.07	0.00	1.99	1.63	1.32	0.00	1.15
15.00	1.91	1.40	0.00	1.44	2.00	0.57	0.41	0.00	0.00
16.00	1.39	1.59	0.88	0.25	2.00	1.68	0.00	0.00	2.30
17.00	0.44	1.07	0.19	0.01	2.00	1.00	1.25	0.00	1.79
18.00	1.04	0.02	1.50	2.16	2.00	1.86	2.28	0.00	1.52
19.00	0.53	0.47	0.38	0.05	2.00	0.67	1.01	0.00	2.08
20.00	0.26	0.54	0.42	1.35	1.99	1.92	0.38	0.00	0.77
21.00	1.40	1.19	0.26	1.60	2.00	1.37	1.78	0.00	1.98
22.00	0.85	0.42	0.92	0.82	2.00	1.53	0.09	0.00	1.25
23.00	1.98	1.66	0.00	2.01	2.00	1.74	2.28	0.00	2.07
24.00	1.90	1.26	0.00	1.80	2.00	1.99	1.41	0.00	0.73
25.00	0.66	0.26	0.32	0.27	2.00	1.53	0.60	0.00	1.86
26.00	0.20	2.12	0.00	1.63	1.99	1.54	0.05	0.00	1.17
27.00	1.72	0.81	0.00	1.33	2.00	1.14	1.05	0.00	2.06
28.00	0.11	0.89	0.67	0.42	2.00	1.07	0.21	0.00	1.18
29.00	0.51	0.18	0.33	1.05	2.00	1.12	2.30	0.00	2.04
30.00	0.68	1.10	0.00	1.87	2.00	0.12	1.66	0.00	0.33
31.00	1.37	1.21	0.00	0.74	2.00	0.12	0.47	0.00	0.94
32.00	1.81	0.87	0.00	1.91	1.99	0.37	2.77	0.00	1.77
33.00	0.60	1.60	0.77	0.94	2.00	1.51	0.37	0.00	1.71
34.00	2.00	1.57	0.25	0.75	2.00	0.13	0.77	0.00	1.44
35.00	0.80	1.94	0.26	2.45	2.00	1.42	2.33	0.00	1.59
36.00	1.48	2.11	0.27	1.81	2.00	1.60	1.75	0.00	1.61
37.00	0.37	0.98	0.00	0.05	2.00	0.32	1.27	0.00	0.62
38.00	1.55	0.85	0.69	1.95	1.99	1.71	1.42	0.00	1.44
39.00	1.13	1.64	0.18	0.78	2.00	0.89	1.05	0.00	0.81
40.00	1.06	1.70	0.00	0.45	2.00	0.62	0.65	0.00	1.87
41.00	0.92	1.98	0.60	1.92	2.00	2.48	1.67	0.00	1.51
42.00	1.01	1.27	0.29	1.91	2.00	1.19	0.38	0.00	0.78
43.00	0.00	1.66	0.13	0.49	2.00	1.88	1.67	0.00	0.75
44.00	1.19	1.47	0.28	0.40	1.99	1.65	0.51	0.00	0.11
45.00	1.73	1.60	0.60	1.21	2.00	1.00	1.37	0.00	1.58
46.00	0.29	1.73	0.67	1.71	2.00	1.87	1.84	0.00	1.00
47.00	1.94	1.94	2.25	1.84	2.00	1.68	0.47	0.00	2.05
48.00	0.77	0.45	0.00	0.37	2.00	0.26	0.86	0.00	0.88
49.00	0.05	1.83	0.49	0.91	2.00	0.80	0.66	0.00	1.21
50.00	2.21	1.95	0.00	2.21	2.00	1.13	2.39	0.00	0.26
51.00	1.87	1.99	0.00	1.99	1.99	1.27	1.85	0.00	2.37
52.00	1.55	1.25	0.00	1.63	2.00	0.35	1.65	0.00	2.05
53.00	2.03	1.20	0.00	2.00	2.00	1.68	2.08	0.00	1.94
54.00	1.75	1.84	0.00	1.78	2.00	1.79	1.75	0.00	1.64
55.00	1.30	1.08	1.93	1.55	2.00	1.73	1.95	0.00	1.40
56.00	1.97	1.33	0.12	1.98	2.00	1.94	1.98	0.00	2.03
57.00	1.41	1.46	0.00	1.64	1.99	1.68	1.34	0.00	1.88
58.00	1.90	1.26	1.35	1.47	2.00	1.41	1.83	0.00	1.39
59.00	1.79	1.63	1.30	1.54	2.00	1.59	1.50	0.00	1.54
60.00	1.12	1.50	0.26	0.85	2.00	1.54	0.98	0.00	1.51
61.00	0.06	1.78	0.00	2.01	2.00	1.72	1.86	0.00	1.19
62.00	0.91	1.68	0.49	1.50	2.00	1.83	1.79	0.00	1.30
63.00	1.81	1.02	1.27	1.13	1.99	1.21	1.53	0.00	0.54
64.00	1.59	2.07	0.11	2.12	2.00	0.75	0.16	0.00	0.77
65.00	1.80	1.98	2.59	1.99	2.00	2.26	1.94	0.00	0.85
66.00	1.42	1.51	0.94	1.83	2.00	1.87	1.68	0.00	2.32
67.00	2.06	1.79	0.00	2.14	2.00	1.55	2.10	0.00	0.55
68.00	0.69	0.64	0.88	1.28	2.00	0.80	1.79	0.00	0.92
69.00	2.34	0.89	0.24	2.03	1.99	0.25	2.01	0.00	2.33
70.00	0.35	0.00	0.32	0.49	2.00	0.80	1.83	0.00	1.93
71.00	0.66	1.83	1.04	1.90	2.00	1.44	1.92	0.00	1.31
72.00	2.34	0.91	0.53	1.05	2.00	1.01	0.80	0.00	0.80
73.00	1.42	0.41	0.00	1.46	2.00	0.45	0.41	0.00	0.64
74.00	1.32	0.39	0.00	1.08	2.00	0.84	1.88	0.00	2.46
75.00	1.54	1.65	0.98	1.78	1.99	1.61	1.86	0.00	0.66
76.00	1.20	1.53	0.02	1.25	2.00	1.01	0.95	0.00	1.85
77.00	1.60	1.38	0.00	1.38	2.00	0.02	1.53	0.00	1.19
78.00	0.81	1.75	1.15	0.40	2.00	1.40	1.91	0.00	1.72
79.00	1.77	1.99	0.65	1.53	2.00	0.89	1.50	0.00	1.86
80.00	1.88	1.93	0.00	1.74	2.00	1.78	1.41	0.00	0.81
81.00	1.52	1.81	0.00	1.75	1.99	1.37	1.17	0.00	1.80
82.00	1.37	1.86	0.46	1.88	2.00	1.67	0.92	0.00	1.66
83.00	1.12	0.12	1.26	1.73	2.00	1.94	0.49	0.00	1.17
84.00	0.81	1.02	1.73	1.55	2.00	1.25	1.93	0.00	1.74
85.00	2.04	1.99	0.33	2.00	2.00	0.33	2.00	0.00	2.01
86.00	0.75	1.10	0.40	1.10	2.00	1.80	0.58	0.00	0.62
87.00	1.52	1.71	0.58	1.25	1.99	0.42	0.53	0.00	0.57
88.00	1.05	1.79	0.77	0.55	2.00	1.30	0.47	0.00	1.75
89.00	1.58	2.01	1.60	2.13	2.00	1.64	0.66	0.00	1.68
90.00	1.93	2.00	0.00	2.01	2.00	2.00	1.79	0.00	1.99
91.00	2.00	2.00	0.00	2.00	2.00	1.99	1.99	0.00	2.00
92.00	1.99	2.00	0.00	1.99	2.00	2.01	1.99	0.00	1.99
93.00	1.51	1.99	2.27	1.47	1.99	1.53	0.49	0.00	0.99
94.00	0.99	1.61	0.60	1.93	2.00	1.61	1.10	0.00	2.20
