Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.349s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.48	0.00	1.99	0.95	0.00	0.00	0.00
3.00	0.00	0.00	0.14	0.69	0.11	2.00	1.68	0.00	0.00	0.00
4.00	0.00	0.02	0.27	0.53	0.34	2.00	2.00	0.00	0.40	0.25
5.00	1.26	1.18	0.00	0.08	0.07	2.00	1.98	0.04	1.04	0.08
6.00	0.97	0.00	0.71	0.00	0.00	2.00	1.92	1.24	0.16	0.00
7.00	1.65	2.37	0.49	0.00	0.00	2.00	1.98	0.44	0.21	0.00
8.00	2.00	1.94	0.45	0.00	0.00	1.99	2.00	0.99	0.97	0.00
9.00	2.00	1.63	1.19	0.00	0.02	2.00	1.97	1.20	0.00	0.00
10.00	1.95	2.05	0.32	0.00	0.00	2.00	1.95	1.06	0.00	0.00
11.00	1.78	1.75	0.00	0.00	0.00	2.00	1.97	2.60	1.21	0.00
12.00	1.99	1.77	1.19	0.09	0.11	2.00	1.94	1.27	0.80	0.11
13.00	2.00	0.78	1.77	0.04	0.00	2.00	1.93	0.67	1.38	0.00
14.00	2.00	0.67	1.80	0.53	0.13	1.99	1.93	1.27	0.95	0.18
15.00	1.85	0.53	1.70	0.26	0.00	2.00	2.00	0.22	0.53	0.15
16.00	2.00	2.31	1.88	0.25	0.01	2.00	2.00	0.42	0.06	0.22
17.00	2.00	2.00	1.85	0.06	0.02	2.00	2.00	0.52	0.69	0.00
18.00	2.00	1.99	2.00	0.00	0.00	2.00	2.00	2.00	2.00	0.00
19.00	1.99	2.00	2.00	1.54	1.54	2.00	1.99	0.95	0.95	1.54
20.00	2.00	2.00	2.00	2.00	1.98	1.99	2.00	0.00	0.00	2.00
21.00	2.00	1.81	1.79	0.49	0.53	2.00	1.88	1.38	0.24	0.65
22.00	2.00	1.99	1.37	0.00	0.00	2.00	1.80	0.66	0.99	0.00
23.00	2.00	1.86	1.83	0.42	0.31	2.00	1.73	1.59	0.16	0.44
24.00	1.99	1.31	0.04	0.55	0.45	2.00	1.88	1.51	0.27	0.16
25.00	2.01	2.00	2.74	0.14	0.14	2.00	2.12	2.11	2.71	0.20
26.00	1.99	1.75	1.83	0.39	0.39	1.99	2.00	1.59	1.58	0.33
27.00	1.66	1.15	1.63	0.06	0.00	2.00	1.68	0.91	0.72	0.00
28.00	1.81	1.77	1.17	0.78	0.08	2.00	1.86	0.24	0.15	0.00
29.00	2.00	2.00	1.31	0.00	0.00	2.00	2.01	1.31	1.31	0.00
30.00	1.93	1.66	1.18	0.13	0.13	2.00	1.68	1.14	1.20	0.00
31.00	2.06	1.95	1.10	0.38	0.38	2.00	1.78	1.77	0.60	0.21
32.00	1.99	1.27	2.03	0.57	0.57	1.99	2.10	1.50	1.01	0.31
33.00	2.01	1.63	1.83	0.25	0.25	2.00	1.94	0.57	0.89	0.00
34.00	2.00	2.06	1.75	0.00	0.00	2.00	1.79	0.00	0.00	0.00
35.00	1.86	1.85	2.04	1.84	0.69	2.00	1.91	0.11	0.19	0.00
36.00	2.00	1.91	1.70	0.00	0.00	2.00	2.00	0.24	0.05	0.00
37.00	1.85	1.81	1.81	0.05	0.05	2.00	2.00	1.28	0.73	0.00
38.00	1.42	1.32	1.05	0.38	0.00	1.99	1.85	1.87	0.84	0.38
39.00	2.00	2.05	1.45	0.55	0.06	2.00	1.74	1.42	0.00	0.00
40.00	2.00	1.99	1.05	0.60	0.00	2.00	2.00	1.14	0.14	0.00
41.00	2.00	1.90	0.65	0.00	0.00	2.00	1.93	0.32	0.24	0.00
42.00	2.00	1.79	1.73	1.13	0.48	2.00	1.90	1.57	1.45	0.24
43.00	2.00	2.12	0.57	0.67	0.68	2.00	0.91	0.07	0.00	0.00
44.00	1.99	2.00	1.71	1.68	1.71	1.99	1.99	0.12	0.11	0.01
45.00	1.99	1.97	1.72	0.33	0.00	2.00	1.98	1.81	1.65	0.33
46.00	2.01	2.01	2.14	2.00	0.31	2.00	2.03	1.20	2.00	0.22
47.00	2.00	2.00	1.91	1.98	0.00	2.00	2.00	1.93	1.99	0.00
48.00	1.39	1.33	1.20	1.27	0.00	2.00	1.97	1.41	1.45	0.00
49.00	1.02	1.01	0.80	0.00	0.00	2.00	1.94	0.00	0.00	0.00
50.00	1.99	0.81	1.95	0.21	0.28	2.00	2.00	0.09	0.00	0.11
51.00	2.00	2.27	1.77	0.08	0.08	1.99	1.86	0.91	0.77	0.00
52.00	2.00	2.01	1.40	0.00	0.00	2.00	2.12	0.04	0.02	0.00
53.00	2.00	1.38	1.28	0.00	0.00	2.00	1.77	1.13	0.98	0.00
54.00	2.00	1.48	0.89	0.74	0.31	2.00	2.01	1.02	0.31	0.00
55.00	2.00	0.00	2.68	1.24	0.05	2.00	1.99	1.46	0.00	0.47
56.00	2.00	2.54	1.60	0.52	0.00	2.00	2.00	0.49	0.00	0.00
57.00	1.99	2.00	2.00	0.52	0.53	1.99	1.99	1.45	0.99	0.00
58.00	2.00	2.00	2.00	0.05	0.06	2.00	2.00	2.01	0.18	0.00
