Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.327s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
3.00	0.00	1.86	0.00	0.00	2.00	0.00	1.48	0.00
4.00	0.11	1.31	0.12	0.00	2.00	0.80	0.92	0.00
5.00	1.34	0.47	0.09	0.00	2.00	0.12	0.13	0.00
6.00	1.93	1.85	1.46	0.07	2.00	2.61	1.60	0.06
7.00	1.51	0.51	0.06	0.00	2.00	0.51	0.00	0.08
8.00	1.63	0.97	0.29	0.00	1.99	2.58	0.08	0.00
9.00	2.00	2.03	0.27	0.01	2.00	2.03	2.85	0.18
10.00	1.99	1.99	1.04	0.85	2.00	1.91	1.92	0.57
11.00	1.35	0.85	0.81	0.04	2.00	1.32	0.15	0.15
12.00	1.90	1.08	0.77	0.07	2.00	1.59	0.07	0.00
13.00	0.93	1.47	0.00	0.01	2.00	1.92	1.71	0.00
14.00	2.27	0.92	0.01	0.00	1.99	0.44	0.24	0.27
15.00	2.00	1.15	0.09	0.01	2.00	1.81	0.57	0.32
16.00	1.99	1.61	0.71	0.00	2.00	1.92	0.48	0.00
17.00	1.64	1.68	1.10	0.86	2.00	1.75	0.73	0.00
18.00	2.18	1.68	0.99	0.00	2.00	1.91	0.42	0.00
19.00	1.63	1.02	0.46	0.02	2.00	1.50	1.22	0.00
20.00	1.45	1.60	1.11	0.65	1.99	1.74	0.97	0.25
21.00	2.28	2.00	1.99	1.99	2.00	1.99	2.00	2.00
22.00	2.00	2.00	1.98	1.99	2.00	2.00	1.99	1.99
23.00	1.99	1.75	1.85	0.26	2.00	1.98	0.69	0.32
24.00	1.99	2.13	1.83	0.64	2.00	1.99	1.98	0.28
25.00	1.99	1.68	1.34	0.00	2.00	1.28	1.45	0.65
26.00	2.01	2.19	2.20	0.00	1.99	2.23	2.13	0.07
27.00	1.65	1.67	2.00	1.86	2.00	2.00	1.92	1.02
28.00	1.94	1.92	1.90	1.93	2.00	1.98	1.97	0.00
29.00	1.57	1.58	1.81	1.04	2.00	1.80	1.38	0.31
30.00	2.41	2.31	1.51	0.98	2.00	1.65	0.82	0.14
31.00	1.99	1.86	2.04	0.00	2.00	1.99	0.12	0.00
32.00	1.99	1.66	1.72	0.00	1.99	2.00	0.04	0.31
33.00	2.00	1.92	1.93	0.00	2.00	1.97	0.00	0.92
34.00	2.00	2.01	2.07	0.00	2.00	2.04	0.00	0.00
35.00	2.00	1.73	1.67	0.46	2.00	1.93	1.53	0.85
36.00	1.85	1.98	1.67	0.66	2.00	1.94	1.78	0.00
37.00	2.07	1.65	1.80	0.00	2.00	2.07	0.08	0.40
38.00	1.99	1.98	1.93	0.00	1.99	1.99	2.23	0.00
39.00	2.00	1.98	1.70	0.93	2.00	2.00	1.97	0.00
40.00	2.00	1.86	1.80	0.62	2.00	1.81	1.74	0.00
41.00	1.88	0.91	0.53	0.34	2.00	1.85	0.38	0.27
42.00	2.00	1.99	1.46	0.00	2.00	1.99	1.20	1.32
43.00	2.00	2.00	2.00	0.41	2.00	1.85	1.21	0.82
44.00	1.99	2.00	1.98	0.00	1.99	1.99	1.98	0.00
45.00	2.00	2.00	2.01	0.45	2.00	2.01	2.01	0.00
46.00	2.00	1.97	1.97	1.99	2.00	2.00	2.00	1.70
47.00	1.53	0.47	1.35	0.58	2.00	1.44	1.39	0.41
48.00	0.37	1.86	0.72	1.42	2.00	1.54	1.54	0.00
49.00	1.68	1.68	1.47	0.18	2.00	1.64	1.40	1.12
50.00	2.00	2.00	2.00	0.00	2.00	2.05	1.99	0.62
51.00	2.00	1.86	1.72	0.28	1.99	1.90	1.75	0.00
52.00	2.00	1.92	1.87	1.02	2.00	1.92	1.92	0.00
53.00	1.86	1.22	1.08	1.17	2.00	1.94	1.08	0.31
54.00	2.00	1.83	1.79	1.59	2.00	2.00	0.33	0.00
55.00	2.00	1.98	1.99	1.81	2.00	1.99	1.74	0.31
