Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.380s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	1.12	0.00	0.00
3.00	0.67	0.00	0.00	0.00	1.20	0.00	0.00	0.00	2.00	1.22	0.00	0.08	0.00	1.26	0.00	0.00
4.00	0.42	0.00	0.01	0.00	1.67	0.00	0.00	0.00	2.00	1.18	0.00	0.02	0.00	1.07	0.00	0.00
5.00	2.21	0.00	0.00	0.00	1.97	0.00	0.53	0.00	2.00	1.87	0.00	0.05	0.00	1.35	0.00	0.00
6.00	1.67	0.00	0.00	0.00	2.05	0.00	0.27	0.00	2.00	0.53	0.00	0.06	0.00	0.48	0.06	0.02
7.00	0.74	0.00	0.01	0.00	0.74	0.00	0.00	0.00	2.00	0.08	0.00	0.40	0.00	1.28	0.29	0.14
8.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	2.65	0.00	0.00	0.00	1.27	0.79	0.84
9.00	1.73	0.00	0.00	0.00	2.12	0.00	0.00	0.00	2.00	1.52	0.00	0.27	0.00	0.78	0.00	0.00
10.00	0.28	0.00	0.00	0.00	1.05	0.00	0.22	0.00	2.00	1.31	0.00	0.00	0.00	2.60	0.06	0.08
11.00	1.12	0.00	0.00	0.00	1.19	0.00	0.57	0.00	2.00	1.01	0.00	0.00	0.00	1.59	0.00	0.00
12.00	1.00	0.00	0.01	0.00	1.97	0.00	0.75	0.00	2.00	1.58	0.00	0.02	0.00	1.77	0.68	0.82
13.00	0.48	0.00	0.00	0.00	1.48	0.00	0.18	0.00	2.00	1.40	0.00	0.06	0.00	1.74	0.20	0.08
14.00	0.00	0.00	0.00	0.00	1.15	0.00	1.37	0.00	1.99	1.47	0.00	0.01	0.00	1.14	0.00	0.00
15.00	0.62	0.00	0.00	0.00	1.21	0.00	0.33	0.00	2.00	0.81	0.00	0.08	0.00	1.38	0.48	0.00
16.00	0.48	0.00	0.00	0.00	1.13	0.00	0.27	0.00	2.00	1.08	0.00	0.00	0.00	0.93	0.27	0.00
17.00	0.80	0.00	0.00	0.00	0.64	0.00	1.08	0.00	2.00	2.26	0.00	0.00	0.00	1.88	0.55	0.57
18.00	2.13	0.00	0.05	0.00	2.21	0.00	1.02	0.00	2.00	1.98	0.00	0.05	0.00	1.48	0.05	0.00
19.00	1.24	0.00	0.02	0.00	1.25	0.00	0.88	0.00	2.00	0.72	0.00	0.45	0.00	1.73	0.27	0.31
20.00	0.00	0.00	0.00	0.00	0.05	0.00	0.02	0.00	1.99	0.81	0.00	0.07	0.00	1.42	1.64	1.11
21.00	1.17	0.00	0.04	0.00	1.40	0.00	0.00	0.00	2.00	1.50	0.00	0.75	0.00	1.87	0.21	0.22
22.00	0.87	0.00	0.02	0.00	1.11	0.00	0.00	0.00	2.00	1.57	0.00	0.02	0.00	1.81	0.02	0.00
23.00	1.10	0.00	0.00	0.00	1.41	0.00	1.55	0.00	2.00	1.79	0.00	0.01	0.00	0.55	0.09	0.06
24.00	0.49	0.00	0.02	0.00	1.10	0.00	0.05	0.00	2.00	1.24	0.00	0.21	0.00	1.72	0.46	0.19
25.00	0.42	0.00	0.05	0.00	1.95	0.00	0.81	0.00	2.00	0.75	0.00	0.00	0.00	1.42	0.57	0.60
26.00	0.60	0.00	0.01	0.00	0.65	0.00	0.41	0.00	1.99	0.59	0.00	0.04	0.00	1.07	0.67	0.40
27.00	0.27	0.00	0.02	0.00	1.52	0.00	0.00	0.00	2.00	2.13	0.00	0.22	0.00	2.43	0.79	0.80
28.00	0.33	0.00	0.00	0.00	1.18	0.00	0.00	0.00	2.00	1.10	0.00	0.00	0.00	0.60	0.16	0.00
29.00	0.68	0.00	0.00	0.00	1.19	0.00	0.04	0.00	2.00	1.72	0.00	0.02	0.00	1.53	0.47	0.34
30.00	0.16	0.00	0.00	0.00	1.61	0.00	0.53	0.00	2.00	0.84	0.00	0.00	0.00	1.12	0.38	0.00
31.00	0.40	0.00	0.01	0.00	1.54	0.00	0.01	0.00	2.00	2.31	0.00	0.07	0.00	1.77	1.39	1.37
32.00	0.65	0.00	0.05	0.00	0.84	0.00	0.93	0.00	1.99	0.61	0.00	0.77	0.00	0.15	0.26	0.28
33.00	0.87	0.00	0.00	0.00	0.87	0.00	0.75	0.00	2.00	1.46	0.00	0.00	0.00	1.68	0.54	0.51
34.00	0.80	0.00	0.00	0.00	1.28	0.00	0.92	0.00	2.00	1.83	0.00	0.06	0.00	1.17	0.34	0.33
35.00	1.13	0.00	0.02	0.00	2.03	0.00	0.89	0.00	2.00	2.03	0.00	0.32	0.00	1.31	0.19	0.22
36.00	0.00	0.00	0.00	0.00	1.04	0.00	0.15	0.00	2.00	0.04	0.00	0.00	0.00	1.05	0.97	0.92
37.00	1.18	0.00	0.00	0.00	0.78	0.00	0.55	0.00	2.00	1.32	0.00	0.27	0.00	2.23	0.82	0.77
38.00	0.68	0.00	0.00	0.00	0.87	0.00	0.00	0.00	1.99	0.00	0.00	0.12	0.00	1.39	0.68	0.35
39.00	0.98	0.00	0.00	0.00	0.99	0.00	0.26	0.00	2.00	0.00	0.00	0.00	0.00	0.61	0.11	0.12
40.00	1.99	0.00	0.01	0.00	2.40	0.00	1.50	0.00	2.00	2.57	0.00	0.02	0.00	2.06	0.44	0.20
41.00	1.17	0.00	0.00	0.00	1.19	0.00	0.88	0.00	2.00	1.99	0.00	0.16	0.00	1.91	1.21	0.00
42.00	1.57	0.00	0.01	0.00	1.78	0.00	1.15	0.00	2.00	1.31	0.00	0.00	0.00	0.88	1.01	1.35
43.00	1.57	0.00	0.02	0.00	1.85	0.00	0.49	0.00	2.00	1.65	0.00	1.21	0.00	1.26	0.16	0.16
44.00	0.73	0.00	0.00	0.00	1.11	0.00	0.00	0.00	1.99	1.35	0.00	0.00	0.00	0.35	0.00	0.00
45.00	0.15	0.00	0.00	0.00	0.61	0.00	0.20	0.00	2.00	1.95	0.00	0.00	0.00	1.25	0.14	0.14
46.00	0.75	0.00	0.00	0.00	0.89	0.00	0.00	0.00	2.00	0.72	0.00	0.00	0.00	0.97	0.38	0.11
47.00	0.88	0.00	0.00	0.00	2.11	0.00	0.81	0.00	2.00	1.46	0.00	0.33	0.00	1.04	0.29	0.19
48.00	0.89	0.00	0.00	0.00	1.32	0.00	0.00	0.00	2.00	1.26	0.00	0.00	0.00	1.10	0.00	0.01
49.00	0.21	0.00	0.01	0.00	0.73	0.00	0.00	0.00	2.00	0.33	0.00	0.09	0.00	0.41	0.27	0.25
50.00	1.53	0.00	0.01	0.00	1.91	0.00	0.14	0.00	2.00	0.82	0.00	0.98	0.00	0.47	0.07	0.06
51.00	0.31	0.00	0.00	0.00	2.08	0.00	0.11	0.00	1.99	0.87	0.00	0.00	0.00	1.61	0.18	0.39
52.00	1.32	0.00	0.00	0.00	2.04	0.00	1.51	0.00	2.00	2.00	0.00	0.34	0.00	1.75	0.95	0.99
53.00	0.04	0.00	0.00	0.00	1.78	0.00	0.07	0.00	2.00	0.95	0.00	0.02	0.00	0.87	0.82	0.95
54.00	1.57	0.00	0.02	0.00	1.60	0.00	0.53	0.00	2.00	1.25	0.00	0.13	0.00	1.27	0.00	0.00
55.00	1.32	0.00	0.04	0.00	1.35	0.00	0.39	0.00	2.00	0.84	0.00	0.09	0.00	0.55	0.68	0.48
56.00	1.06	0.00	0.01	0.00	1.13	0.00	0.00	0.00	2.00	1.57	0.00	0.09	0.00	1.44	0.42	0.38
57.00	0.26	0.00	0.01	0.00	1.28	0.00	0.65	0.00	1.99	1.47	0.00	0.19	0.00	1.88	0.84	0.82
58.00	0.04	0.00	0.01	0.00	1.06	0.00	0.68	0.00	2.00	1.06	0.00	0.04	0.00	1.71	0.86	0.98
