Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.316s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	1.18
3.00	0.01	0.75	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68
4.00	0.00	0.19	0.00	0.00	0.00	0.00	0.31	2.00	0.00	0.00	0.00	0.00	0.82	0.00	0.84
5.00	0.00	0.40	0.00	0.00	0.00	0.00	0.68	2.00	0.00	0.27	0.00	0.22	0.61	0.00	0.97
6.00	0.00	0.34	0.11	0.00	0.00	0.00	0.07	2.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00
7.00	0.29	0.71	1.17	0.00	0.00	0.00	0.82	2.00	0.00	0.00	0.00	0.45	0.93	0.00	0.00
8.00	0.00	0.08	0.38	0.00	0.00	0.00	0.71	1.99	0.00	0.24	0.00	0.01	1.17	0.00	0.28
9.00	0.31	1.25	0.57	0.00	0.00	0.00	0.71	2.00	0.00	0.00	0.16	0.53	1.30	0.00	0.00
10.00	0.00	0.80	0.04	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.02	0.02	0.02	0.00	0.31
11.00	0.00	0.78	0.67	0.00	0.00	0.00	0.85	2.00	0.00	0.00	0.00	0.00	1.24	0.00	0.00
12.00	0.00	0.00	0.66	0.00	0.00	0.00	0.79	2.00	0.00	0.00	0.07	0.57	0.01	0.00	0.49
13.00	0.00	1.31	0.41	0.00	0.00	0.00	0.61	2.00	0.00	0.14	0.06	0.29	1.48	0.00	0.21
14.00	0.00	0.26	0.53	0.00	0.00	0.15	1.15	1.99	0.00	0.18	0.15	0.15	0.39	0.00	0.09
15.00	0.00	0.29	1.06	0.47	0.00	0.01	0.07	2.00	0.00	0.59	0.14	1.01	0.00	0.00	0.66
16.00	0.20	0.00	0.74	0.00	0.00	0.00	0.29	2.00	0.00	0.01	0.57	0.49	0.00	0.00	0.00
17.00	0.00	0.91	1.51	0.00	0.00	0.24	0.00	2.00	0.00	0.52	0.49	0.79	2.52	0.00	0.61
18.00	0.00	0.73	0.60	0.00	0.00	0.02	0.46	2.00	0.00	0.00	0.28	0.91	2.71	0.00	0.00
19.00	0.00	0.04	1.60	0.00	0.00	0.01	0.21	2.00	0.00	0.00	0.25	0.38	1.22	0.00	0.02
20.00	0.31	1.41	1.91	0.00	0.00	1.10	1.63	1.99	0.00	0.61	0.25	1.04	1.28	0.00	0.58
