Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.083s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.49	7.20	2.07	0.00	0.16	1.34	1.94	0.00	0.79	0.00	0.00
3.00	7.50	7.20	0.00	0.40	0.05	1.22	2.19	0.00	0.42	0.14	0.00
4.00	7.50	7.21	0.45	0.00	0.31	0.02	1.06	0.00	0.12	0.26	0.00
5.00	7.50	7.20	0.12	0.11	0.06	0.54	0.48	0.00	1.94	0.07	0.00
6.00	7.50	7.21	0.07	0.02	0.00	0.41	0.54	0.00	0.48	0.05	0.31
7.00	7.50	7.20	0.00	0.40	0.12	0.00	1.55	0.00	0.00	0.24	0.28
8.00	7.50	7.20	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.21	0.97
9.00	7.50	7.21	0.31	1.42	0.06	0.00	1.32	0.08	0.01	0.35	0.40
10.00	7.49	7.20	0.86	0.49	0.05	0.00	0.41	0.00	0.09	0.00	0.29
11.00	7.50	7.21	2.26	0.00	0.05	0.81	1.51	0.00	0.08	0.49	0.00
12.00	7.50	7.20	0.02	0.00	0.01	1.90	0.55	0.00	0.22	0.00	1.55
13.00	7.50	7.20	1.21	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.05
14.00	7.50	7.21	0.49	0.00	0.00	0.00	0.01	0.00	2.24	0.00	0.32
15.00	7.50	7.20	0.11	0.99	0.47	0.00	1.02	0.00	0.00	0.00	0.00
16.00	7.50	7.21	3.11	1.27	0.13	0.00	0.28	0.01	0.00	0.00	2.79
17.00	7.50	7.20	0.51	0.49	0.00	0.00	0.00	0.00	0.00	0.00	3.51
18.00	7.50	7.21	0.89	1.91	0.14	0.00	1.00	0.00	0.00	0.00	0.91
19.00	7.49	7.20	0.00	2.36	0.00	0.69	0.57	0.00	0.49	0.00	1.73
20.00	7.50	7.20	0.00	0.32	0.00	0.24	0.01	0.00	0.00	0.00	0.40
21.00	7.50	7.21	0.48	1.54	0.00	1.39	0.99	0.00	0.99	0.00	0.15
22.00	7.50	7.20	0.65	0.00	0.00	0.57	1.50	0.00	0.00	0.00	1.30
23.00	7.50	7.21	1.94	0.00	0.00	0.00	0.08	0.01	0.00	0.00	0.25
24.00	7.50	7.20	0.68	1.92	0.00	0.00	0.73	0.00	0.07	0.00	0.82
25.00	7.50	7.20	0.18	0.15	0.13	0.54	1.35	0.00	1.88	0.00	2.64
