Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.104s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.69	8.05	6.89	1.24	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.28	0.00
3.00	8.70	8.10	6.90	2.52	0.07	0.00	0.12	0.00	0.00	0.34	0.14	0.00	0.00	0.00	0.00	0.07	0.15	1.70	0.00	0.55	0.00
4.00	8.70	8.10	6.90	0.00	0.00	0.00	1.04	0.00	0.00	0.08	0.26	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.62	0.00
5.00	8.70	8.10	6.90	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.19	0.00	0.39	0.00	0.75	0.09
6.00	8.69	8.10	6.90	0.00	0.00	0.00	0.92	0.00	1.22	0.02	0.00	0.00	0.00	0.00	0.00	0.88	0.00	1.17	0.00	0.05	0.00
7.00	8.70	8.10	6.90	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00
8.00	8.70	8.09	6.90	0.07	0.00	0.00	0.72	0.00	0.00	0.00	0.19	0.07	0.00	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.16
9.00	8.70	8.10	6.90	0.38	0.00	0.00	0.29	0.00	0.07	0.00	0.14	0.00	0.00	0.00	0.00	0.47	0.01	0.68	0.00	0.18	0.09
10.00	8.70	8.10	6.90	0.04	0.00	0.00	0.00	0.00	0.93	0.49	0.16	0.02	0.00	0.00	0.00	0.61	0.00	2.04	0.00	0.55	0.00
11.00	8.69	8.10	6.90	0.07	0.00	0.00	0.53	0.00	0.49	0.24	0.00	0.00	0.00	0.00	0.00	0.94	0.00	0.00	0.00	0.00	0.00
12.00	8.70	8.10	6.90	0.25	0.05	0.00	1.01	0.00	0.39	0.39	0.00	0.07	0.00	0.38	0.00	0.14	0.00	0.00	0.00	0.00	0.00
