Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.060s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.49	5.98	0.57	0.00	0.00	1.13	0.00	0.80	0.02	1.13	0.94
3.00	7.50	6.01	0.35	1.63	0.00	0.64	0.00	0.13	2.13	2.58	0.53
4.00	7.50	5.99	0.19	1.38	0.78	0.00	0.67	1.12	0.60	0.00	0.12
5.00	7.50	6.01	0.28	1.95	0.31	0.58	0.06	0.61	1.31	0.22	1.00
6.00	7.50	5.99	0.33	2.19	2.98	0.55	0.33	0.52	1.34	1.27	0.57
7.00	7.50	6.01	0.06	0.00	0.16	0.81	1.24	1.04	0.16	0.08	0.68
8.00	7.50	5.99	0.57	0.18	0.73	0.33	1.60	1.18	2.25	0.40	0.64
9.00	7.50	6.01	0.89	0.99	0.00	0.74	0.00	0.61	3.69	0.07	2.19
10.00	7.49	5.99	0.66	1.39	2.03	0.80	0.79	2.46	0.02	0.02	1.99
11.00	7.50	6.01	0.54	1.19	1.87	0.20	0.00	2.83	0.00	1.38	1.27
12.00	7.50	5.99	0.19	0.00	0.00	0.00	0.60	3.58	1.95	2.10	2.23
13.00	7.50	6.01	0.00	0.00	5.96	0.00	0.51	1.17	0.14	0.40	3.45
14.00	7.50	5.99	0.00	0.00	0.33	0.00	0.00	1.72	2.91	0.00	3.92
15.00	7.50	6.01	0.00	0.00	0.13	0.00	1.17	0.59	2.33	0.00	3.31
16.00	7.50	5.99	0.00	0.00	0.00	0.00	0.11	3.67	1.83	0.00	4.50
17.00	7.50	6.01	0.00	0.00	0.00	0.00	0.00	1.73	3.53	3.63	3.56
18.00	7.50	5.99	0.00	0.00	0.00	0.00	0.00	5.10	0.00	3.87	4.29
19.00	7.49	6.01	0.00	0.00	0.00	0.00	0.00	5.10	0.00	3.86	4.05
20.00	7.50	5.99	0.00	0.00	0.00	0.00	0.00	5.10	0.99	3.96	3.92
21.00	7.50	6.01	0.00	0.00	0.00	0.00	0.00	5.10	1.52	3.90	3.90
22.00	7.50	5.99	0.00	0.00	0.00	0.00	0.00	5.11	0.00	3.91	3.90
23.00	7.50	6.01	0.00	1.73	0.00	0.00	0.47	3.98	2.00	2.31	3.06
24.00	7.50	5.99	0.00	0.00	0.99	0.00	4.59	2.54	3.91	3.09	3.78
25.00	7.50	6.01	0.00	0.00	0.00	0.00	5.10	5.10	4.20	3.90	3.91
26.00	7.50	5.99	0.00	0.00	0.00	0.00	5.10	5.11	4.20	3.90	3.90
27.00	7.50	6.01	0.62	1.46	0.00	0.00	3.60	3.79	2.65	2.65	3.07
28.00	7.49	5.99	3.52	0.13	0.00	0.00	0.68	4.95	1.34	2.80	0.01
29.00	7.50	6.01	0.62	1.58	1.27	1.47	0.31	3.34	1.73	3.12	1.10
30.00	7.50	5.99	0.97	0.99	0.00	2.04	0.00	3.42	0.89	1.52	2.70
31.00	7.50	6.01	0.02	0.00	1.28	1.79	0.00	2.01	1.77	0.39	1.91
32.00	7.50	5.99	0.01	0.00	0.00	0.00	4.90	4.17	4.27	0.00	3.74
33.00	7.50	6.01	0.00	0.00	0.00	0.00	5.10	5.11	4.19	0.00	3.90
34.00	7.50	5.99	0.00	0.00	0.00	0.00	5.02	5.10	4.20	0.00	3.90
35.00	7.50	6.01	0.00	0.00	0.00	0.00	4.99	5.10	4.20	0.00	3.90
36.00	7.50	5.99	0.00	0.00	0.00	0.00	4.90	5.03	4.19	0.00	3.91
37.00	7.49	6.01	0.00	0.00	0.00	0.00	5.10	5.10	4.20	0.00	3.90
38.00	7.50	5.99	0.00	0.00	0.00	0.00	5.10	5.11	4.20	0.00	3.90
39.00	7.50	6.01	0.00	0.00	0.00	0.00	5.10	5.10	4.19	0.00	3.90
40.00	7.50	5.99	0.00	0.00	0.00	0.00	5.10	5.10	4.20	0.00	3.91
41.00	7.50	6.01	0.00	0.00	0.00	0.00	4.98	5.10	4.19	3.78	3.90
42.00	7.50	5.99	0.00	0.00	0.00	0.00	5.10	5.10	4.20	3.90	3.90
43.00	7.50	6.01	0.00	0.00	0.00	0.00	5.11	5.10	4.20	3.90	3.90
44.00	7.50	5.99	0.00	0.00	0.00	0.00	5.10	5.10	4.20	3.90	3.90
45.00	7.50	6.01	0.00	0.00	0.00	0.00	5.10	5.10	4.19	3.90	3.90
46.00	7.49	5.99	0.00	0.00	0.00	0.00	5.10	5.10	4.20	3.91	3.91
47.00	7.50	6.01	0.00	0.00	0.00	0.00	5.02	5.10	4.20	3.90	3.76
48.00	7.50	6.01	0.00	0.00	0.00	0.00	5.10	5.10	4.19	3.90	3.90
49.00	7.50	5.99	0.00	0.00	0.00	0.00	5.10	5.10	4.20	3.90	3.90
50.00	7.50	6.01	0.00	0.00	0.00	0.00	5.10	5.10	4.20	3.90	3.90
51.00	7.50	5.99	0.00	0.00	0.00	0.00	5.10	5.11	4.19	3.90	3.90
52.00	7.50	6.01	0.00	0.00	0.00	0.00	5.10	5.10	4.20	3.91	3.91
53.00	7.50	5.99	0.00	2.50	1.20	0.00	0.55	2.25	1.04	2.32	1.33
54.00	7.50	6.01	0.18	0.00	0.00	1.50	0.08	1.12	2.41	3.96	1.81
55.00	7.49	5.99	0.00	0.00	0.00	0.00	0.49	5.91	0.87	3.90	0.39
56.00	7.50	6.01	0.00	1.17	0.00	0.13	0.00	4.46	0.58	2.46	3.34
57.00	7.50	5.99	0.00	0.00	0.00	0.00	0.00	5.11	3.36	3.13	3.91
58.00	7.50	6.01	0.00	0.00	0.00	0.00	0.00	5.10	4.20	3.90	3.91
59.00	7.50	5.99	0.00	0.00	0.00	0.00	0.00	5.10	4.20	3.90	3.90
60.00	7.50	6.01	0.00	0.00	0.00	0.00	0.00	5.10	4.19	3.90	3.90
61.00	7.50	5.99	0.00	0.00	0.00	0.00	0.00	5.10	4.20	3.90	3.90
62.00	7.50	6.01	0.00	0.00	0.00	0.00	0.00	5.10	4.15	3.86	3.90
63.00	7.50	5.99	0.00	0.00	0.00	0.00	0.00	5.10	4.20	3.91	3.91
