Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.188s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	8.38	7.18	1.63	5.66	0.24	1.51	0.00	0.40	0.80	0.53	0.15	0.00	0.12
3.00	8.40	7.20	1.75	0.15	1.19	0.39	0.16	1.17	0.00	0.51	0.00	0.00	1.37
4.00	8.40	7.21	0.00	2.16	0.05	1.98	1.08	1.78	0.00	0.00	0.00	1.12	0.49
5.00	8.41	7.20	2.14	2.00	0.98	3.09	0.00	1.58	1.08	0.61	0.18	0.00	0.14
6.00	8.40	7.21	0.00	0.45	0.00	0.00	0.33	0.45	0.00	0.14	0.00	0.00	0.00
7.00	8.40	7.20	0.00	1.93	0.73	0.40	0.00	1.21	0.05	0.05	0.47	0.41	0.00
8.00	8.41	7.20	1.52	0.38	0.12	0.11	0.29	1.46	0.00	0.00	0.11	0.00	0.31
9.00	8.40	7.21	0.00	4.15	0.25	0.42	0.00	1.99	1.13	1.00	0.32	0.00	0.24
10.00	8.40	7.20	1.48	1.44	2.83	1.33	0.00	1.33	0.08	0.42	0.34	0.00	0.02
11.00	8.41	7.21	0.49	0.00	0.08	0.00	1.87	0.98	0.00	0.09	0.05	0.12	1.17
12.00	8.40	7.20	0.00	1.64	0.55	0.05	1.42	1.04	0.54	0.38	0.00	0.00	0.01
13.00	8.40	7.20	0.05	0.16	1.48	0.00	0.00	0.12	0.00	0.08	0.00	0.09	2.58
14.00	8.41	7.21	0.99	0.89	0.72	4.77	0.01	0.35	0.00	0.29	0.65	0.99	1.98
15.00	8.40	7.20	0.00	2.59	0.57	0.22	0.00	0.59	0.29	0.61	0.22	0.00	0.00
16.00	8.40	7.21	0.00	3.04	1.24	0.25	0.02	1.60	0.00	0.45	0.02	0.86	1.47
17.00	8.41	7.20	0.00	1.26	0.00	1.59	0.19	1.01	0.00	0.45	1.50	0.00	0.00
18.00	8.40	7.21	0.00	1.87	0.34	0.07	0.00	1.39	0.00	0.13	0.00	0.00	1.63
19.00	8.40	7.20	0.49	1.78	0.71	1.73	0.99	1.72	0.00	0.34	0.87	0.00	0.02
20.00	8.40	7.20	0.00	1.01	1.73	0.00	0.00	1.65	0.67	0.60	0.08	0.00	0.00
21.00	8.41	7.21	0.00	0.01	0.00	2.13	0.59	1.12	0.01	0.05	0.71	0.00	0.80
22.00	8.40	7.20	0.00	0.27	0.00	0.00	0.00	1.71	0.00	0.12	0.15	0.00	0.52
23.00	8.40	7.21	0.00	0.00	0.00	0.00	0.00	1.42	0.01	0.00	0.00	0.00	0.26
24.00	8.41	7.20	0.00	0.34	1.17	0.99	0.00	0.92	0.00	0.04	0.52	0.00	1.77
25.00	8.40	7.20	2.26	2.68	0.00	0.33	0.00	2.67	0.00	0.40	0.00	1.77	0.65
26.00	8.40	7.21	0.00	2.40	1.17	1.79	0.49	1.31	0.27	1.14	0.52	0.00	1.67
27.00	8.41	7.20	1.83	2.72	0.45	0.93	1.65	3.27	0.45	0.40	0.06	0.55	0.49
28.00	8.40	7.21	1.34	1.60	0.08	0.60	0.00	2.91	0.99	0.00	1.47	0.00	0.00
29.00	8.40	7.20	0.00	0.42	0.00	0.00	0.99	0.99	1.14	0.89	0.05	0.00	0.06
30.00	8.41	7.20	0.00	2.64	0.99	1.34	0.42	0.49	0.66	0.02	0.62	0.00	0.00
31.00	8.40	7.21	0.00	1.21	1.55	0.05	0.86	1.64	0.07	0.86	1.52	0.00	0.49
32.00	8.40	7.20	0.73	0.55	1.67	0.34	1.41	1.25	0.00	0.69	0.14	0.00	0.65
33.00	8.41	7.21	1.31	0.84	0.02	0.21	0.75	2.06	0.55	0.59	0.49	0.00	0.60
34.00	8.40	7.20	0.00	2.05	0.67	0.27	0.00	1.40	0.00	0.62	0.11	0.04	0.14
35.00	8.40	7.21	0.00	1.59	0.00	2.04	0.61	2.17	0.00	0.28	0.32	0.00	0.19
36.00	8.41	7.20	0.49	0.78	0.89	0.35	1.34	0.24	0.01	0.35	2.23	1.25	0.38
37.00	8.40	7.20	0.00	2.94	0.42	0.21	0.00	2.19	0.72	0.12	0.35	0.34	0.28
38.00	8.40	7.21	0.00	1.24	0.09	0.87	0.06	0.74	0.97	0.45	0.99	0.00	0.95
39.00	8.40	7.20	0.00	3.13	1.37	0.28	0.00	1.78	0.62	0.77	0.53	0.00	0.01
40.00	8.41	7.21	0.00	0.11	0.49	0.41	0.00	1.10	0.00	0.00	0.00	0.00	1.65
41.00	8.40	7.20	0.00	1.65	0.05	2.00	0.49	1.20	0.00	0.05	1.81	0.00	1.05
42.00	8.40	7.20	0.00	3.07	0.01	0.37	0.00	0.12	0.00	0.97	1.48	0.00	0.34
43.00	8.41	7.21	0.00	3.23	1.92	0.45	0.00	1.59	0.97	0.25	0.40	0.49	0.28
44.00	8.40	7.20	0.00	0.32	1.88	0.80	0.00	2.78	0.00	1.05	0.48	0.00	2.03
45.00	8.40	7.21	0.00	3.23	0.51	0.21	0.01	0.35	0.42	0.54	0.22	0.00	0.22
46.00	8.41	7.20	1.81	1.83	0.33	0.00	0.99	0.00	1.91	0.06	0.58	0.99	2.04
47.00	8.40	7.21	0.54	0.85	1.18	0.80	0.00	0.67	0.00	1.11	1.31	0.00	1.21
48.00	8.40	7.20	0.00	3.27	0.00	1.48	0.00	0.49	0.00	0.54	0.09	0.00	0.00
49.00	8.41	7.20	0.00	3.31	3.92	0.21	1.40	1.25	0.38	0.66	0.15	0.00	1.08
50.00	8.40	7.21	0.00	1.14	1.58	0.42	0.06	1.57	0.92	0.25	0.21	0.00	1.77
51.00	8.40	7.20	1.34	0.15	0.11	0.00	0.00	1.40	0.14	0.61	1.48	0.05	1.45
52.00	8.41	7.21	0.00	0.69	1.12	0.99	0.00	1.27	0.00	0.38	0.26	0.00	1.20
53.00	8.40	7.20	0.00	0.99	0.12	2.59	0.00	0.14	0.00	0.86	0.00	0.00	2.23
