Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.039s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	8.66	7.75	0.00	0.00	0.00	1.45	0.00	0.00	0.05	0.19	0.00	1.22	0.12	0.00	0.00
3.00	8.70	7.80	0.00	0.00	0.00	0.00	0.12	0.00	0.49	0.11	0.00	0.28	0.26	0.09	0.14
4.00	8.70	7.81	0.00	0.09	0.00	0.48	0.53	0.00	0.00	0.28	0.00	0.00	0.26	0.02	0.07
5.00	8.70	7.80	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.21	0.00	0.38	0.09	0.00	0.00
6.00	8.69	7.80	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.60	0.00	0.14	0.00	0.57	0.00
7.00	8.70	7.81	0.00	0.00	0.00	0.00	1.07	0.00	0.00	0.34	0.00	0.37	0.04	0.47	0.41
8.00	8.70	7.80	0.07	0.00	0.00	0.00	1.32	0.00	0.02	0.05	0.00	0.62	0.40	0.33	0.00
9.00	8.70	7.80	0.00	1.06	0.00	0.24	1.55	0.00	0.00	0.28	0.00	0.85	0.18	0.04	0.37
10.00	8.70	7.81	0.00	0.00	0.00	0.05	1.51	0.64	0.00	0.57	0.00	0.61	0.38	0.00	0.16
11.00	8.69	7.80	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.14	0.00	0.85	0.09	0.00	0.33
12.00	8.70	7.81	0.00	0.99	0.00	0.00	1.92	0.00	0.35	0.12	0.00	0.82	0.33	0.14	0.02
