Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.073s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.64	8.07	1.06	2.16	0.00	0.14	0.84	0.14	1.57	0.00	0.00
3.00	8.70	8.10	1.10	1.39	0.00	0.20	0.42	0.08	0.00	0.89	0.00
4.00	8.70	8.10	0.26	0.91	0.00	0.25	1.07	0.00	0.24	0.78	0.00
5.00	8.70	8.10	0.18	0.99	0.29	0.19	0.95	3.30	0.00	0.41	0.00
6.00	8.69	8.10	0.04	0.00	0.01	0.65	1.24	0.00	0.00	0.74	0.06
7.00	8.70	8.10	0.00	0.80	0.00	0.28	1.34	2.08	0.00	1.02	0.00
8.00	8.70	8.09	0.71	1.81	0.26	0.24	0.82	0.00	2.28	0.51	0.00
9.00	8.70	8.10	0.08	0.00	0.45	0.57	0.94	0.00	0.00	0.57	0.24
10.00	8.70	8.10	0.00	0.34	0.58	0.47	0.89	0.02	0.00	0.78	0.48
11.00	8.69	8.10	0.73	1.47	0.66	0.12	0.68	1.38	0.00	0.09	0.12
12.00	8.70	8.10	0.07	5.46	0.34	1.20	2.14	0.22	0.99	0.00	0.06
13.00	8.70	8.10	0.55	0.26	0.00	0.11	1.38	0.26	0.00	0.16	0.00
14.00	8.70	8.09	0.73	1.02	1.15	0.51	1.58	0.18	0.00	0.97	0.00
15.00	8.70	8.10	1.11	1.34	2.43	0.05	0.75	0.59	0.61	0.78	0.00
16.00	8.69	8.10	1.70	2.81	0.26	0.00	0.40	0.32	0.51	0.54	0.28
17.00	8.70	8.10	0.00	2.71	0.00	0.22	1.25	0.59	0.00	1.12	0.01
18.00	8.70	8.10	0.00	1.13	0.74	0.09	0.47	1.95	0.00	0.60	0.98
19.00	8.70	8.10	0.58	0.98	0.00	0.33	1.00	0.22	0.00	0.51	0.12
20.00	8.70	8.09	0.34	2.89	0.40	0.14	0.12	0.00	0.00	0.57	0.86
21.00	8.69	8.10	1.33	1.48	0.08	0.14	0.74	0.02	0.49	1.17	0.00
22.00	8.70	8.10	3.44	0.49	0.61	0.00	3.32	0.60	0.97	0.73	0.00
23.00	8.70	8.10	0.32	4.17	1.93	0.42	1.20	0.29	0.49	1.57	0.04
24.00	8.70	8.10	0.49	3.65	0.00	0.00	2.74	0.00	0.00	1.22	0.21
25.00	8.69	8.10	0.07	5.05	0.92	0.02	0.00	0.00	0.00	1.71	0.02
26.00	8.70	8.09	0.00	1.19	1.08	0.41	0.45	0.34	1.33	0.53	0.20
27.00	8.70	8.10	0.00	1.84	0.06	0.07	0.00	1.51	0.00	0.82	0.49
28.00	8.70	8.10	0.71	2.67	0.92	0.14	0.32	0.00	0.00	2.51	0.00
29.00	8.70	8.10	1.66	0.00	0.01	0.69	0.99	0.00	0.59	1.15	0.77
30.00	8.69	8.10	0.21	1.85	3.67	1.06	1.22	0.66	2.43	1.40	1.26
31.00	8.70	8.10	0.02	0.99	0.12	0.27	1.50	2.64	0.00	0.54	1.11
32.00	8.70	8.10	0.00	1.47	0.49	0.37	0.00	2.08	0.00	0.19	0.21
33.00	8.70	8.09	0.00	1.93	0.08	0.00	1.45	0.95	0.61	3.97	0.60
34.00	8.70	8.10	2.41	1.44	0.15	0.45	0.00	0.77	0.00	1.17	0.14
