Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.093s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	8.37	7.16	1.38	1.91	0.00	0.00	0.00	0.00	0.14	0.00	1.33	0.00	0.00
3.00	8.40	7.20	0.00	1.99	1.20	0.19	0.00	2.00	0.00	0.02	0.00	0.00	0.00
4.00	8.40	7.21	0.19	0.00	1.61	0.33	0.00	0.00	0.00	0.09	0.99	1.67	0.00
5.00	8.41	7.20	0.16	0.71	0.00	0.00	0.00	1.74	0.31	0.00	0.00	0.27	0.00
6.00	8.40	7.21	0.00	2.58	1.28	0.09	0.08	1.77	0.09	0.05	0.33	0.85	0.00
7.00	8.40	7.20	2.86	0.26	1.78	0.07	0.00	1.05	0.35	0.12	0.00	1.07	0.49
8.00	8.41	7.20	0.00	0.19	0.00	0.00	0.00	0.98	0.27	0.00	0.00	1.30	0.99
9.00	8.40	7.21	0.45	2.40	1.38	0.00	0.00	0.00	0.40	0.00	0.91	0.24	0.29
10.00	8.40	7.20	2.07	1.61	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.51	0.00
11.00	8.41	7.21	0.78	0.91	0.00	0.00	0.00	0.00	0.29	0.00	0.02	0.65	0.46
12.00	8.40	7.20	0.00	1.06	0.13	0.00	0.00	0.00	0.31	0.00	0.59	0.74	0.00
13.00	8.40	7.20	0.71	0.19	0.08	0.00	0.00	0.00	0.26	0.00	0.00	1.72	1.47
14.00	8.41	7.21	0.79	4.18	1.02	0.00	0.14	0.00	0.05	0.46	0.99	2.25	0.49
15.00	8.40	7.20	0.34	1.24	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.65	2.08
16.00	8.40	7.21	2.74	0.26	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.16	0.01
17.00	8.41	7.20	0.66	2.59	0.49	0.00	0.14	0.07	0.31	0.00	0.09	0.00	0.12
18.00	8.40	7.21	0.14	1.94	0.48	0.01	0.00	0.00	0.26	0.00	1.22	1.44	0.00
19.00	8.40	7.20	2.11	1.71	0.00	0.00	0.53	0.00	0.40	0.00	0.00	1.32	0.00
20.00	8.40	7.20	0.16	2.21	0.00	0.00	0.22	4.55	0.87	0.00	0.00	1.86	0.91
21.00	8.41	7.21	0.49	2.52	0.13	0.00	0.09	0.97	0.25	0.00	0.00	0.33	0.51
22.00	8.40	7.20	2.74	0.00	0.00	0.00	0.00	0.00	0.77	0.00	0.04	1.75	0.85
23.00	8.40	7.21	0.31	1.70	0.00	0.00	0.02	0.49	0.47	0.00	0.27	0.29	0.73
24.00	8.41	7.20	2.38	3.64	0.49	0.00	0.67	0.00	0.29	0.00	0.24	1.78	0.00
25.00	8.40	7.20	2.80	2.01	0.00	0.00	0.24	1.70	0.07	0.00	1.30	1.84	0.00
26.00	8.40	7.21	0.35	0.48	0.00	0.00	0.00	0.49	0.00	0.00	0.69	0.00	0.33
27.00	8.41	7.20	0.12	3.65	0.00	0.00	0.44	0.00	0.38	0.00	0.00	0.07	0.00
28.00	8.40	7.21	0.42	0.93	0.72	0.00	0.19	2.84	0.45	0.29	0.13	0.00	0.00
29.00	8.40	7.20	1.25	0.00	0.21	0.00	0.00	0.00	0.54	0.00	0.80	2.37	0.00
30.00	8.41	7.20	0.85	2.80	1.45	0.00	0.00	0.00	0.66	0.00	1.28	0.55	0.00
31.00	8.40	7.21	1.59	0.71	2.51	0.00	0.12	0.00	0.86	1.13	0.00	0.00	0.29
32.00	8.40	7.20	0.79	1.41	0.00	0.00	0.02	0.80	1.22	0.00	1.25	0.00	0.47
33.00	8.41	7.21	1.94	1.60	0.49	0.00	0.35	0.82	2.44	0.00	1.81	1.52	0.77
34.00	8.40	7.20	0.29	4.39	1.53	0.00	0.00	0.00	1.53	0.00	0.00	0.61	0.40
35.00	8.40	7.21	1.68	4.12	0.00	0.00	0.00	1.22	3.64	0.00	0.20	1.90	0.11
36.00	8.41	7.20	2.97	1.60	0.06	0.00	0.00	1.33	1.84	0.00	0.00	1.08	0.00
37.00	8.40	7.20	3.83	2.68	0.00	0.00	0.00	0.06	1.58	0.00	0.49	2.83	0.21
38.00	8.40	7.21	1.32	3.44	0.00	0.00	0.00	1.70	1.87	0.00	0.00	0.67	0.00
39.00	8.40	7.20	3.23	4.33	0.00	0.00	0.00	0.11	1.60	0.00	0.00	1.86	0.24
40.00	8.41	7.21	1.52	2.14	0.00	0.00	0.00	0.98	0.68	0.00	0.00	0.93	1.28
41.00	8.40	7.20	2.19	1.99	0.00	0.00	0.00	1.20	0.95	0.00	0.00	0.00	1.68
42.00	8.40	7.20	1.73	0.61	0.00	0.00	0.00	0.15	0.37	0.00	0.00	0.15	0.34
43.00	8.41	7.21	1.02	3.47	0.00	0.00	0.00	1.95	0.33	0.00	0.00	0.00	0.11
44.00	8.40	7.20	1.61	2.86	1.28	0.13	0.00	2.32	0.26	0.00	0.77	0.55	1.27
45.00	8.40	7.21	1.27	1.92	1.12	0.58	0.00	0.00	0.87	0.00	1.83	1.53	0.39
46.00	8.41	7.20	0.77	0.49	0.00	0.00	0.00	1.45	1.08	0.00	0.00	0.00	0.08
47.00	8.40	7.21	2.45	0.75	0.02	0.00	0.00	0.00	0.55	0.00	0.04	0.00	2.64
48.00	8.40	7.20	2.52	1.52	0.22	0.00	0.00	0.99	0.41	0.00	1.59	0.00	0.00
49.00	8.41	7.20	1.38	2.39	0.28	0.00	0.00	2.73	0.54	0.93	0.00	0.00	0.05
50.00	8.40	7.21	0.49	2.65	0.00	0.00	0.00	0.06	0.79	0.00	0.00	0.80	0.49
51.00	8.40	7.20	1.18	0.08	0.00	0.00	0.00	1.15	0.39	0.00	0.00	0.57	0.00
52.00	8.41	7.21	0.75	1.50	1.19	0.00	0.00	0.24	0.19	0.13	0.00	1.32	0.00
53.00	8.40	7.20	1.48	1.63	0.00	0.00	0.00	2.17	1.30	0.00	0.49	1.35	0.04
54.00	8.40	7.20	2.10	2.37	0.69	0.00	0.00	2.54	1.44	0.64	0.00	2.12	0.00
55.00	8.41	7.21	0.00	0.60	0.00	0.00	0.00	1.38	0.28	0.00	0.00	0.91	0.91
56.00	8.40	7.20	1.06	2.46	1.38	0.00	0.00	0.47	0.00	0.34	0.31	1.32	0.99
57.00	8.40	7.21	0.15	1.61	0.00	0.00	0.00	3.58	0.00	0.00	0.00	1.85	0.00
58.00	8.40	7.20	2.43	1.52	0.00	0.00	0.00	1.98	1.74	0.00	0.00	0.86	0.46
59.00	8.41	7.20	0.52	2.45	0.00	0.00	0.00	0.92	1.22	0.00	0.00	2.06	1.26
60.00	8.40	7.21	3.12	3.09	0.01	0.00	0.00	1.27	0.84	0.00	0.00	0.00	1.22
61.00	8.40	7.20	0.85	1.02	0.28	0.00	0.00	0.72	2.17	0.21	0.84	1.83	0.18
62.00	8.41	7.21	1.44	0.49	0.00	0.00	0.00	0.12	1.10	0.00	0.00	1.71	0.00
63.00	8.40	7.20	2.79	0.21	1.58	0.00	0.00	0.84	0.75	0.00	0.29	1.05	0.11
64.00	8.40	7.21	3.25	1.12	1.13	0.00	0.00	0.00	0.08	0.00	0.18	2.84	0.11
65.00	8.41	7.20	0.86	1.33	0.46	0.00	0.00	0.78	1.35	0.00	0.79	0.84	0.00
