Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.216s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.49	7.20	0.00	0.07	0.00	0.00	0.00	0.00	0.00	2.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00
3.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00
4.00	7.50	7.21	0.00	0.08	0.00	0.00	0.00	0.00	0.00	2.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	0.00
5.00	7.50	7.20	0.00	0.44	0.00	0.00	0.00	0.00	0.00	4.25	0.00	0.14	0.00	0.02	0.00	0.00	0.00	1.08	0.21	0.55
6.00	7.50	7.21	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.01	0.00	0.02	0.00	0.00	1.66	0.49	0.26
7.00	7.50	7.20	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.68	0.00	0.00	0.05	0.00	0.00	1.68	0.00	0.00
8.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00
9.00	7.50	7.21	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.27	0.00	0.01	1.44	0.00	0.06
10.00	7.49	7.20	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00	0.00	0.07	0.00	0.00	1.05	1.22	0.02
11.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	1.72	0.00	0.00
12.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.05	1.65	1.67	2.13
13.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.11	0.00	0.00	0.00	0.00	0.71	0.00	0.00	1.47	0.13	0.00
14.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.99	1.83	0.00	0.00	0.46	0.00	0.00	1.02	0.00	0.00
15.00	7.50	7.20	0.00	0.04	0.00	0.05	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.02	1.11	0.00	0.00	0.00	0.00	1.07
16.00	7.50	7.21	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.25	1.34	0.49	0.00	0.02	0.28	0.00	0.00	2.23	0.00	0.97
17.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.62	0.00	2.39	2.66	0.75	0.00	0.02	0.14	0.00	0.34	1.78	0.91	1.74
18.00	7.50	7.21	0.00	0.18	0.00	0.00	0.08	0.00	0.00	0.00	0.68	0.00	0.00	0.02	1.08	0.00	0.00	0.00	0.00	1.70
19.00	7.49	7.20	0.00	0.33	0.00	0.00	0.00	0.00	0.00	1.63	0.38	0.00	0.00	0.00	0.67	0.00	0.00	0.12	0.00	0.00
20.00	7.50	7.20	0.00	0.33	0.00	0.00	0.00	0.00	0.00	2.12	0.40	0.00	0.00	0.00	0.97	0.00	0.00	2.19	0.85	0.01
21.00	7.50	7.21	0.00	0.00	0.00	0.00	0.11	0.99	0.00	1.94	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.49	0.92	0.00
22.00	7.50	7.20	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.09	0.00	1.41	0.00	0.00	0.00	0.00	0.00	0.00	2.63	0.00
23.00	7.50	7.21	0.00	0.00	0.07	0.00	0.18	0.00	0.00	0.32	0.01	0.00	0.00	0.00	0.52	0.00	0.00	0.69	0.00	0.05
24.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	1.17	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.37
25.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.09	0.02	0.00	0.00	0.07	0.00	1.25
26.00	7.50	7.21	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.37	3.49	0.00	0.00	0.13	0.00	0.00	0.78	0.00	0.00
27.00	7.50	7.20	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.18	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.00
28.00	7.49	7.21	0.00	0.00	0.00	0.00	0.12	0.00	0.00	1.45	0.33	1.83	0.00	0.00	0.49	0.00	0.00	3.00	0.00	0.00
29.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	4.23	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00
30.00	7.50	7.20	0.00	0.00	0.00	0.06	0.00	1.26	0.00	2.21	0.69	1.31	0.00	0.19	0.00	0.00	0.05	0.00	0.99	2.05
31.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.24	2.41	0.00	0.00	1.27	0.00	0.00	0.00	0.00	0.00
32.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.32	0.00	0.00	0.53	0.00	0.00	1.25	0.00	0.00
33.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.24	1.75	0.00	0.00	0.24	0.47	0.00	0.00	1.79	0.00	1.08
34.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.64	0.00	0.00	1.02	0.06	0.00
35.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	1.72	0.00	0.00	1.86	1.45	0.14
36.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.49	0.00	1.26	0.00	0.49	0.00	0.00	0.38	0.00	0.08	0.14	0.00	1.37
37.00	7.49	7.20	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.55	0.00	0.99	0.00	0.00	0.25	0.00	0.00	2.70	0.00	0.00
38.00	7.50	7.21	0.00	0.02	0.00	0.00	0.19	0.00	0.00	0.40	0.00	0.00	0.00	0.00	2.64	0.00	0.00	0.66	0.00	0.00
39.00	7.50	7.20	0.00	0.38	0.00	0.00	0.38	0.02	0.00	1.22	0.00	0.00	0.00	0.00	0.86	0.00	0.00	0.00	0.00	0.00
40.00	7.50	7.21	0.00	0.00	0.00	0.00	0.42	0.00	0.00	1.18	0.78	0.00	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00
