Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.167s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	6.85	6.29	0.00	0.33	0.00	0.00	0.86	2.23	0.78	0.00	0.00	0.00	1.42	0.00	0.00	0.00	0.15	0.00
3.00	6.90	6.30	0.00	0.46	0.00	1.25	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00
4.00	6.90	6.30	0.00	0.35	0.49	0.27	0.00	0.68	0.98	0.00	0.00	0.00	0.00	0.68	0.00	1.74	0.61	0.13
5.00	6.90	6.30	0.02	0.05	0.00	0.00	0.00	0.89	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.68
6.00	6.90	6.30	0.26	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.00	0.00	1.60	0.00	0.00	0.72	0.61
7.00	6.90	6.30	0.19	0.00	0.00	1.98	0.00	1.37	0.27	0.00	0.00	0.00	0.00	1.46	0.00	0.00	0.81	0.51
8.00	6.90	6.30	0.18	0.00	0.00	2.11	0.00	1.01	0.00	0.00	0.00	0.60	0.00	1.46	0.00	0.41	0.60	0.00
9.00	6.90	6.30	0.13	0.00	0.00	0.49	0.61	0.85	0.00	0.00	0.00	0.01	0.00	1.65	0.00	0.25	0.99	1.13
10.00	6.90	6.30	0.45	0.00	1.48	1.60	1.33	1.15	0.16	0.09	0.00	1.32	0.00	1.55	0.00	0.07	0.94	0.62
11.00	6.90	6.30	0.07	0.00	0.00	1.47	0.00	0.78	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.14	0.84	0.19
12.00	6.90	6.30	0.00	0.00	0.12	0.49	0.00	0.92	0.00	0.00	0.00	0.21	1.00	1.06	0.00	0.44	0.88	0.59
13.00	6.90	6.30	0.00	0.27	0.54	0.00	1.35	0.73	0.00	0.00	0.00	0.06	1.64	0.94	0.00	0.00	0.75	0.28
14.00	6.90	6.30	0.18	0.32	1.39	0.00	0.99	1.01	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00
15.00	6.90	6.30	0.11	0.82	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.51	0.71	0.07	0.06	0.02	0.00
16.00	6.90	6.30	0.09	0.02	3.33	0.49	0.00	0.44	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.05	0.54	0.00
17.00	6.89	6.30	0.00	0.00	0.20	0.00	0.00	0.38	0.00	0.00	0.00	1.26	0.00	0.78	0.00	0.00	0.01	0.75
18.00	6.90	6.30	0.00	0.62	0.00	0.00	0.33	0.45	0.75	0.00	0.00	0.49	0.00	2.13	0.00	0.19	1.15	0.61
