Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.215s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	8.05	7.80	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00	1.53	0.00	0.00	0.00
3.00	8.10	7.80	0.12	0.00	0.19	0.00	0.00	0.09	0.00	0.00	0.00	0.42	0.45	0.00	1.18	0.00	0.00	0.00
4.00	8.10	7.81	0.04	0.00	0.88	0.02	0.00	0.02	0.84	0.00	0.00	1.07	0.14	0.00	1.52	0.16	0.00	0.19
5.00	8.10	7.80	0.05	0.00	0.75	0.00	0.00	0.15	0.00	0.00	0.00	0.77	0.00	0.00	0.09	0.19	0.00	0.87
6.00	8.10	7.80	0.00	0.00	0.60	0.00	0.00	0.00	0.02	0.00	0.00	1.53	0.26	0.00	0.41	0.59	0.00	1.06
7.00	8.10	7.81	0.00	0.00	0.49	0.00	0.00	0.01	0.00	0.00	0.00	1.19	0.29	0.00	0.65	0.57	0.00	0.31
8.00	8.09	7.80	0.00	0.00	0.69	0.00	0.00	0.31	3.06	0.00	0.00	0.55	0.00	0.00	0.00	0.79	0.00	0.00
9.00	8.10	7.80	0.00	0.00	1.06	0.00	0.67	0.15	0.00	0.00	0.00	0.00	0.26	0.00	0.95	0.33	0.00	0.04
10.00	8.10	7.81	0.00	0.00	0.73	0.00	0.38	0.00	0.75	0.00	0.00	0.54	0.00	0.00	0.33	0.28	0.00	0.19
11.00	8.10	7.80	0.00	0.00	1.11	0.00	0.33	0.00	1.40	0.00	0.00	0.00	0.00	0.00	2.01	0.54	0.00	1.72
12.00	8.10	7.81	0.28	0.00	1.32	0.00	0.00	0.00	0.54	0.00	0.00	0.05	0.00	0.00	0.00	0.24	0.00	0.73
13.00	8.10	7.80	0.06	0.00	1.13	0.00	0.00	0.00	1.05	0.00	0.00	0.78	0.15	0.00	1.19	0.31	0.00	0.02
14.00	8.09	7.80	0.00	0.00	1.25	0.00	0.06	0.00	1.07	0.00	0.00	2.61	0.64	0.00	0.00	0.38	0.00	0.05
15.00	8.10	7.81	0.00	0.00	1.71	0.00	0.42	0.39	0.01	0.00	0.00	0.74	0.42	0.00	0.42	0.72	0.00	0.02
16.00	8.10	7.80	0.44	0.00	1.53	0.00	0.32	0.26	0.00	0.00	0.00	1.99	0.94	0.00	2.41	0.35	0.00	1.40
17.00	8.10	7.80	0.49	0.00	2.46	1.01	0.39	0.14	0.00	0.00	0.00	1.48	0.60	0.00	0.45	0.35	0.00	0.49
18.00	8.10	7.81	0.00	0.00	0.06	0.00	0.19	0.02	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.64	0.00	1.28
19.00	8.10	7.80	0.00	0.00	3.23	0.14	0.65	0.16	1.59	0.00	0.00	2.31	0.00	0.00	0.29	0.73	0.00	2.48
20.00	8.09	7.80	0.00	0.00	0.67	0.00	0.27	0.54	1.38	0.00	0.00	0.00	0.27	0.00	0.49	0.47	0.00	2.57
21.00	8.10	7.81	0.00	0.00	1.51	0.52	0.58	0.38	1.26	0.00	0.00	1.50	0.00	0.00	1.25	0.20	0.00	2.32
22.00	8.10	7.80	0.00	0.00	1.26	0.48	0.47	0.00	0.49	0.00	0.00	0.46	1.06	0.00	0.00	0.32	0.00	0.99
23.00	8.10	7.81	0.00	0.00	1.05	0.00	0.88	0.05	0.25	0.00	0.00	0.46	0.00	0.00	0.01	0.61	0.00	0.00
24.00	8.10	7.80	0.00	0.00	1.41	1.80	0.24	0.00	0.00	0.00	0.00	0.80	0.35	0.00	0.00	0.88	0.00	1.24
25.00	8.10	7.80	0.80	0.00	1.34	0.00	0.09	0.00	0.00	0.00	0.00	0.49	1.80	0.00	0.00	0.39	0.00	0.49
26.00	8.09	7.81	0.00	0.00	1.61	0.00	0.59	0.47	0.75	0.00	0.00	0.05	0.42	0.00	0.00	0.66	0.00	0.32
27.00	8.10	7.80	0.00	0.00	3.87	0.00	0.82	0.05	0.00	0.00	0.00	2.06	0.57	0.00	1.30	0.28	0.00	0.97
28.00	8.10	7.80	0.00	0.00	2.12	0.00	0.53	0.55	0.00	0.00	0.00	1.01	0.40	0.00	1.25	0.51	0.00	3.11
29.00	8.10	7.81	0.00	0.00	0.00	0.44	0.66	0.18	0.00	0.00	0.00	0.04	0.72	0.00	0.00	0.46	0.00	0.02
30.00	8.10	7.80	0.00	0.00	0.49	0.00	0.52	0.00	0.00	0.00	0.00	0.71	0.59	0.00	0.00	0.49	0.00	1.34
31.00	8.10	7.80	0.00	0.00	1.08	0.00	0.28	0.02	0.00	0.00	0.00	0.46	0.32	0.00	0.00	0.31	0.00	0.00
32.00	8.10	7.81	0.00	0.00	2.52	0.00	0.00	0.08	1.78	0.00	0.00	0.41	0.49	0.00	1.77	0.57	0.00	3.56
33.00	8.09	7.80	0.44	0.00	3.86	0.01	0.00	0.02	0.00	0.00	0.00	0.61	0.00	0.00	0.01	0.00	0.00	0.39
34.00	8.10	7.81	0.60	0.00	0.49	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.51	0.00	2.90
35.00	8.10	7.80	0.60	0.00	1.40	0.05	0.95	0.00	0.00	0.00	0.00	0.68	0.82	0.00	0.00	0.66	0.00	1.60
36.00	8.10	7.80	0.00	0.00	2.01	0.12	0.53	0.22	0.00	0.00	0.00	1.21	0.00	0.00	0.57	0.53	0.00	0.18
37.00	8.10	7.81	0.31	0.00	1.39	0.00	0.69	0.00	0.00	0.00	0.00	0.38	0.00	0.00	2.64	0.64	0.00	0.01
38.00	8.10	7.80	0.00	0.00	1.48	0.40	0.45	0.00	0.00	0.00	0.00	2.96	3.17	0.00	1.27	0.60	0.00	0.41
39.00	8.09	7.80	0.00	0.00	1.55	0.00	0.71	0.14	0.00	0.00	0.00	0.00	1.77	0.00	2.30	0.86	0.00	2.38
40.00	8.10	7.81	0.61	0.00	1.19	0.00	0.60	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.49	0.00	1.20
41.00	8.10	7.80	0.01	0.00	0.49	0.78	0.40	0.27	0.01	0.00	0.00	0.92	0.46	0.00	0.99	0.11	0.00	0.87
42.00	8.10	7.80	0.00	0.00	3.16	0.00	0.00	0.05	0.00	0.00	0.00	0.04	0.12	0.00	1.67	0.75	0.00	1.14
43.00	8.10	7.81	0.00	0.00	1.66	0.00	0.05	0.51	2.12	0.00	0.00	1.20	0.79	0.00	2.26	0.79	0.00	1.22
44.00	8.10	7.80	0.49	0.00	0.80	0.00	0.58	1.61	0.00	0.00	0.00	1.18	0.52	0.00	0.99	1.13	0.00	0.00
45.00	8.09	7.81	0.00	0.00	0.64	0.00	0.47	0.00	0.07	0.00	0.00	2.18	0.78	0.00	0.00	0.92	0.00	0.00
46.00	8.10	7.80	0.00	0.00	0.52	1.13	0.00	0.00	0.31	0.00	0.00	0.53	0.64	0.00	1.25	0.59	0.00	0.99
47.00	8.10	7.80	0.68	0.00	2.17	0.00	0.00	0.05	0.31	0.00	0.00	0.00	1.40	0.00	0.07	0.72	0.00	0.49
48.00	8.10	7.81	0.47	0.00	0.77	0.00	0.51	0.08	0.00	0.00	0.00	1.46	0.01	0.00	1.18	0.00	0.00	0.00
49.00	8.10	7.80	0.00	0.00	0.14	0.00	1.77	1.48	1.13	0.00	0.00	0.05	2.53	0.00	0.27	0.98	0.00	3.23
50.00	8.10	7.80	1.41	0.00	2.12	3.60	0.00	0.00	1.75	0.00	0.00	4.07	2.83	0.00	2.24	0.77	0.00	0.16
51.00	8.09	7.81	0.00	0.00	2.28	0.00	2.14	0.53	2.46	0.00	0.00	3.10	0.11	0.00	2.26	0.27	0.00	2.32
52.00	8.10	7.80	1.00	0.00	2.01	0.79	0.00	1.45	1.99	0.00	0.00	3.56	1.78	0.00	0.00	1.55	0.00	1.37
53.00	8.10	7.80	0.31	0.00	1.84	0.11	1.93	0.00	3.80	0.00	0.00	2.07	1.72	0.00	0.75	0.62	0.00	0.07
54.00	8.10	7.81	0.00	0.00	2.57	0.00	0.00	0.00	2.05	0.00	0.00	1.91	0.42	0.00	0.55	1.28	0.00	0.18
55.00	8.10	7.80	0.00	0.00	1.64	0.12	2.08	0.99	0.00	0.00	0.00	0.46	0.40	0.00	2.64	1.33	0.00	2.03
56.00	8.10	7.81	0.00	0.00	0.00	0.09	1.79	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.49	0.87	0.00	2.37
57.00	8.10	7.80	0.09	0.00	0.49	0.00	0.49	1.38	0.00	0.00	0.00	0.09	1.21	0.00	0.49	1.50	0.00	1.47
58.00	8.09	7.80	1.45	0.00	0.93	0.32	0.00	1.27	1.44	0.00	0.00	0.18	0.84	0.00	2.04	1.17	0.00	2.56
59.00	8.10	7.81	0.00	0.00	3.98	0.00	3.89	0.49	0.00	0.00	0.00	1.73	0.49	0.00	1.30	0.92	0.00	2.78
60.00	8.10	7.80	0.26	0.00	1.60	0.00	0.00	0.00	0.35	0.00	0.00	3.57	0.00	0.00	0.49	0.54	0.00	3.30
61.00	8.10	7.80	1.86	0.00	2.33	0.18	3.19	0.00	2.72	0.00	0.00	2.40	0.27	0.00	1.93	0.09	0.00	2.76
62.00	8.10	7.81	2.13	0.00	3.87	0.65	0.00	0.00	1.75	0.00	0.00	3.14	1.98	0.00	0.00	1.73	0.00	0.19
63.00	8.10	7.80	1.25	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.12	0.39	0.00	0.00	1.15	0.00	1.07
64.00	8.09	7.80	0.66	0.00	0.99	1.25	0.00	0.00	2.37	0.00	0.00	2.43	0.07	0.00	0.00	0.33	0.00	1.95
65.00	8.10	7.81	0.12	0.00	2.84	0.34	0.85	0.49	0.49	0.00	0.00	1.35	1.05	0.00	2.52	3.17	0.00	2.51
66.00	8.10	7.80	0.00	0.00	1.45	0.59	1.93	1.18	1.37	0.00	0.00	2.66	3.77	0.00	0.78	1.21	0.00	1.17
67.00	8.10	7.81	0.31	0.00	1.58	1.02	1.77	0.20	0.00	0.00	0.00	1.81	0.37	0.00	1.30	1.52	0.00	0.99
68.00	8.10	7.80	0.00	0.00	0.49	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.14
69.00	8.10	7.80	0.00	0.00	2.31	0.00	0.33	0.00	0.00	0.00	0.00	2.08	2.18	0.00	1.10	0.49	0.00	0.92
70.00	8.09	7.81	0.00	0.00	0.01	0.00	0.40	0.00	0.12	0.00	0.00	1.80	0.00	0.00	0.20	0.49	0.00	2.21
71.00	8.10	7.80	0.00	0.00	0.00	0.00	0.12	0.44	0.95	0.00	0.00	0.52	0.00	0.00	0.64	0.13	0.00	0.49
72.00	8.10	7.80	0.00	0.00	3.05	0.00	2.74	0.00	0.13	0.00	0.00	0.53	0.54	0.00	0.99	1.13	0.00	1.26
73.00	8.10	7.81	0.00	0.00	0.00	0.00	0.49	0.26	0.48	0.00	0.00	2.43	0.00	0.00	0.15	0.01	0.00	0.00
74.00	8.10	7.80	0.66	0.00	2.71	0.00	2.46	1.86	0.00	0.00	0.00	0.99	1.68	0.00	0.00	0.01	0.00	0.81
75.00	8.10	7.80	0.26	0.00	0.05	0.14	0.00	0.01	0.00	0.00	0.00	1.79	1.27	0.00	0.99	1.68	0.00	1.53
76.00	8.09	7.81	0.00	0.00	2.91	1.75	2.78	0.86	0.00	0.00	0.00	2.61	2.87	0.00	0.24	0.00	0.00	1.15
77.00	8.10	7.80	0.80	0.00	0.09	0.00	1.93	1.10	1.61	0.00	0.00	0.00	0.00	0.00	3.43	2.50	0.00	0.66
78.00	8.10	7.81	0.00	0.00	1.70	0.00	0.22	0.22	0.99	0.00	0.00	0.00	0.00	0.00	0.00	2.25	0.00	0.99
79.00	8.10	7.80	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00
80.00	8.10	7.80	0.00	0.00	1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.46	3.00	0.00	0.00
81.00	8.10	7.81	0.13	0.00	0.99	0.00	0.00	0.00	0.49	0.00	0.00	2.51	0.00	0.00	0.00	0.99	0.00	1.98
82.00	8.10	7.80	1.11	0.00	1.31	0.15	2.05	0.49	2.05	0.00	0.00	1.68	0.00	0.00	2.45	2.77	0.00	1.99
83.00	8.09	7.80	1.63	0.00	3.65	0.00	1.85	0.00	1.53	0.00	0.00	2.86	0.26	0.00	1.48	0.00	0.00	0.00
84.00	8.10	7.81	2.66	0.00	0.00	0.00	0.99	0.99	0.98	0.00	0.00	1.98	0.37	0.00	0.00	0.49	0.00	0.00
85.00	8.10	7.80	0.75	0.00	2.41	0.00	1.28	0.00	1.15	0.00	0.00	2.45	1.13	0.00	1.25	3.70	0.00	0.00
86.00	8.10	7.80	1.52	0.00	1.92	0.35	2.85	1.48	0.00	0.00	0.00	0.14	4.66	0.00	2.44	1.79	0.00	1.33
87.00	8.10	7.81	1.14	0.00	2.87	0.00	0.49	1.87	2.64	0.00	0.00	4.89	2.14	0.00	2.78	1.46	0.00	2.81
88.00	8.10	7.80	1.01	0.00	2.44	1.04	0.00	0.00	3.45	0.00	0.00	3.59	3.29	0.00	3.09	0.49	0.00	0.78
89.00	8.09	7.81	1.11	0.00	0.00	0.00	2.66	0.00	1.19	0.00	0.00	0.00	1.52	0.00	0.00	2.19	0.00	0.77
90.00	8.10	7.80	0.01	0.00	1.79	0.00	1.65	0.00	1.73	0.00	0.00	1.92	1.65	0.00	0.00	1.92	0.00	0.00
91.00	8.10	7.80	0.00	0.00	1.83	0.39	0.00	0.00	1.90	0.00	0.00	0.01	2.12	0.00	0.00	1.48	0.00	2.32
92.00	8.10	7.81	0.00	0.00	1.48	0.00	0.49	0.49	0.00	0.00	0.00	1.55	0.00	0.00	1.48	0.00	0.00	0.99
93.00	8.10	7.80	0.00	0.00	1.22	0.01	1.81	0.00	0.65	0.00	0.00	0.11	0.27	0.00	0.49	2.43	0.00	1.34
94.00	8.10	7.80	1.11	0.00	6.41	0.00	0.99	0.99	1.52	0.02	0.00	1.57	3.21	0.00	2.24	0.00	0.00	1.66
95.00	8.09	7.81	0.09	0.00	2.14	0.00	0.00	0.48	1.84	0.01	0.00	0.00	1.67	0.00	0.60	0.00	0.00	1.10
96.00	8.10	7.80	0.80	0.00	2.73	0.00	0.00	2.44	1.98	0.00	0.00	0.49	1.45	0.00	0.49	0.51	0.00	1.98
97.00	8.10	7.80	0.00	0.00	0.04	0.00	0.00	1.08	0.49	0.00	0.00	0.46	1.37	0.00	0.00	2.48	0.00	0.00
98.00	8.10	7.81	0.59	0.00	2.52	0.01	2.39	0.35	1.42	0.00	0.00	0.00	4.69	0.00	2.45	1.33	0.00	1.46
99.00	8.10	7.80	3.76	0.00	1.42	0.00	2.90	0.00	4.96	0.00	0.00	0.00	0.92	0.00	0.89	0.14	0.00	3.03
100.00	8.10	7.81	0.00	0.00	0.66	0.00	2.60	0.00	3.05	0.00	0.00	0.00	2.66	0.00	0.00	0.00	0.00	3.23
101.00	8.09	7.80	0.00	0.00	0.49	0.00	0.53	0.00	0.00	0.00	0.00	1.70	0.99	0.00	0.72	0.99	0.00	0.88
102.00	8.10	7.80	0.49	0.00	3.24	0.24	1.84	0.52	2.79	0.00	0.00	0.75	3.24	0.00	3.20	0.49	0.00	1.37
103.00	8.10	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00	1.84	0.31	0.00	0.88	0.00	0.00	2.50
104.00	8.10	7.80	0.38	0.00	2.50	0.00	1.25	0.00	2.54	0.00	0.00	3.83	4.25	0.00	0.00	4.15	0.00	0.99
105.00	8.10	7.80	0.01	0.00	2.16	0.00	2.43	0.00	0.45	0.00	0.00	1.22	2.73	0.00	1.91	1.59	0.00	0.00
106.00	8.10	7.81	1.26	0.00	5.10	0.62	0.59	0.00	0.95	0.00	1.05	0.44	5.02	0.26	0.00	2.13	0.27	2.31
107.00	8.10	7.80	0.00	0.85	2.53	0.00	0.00	0.00	1.51	0.06	0.06	0.00	0.14	0.02	0.09	0.99	0.00	3.58
108.00	8.09	7.80	0.00	0.99	1.77	0.00	0.06	0.99	0.00	0.00	1.77	0.00	3.50	0.09	0.39	1.74	0.84	3.20
109.00	8.10	7.81	1.61	4.25	2.77	0.00	1.72	0.49	0.00	0.00	0.00	0.44	1.51	0.00	1.20	0.00	0.00	2.21
110.00	8.10	7.80	0.00	0.40	0.49	0.04	1.91	0.00	0.00	0.00	0.00	1.65	1.41	0.00	1.60	0.69	0.00	2.48
111.00	8.10	7.81	0.49	2.53	1.80	0.00	0.99	0.99	1.26	0.00	0.00	0.00	1.27	0.00	0.49	2.84	0.00	2.01
112.00	8.10	7.80	0.00	2.97	3.98	0.00	1.70	0.00	1.17	0.00	0.00	0.65	0.02	0.00	1.55	1.50	0.00	0.39
113.00	8.10	7.80	0.01	2.99	3.07	0.00	0.49	1.78	2.63	0.00	1.05	0.00	2.61	0.00	1.52	0.49	0.00	0.42
114.00	8.09	7.81	0.49	2.10	0.00	0.00	2.04	0.00	0.24	0.00	0.21	1.87	2.39	0.00	0.72	2.37	0.00	0.99
115.00	8.10	7.80	0.49	1.28	2.77	0.78	1.66	1.30	1.70	0.00	0.26	0.78	1.54	0.00	0.00	1.61	0.00	0.00
116.00	8.10	7.80	0.16	4.50	1.48	0.00	0.00	0.00	1.35	0.00	0.48	0.00	1.70	0.14	0.00	0.49	0.35	0.00
117.00	8.10	7.81	0.82	2.64	0.00	0.00	2.39	0.00	0.81	0.00	0.88	0.99	0.13	0.31	0.49	0.00	0.11	0.01
118.00	8.10	7.80	1.06	1.11	2.89	0.48	0.49	1.31	1.38	0.00	0.08	2.89	0.89	0.02	0.00	0.00	0.02	0.00
119.00	8.10	7.80	1.38	2.77	4.02	0.00	0.00	1.11	1.94	0.00	0.38	0.00	2.05	0.13	0.49	3.34	0.00	2.76
10.2.1.2	8.25	8.20
10.2.1.3	7.95	8.11
10.1.1.3	0.40	558471.46
10.1.1.4	2.44	170844.71
10.1.1.5	1.66	306565.04
10.1.1.6	0.20	363555.85
10.1.1.7	0.90	452771.07
10.1.1.8	0.38	798750.68
10.1.1.9	0.90	337052.94
10.1.1.10	0.01	11097.75
10.1.1.11	0.47	401902.74
10.1.1.12	1.16	207087.08
10.1.1.13	1.06	275957.91
10.1.1.14	0.08	1138512.05
10.1.1.15	0.88	390832.65
10.1.1.16	0.94	374163.28
10.1.1.17	0.13	256648.69
10.1.1.18	1.21	325340.96
