Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.045s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.80	0.00	2.66	0.00	0.00	2.52	0.00	0.60	0.91	0.28	0.48
3.00	7.80	0.09	0.99	0.33	0.32	2.40	0.00	1.05	1.01	0.21	1.66
4.00	7.81	0.27	0.85	0.14	0.82	1.90	0.00	0.47	1.31	0.15	0.00
5.00	7.80	0.55	0.20	0.14	0.29	0.00	0.00	0.00	1.24	0.01	0.00
6.00	7.80	1.20	0.05	0.21	0.54	0.49	0.00	0.49	1.79	0.00	0.00
7.00	7.81	2.33	0.04	0.33	0.45	1.81	0.11	1.66	1.27	0.11	0.02
8.00	7.80	0.99	0.49	1.65	0.00	0.00	0.01	0.00	1.30	0.55	0.00
9.00	7.80	0.00	0.40	0.84	0.00	1.37	0.04	0.00	1.41	0.14	0.00
10.00	7.81	0.00	3.53	0.05	0.00	0.72	0.04	1.04	1.46	0.02	0.01
11.00	7.80	0.15	1.65	1.61	0.49	0.97	0.22	0.65	0.85	0.31	0.00
12.00	7.81	1.17	0.86	0.25	0.77	0.44	1.57	0.00	0.86	0.42	0.08
13.00	7.80	0.05	0.71	0.49	0.64	0.37	0.22	0.00	1.19	0.19	0.99
14.00	7.80	0.28	0.01	3.67	1.13	0.00	0.00	0.01	2.03	0.19	0.05
15.00	7.81	0.12	0.22	0.25	0.89	0.14	0.00	0.00	0.85	0.05	1.48
16.00	7.80	0.59	2.65	1.25	0.34	0.00	0.00	0.00	1.31	0.07	0.46
17.00	7.80	0.87	0.51	0.07	0.14	1.27	0.00	1.38	1.48	0.16	0.27
18.00	7.81	0.00	0.11	0.01	0.28	0.02	0.00	0.02	1.35	0.00	0.09
19.00	7.80	0.22	0.72	1.18	0.52	0.00	0.00	0.22	0.79	0.00	1.39
20.00	7.80	0.00	1.01	1.02	1.31	2.33	0.00	0.07	1.06	0.52	0.16
21.00	7.81	0.00	0.05	0.18	0.79	0.00	0.00	0.01	0.68	0.00	0.00
22.00	7.80	0.00	0.99	0.00	1.00	1.40	0.00	0.01	2.23	1.10	0.18
23.00	7.81	0.00	0.57	1.35	0.12	1.59	0.00	0.01	1.90	0.67	0.40
24.00	7.80	2.14	0.14	0.88	0.44	0.00	0.00	0.99	1.42	0.38	0.00
25.00	7.80	1.13	0.77	0.16	0.14	1.15	0.61	1.24	1.12	0.62	0.82
26.00	7.81	0.00	1.97	0.00	0.33	0.49	0.00	0.59	0.52	0.44	0.68
27.00	7.80	0.00	1.72	0.01	0.01	0.21	0.00	0.00	0.52	0.00	0.52
28.00	7.80	0.38	3.52	2.13	0.15	0.69	0.49	0.00	1.41	0.00	1.55
29.00	7.81	0.51	2.59	0.35	0.16	0.00	0.15	0.21	1.38	0.16	0.77
30.00	7.80	0.00	0.93	0.49	0.00	0.59	0.05	0.77	2.10	0.00	0.32
31.00	7.80	1.70	0.54	0.00	0.21	0.00	0.09	0.07	1.41	1.13	1.81
32.00	7.81	1.21	0.95	0.84	0.00	0.40	0.12	0.24	1.52	1.78	1.25
33.00	7.80	0.01	0.16	0.00	0.19	0.57	0.00	0.00	1.33	0.04	0.11
34.00	7.81	0.44	0.81	0.08	0.79	0.61	0.00	0.00	0.60	0.29	1.24
35.00	7.80	0.88	1.48	0.00	0.97	2.01	0.32	0.62	0.78	0.00	0.60
36.00	7.80	0.19	1.05	0.87	0.94	0.42	0.31	0.21	1.48	0.00	0.16
37.00	7.81	0.33	0.00	0.60	0.80	0.07	1.65	1.13	1.58	0.64	0.16
38.00	7.80	0.00	0.91	0.00	0.00	0.55	1.39	0.00	2.05	1.02	0.99
39.00	7.80	0.00	0.00	0.25	0.52	1.10	0.54	0.09	1.48	0.46	0.19
