Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.127s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.89	6.29	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.00	0.00	0.22	0.07	0.00	0.00
3.00	6.90	6.30	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.05
4.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	0.12	0.00	2.79	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	1.25	0.25	0.00
5.00	6.90	6.30	0.00	0.00	0.00	2.13	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00
6.00	6.90	6.30	1.26	0.00	0.00	0.00	0.04	0.00	0.49	0.38	0.00	2.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00
7.00	6.90	6.30	1.32	0.00	0.00	1.33	0.00	0.00	0.00	0.49	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00
8.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00
9.00	6.90	6.30	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.31	0.00
10.00	6.90	6.30	0.00	0.00	0.00	0.49	0.00	0.00	1.28	1.01	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.49	0.00	0.00
11.00	6.90	6.30	0.00	0.00	0.00	0.44	0.00	0.00	0.00	2.78	0.07	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00
12.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.35	0.00	0.00	1.57	0.00	0.00
13.00	6.90	6.30	0.00	0.72	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	0.67	0.45	2.72	0.09	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.26	0.00	0.00	0.00	1.17	0.00	0.00
15.00	6.90	6.30	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18
16.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.97	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.61	0.00	0.32
17.00	6.89	6.30	0.00	0.00	0.00	0.00	0.35	0.00	0.00	2.38	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.31
