Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.110s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.56	6.58	1.05	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00
3.00	6.59	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.61	6.61	0.19	0.00	0.00	0.12	0.00	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
5.00	6.59	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
6.00	6.61	6.61	0.00	0.00	0.00	0.01	0.00	0.00	2.61	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00
7.00	6.59	6.59	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00
8.00	6.61	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	1.01	0.00	0.00	0.00
9.00	6.59	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.66	0.00	0.00	1.30
10.00	6.61	6.61	0.00	0.00	0.00	0.00	0.49	0.04	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.09	0.00	0.00	0.00	0.14	1.30
11.00	6.59	6.59	1.57	0.04	0.00	0.00	0.00	1.41	0.49	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.61	0.00	0.04	0.00
12.00	6.61	6.61	2.10	0.15	0.00	0.00	0.00	0.73	0.00	0.38	0.00	0.00	0.05	0.00	0.00	0.00	0.22	0.09	0.00	0.32	0.00	2.21	0.00
13.00	6.59	6.59	0.00	0.09	0.00	0.00	1.72	0.00	0.00	0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.32	0.00
14.00	6.61	6.59	3.38	1.53	0.00	0.05	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.64	0.00	2.28	0.00
15.00	6.59	6.61	3.78	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	2.32	0.00	1.92	1.11
16.00	6.59	6.59	0.00	0.01	0.00	0.00	0.35	0.00	0.49	1.48	0.00	0.01	0.00	0.00	0.00	0.00	0.34	0.00	0.00	1.72	0.00	2.24	0.00
17.00	6.61	6.61	0.00	0.00	0.00	0.00	0.75	0.00	1.73	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	1.60	1.79
18.00	6.59	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.02	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	1.04	0.06
19.00	6.61	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	1.54	0.00	0.00	0.00	0.00	0.09	0.00	0.02	0.00	0.40	0.00
20.00	6.59	6.59	0.00	0.49	0.00	0.16	3.86	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.02	0.00	0.47	0.00
21.00	6.61	6.61	0.88	0.00	0.00	0.02	0.14	0.49	0.62	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.62
22.00	6.59	6.59	0.00	0.00	0.00	0.00	0.07	0.99	0.99	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.13	0.00	0.00	0.00	1.12	1.51
23.00	6.61	6.61	0.00	0.00	0.00	0.00	0.49	0.00	1.98	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21
24.00	6.59	6.59	0.00	0.49	0.00	0.61	1.70	0.00	0.18	0.66	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.76
25.00	6.61	6.61	1.67	2.87	0.00	0.02	1.93	0.20	2.44	0.59	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.00	0.14	0.00
26.00	6.59	6.59	0.00	0.45	0.00	0.11	1.31	0.00	1.41	1.51	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.09	0.00	1.50	0.00	2.07	1.78
27.00	6.61	6.61	0.49	0.00	0.00	0.26	0.00	0.00	0.99	1.64	0.00	0.00	0.00	0.00	0.00	0.00	1.40	0.00	0.00	1.05	0.00	0.55	0.49
28.00	6.59	6.59	0.00	0.51	0.00	0.01	1.53	0.00	1.28	1.11	0.00	0.00	0.58	0.00	0.00	0.00	0.78	0.06	0.00	0.27	0.00	1.98	0.21
29.00	6.59	6.59	0.00	0.00	0.00	0.00	0.00	0.99	0.49	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.01	0.00	0.28	1.32
30.00	6.61	6.61	0.00	0.00	0.00	0.75	0.00	0.00	2.70	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.08	0.00	0.62	0.00
31.00	6.59	6.59	0.00	0.00	0.00	0.46	0.00	0.00	3.34	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.00
32.00	6.61	6.61	0.00	0.00	0.00	0.67	0.00	0.00	3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	6.59	6.59	0.01	0.00	0.00	0.40	0.54	0.00	1.97	0.05	0.00	0.00	0.19	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00
34.00	6.61	6.61	0.00	0.00	0.00	0.28	1.31	0.00	3.54	0.85	0.00	0.00	0.80	0.00	0.00	0.00	0.28	0.00	0.00	0.47	0.00	0.00	0.00
35.00	6.59	6.59	0.00	1.00	0.00	0.16	0.35	0.00	0.99	0.45	0.00	0.00	0.99	0.00	0.00	0.00	0.72	0.00	0.00	0.29	0.00	1.91	0.31
36.00	6.61	6.61	0.00	0.49	0.00	0.05	2.26	0.49	2.57	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.51	0.45
