Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.109s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	8.03	6.89	6.59	0.00	0.00	0.00	1.31	0.00	0.64	0.00	0.00	0.00	0.14	0.05	0.00	0.00	0.26	0.00	0.00	0.00
3.00	8.10	6.90	6.59	0.00	1.12	0.00	1.67	0.00	0.16	0.00	0.00	0.00	0.04	0.07	0.00	0.00	0.14	0.00	0.00	0.00
4.00	8.10	6.90	6.61	0.00	0.75	0.00	2.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.11	0.00
5.00	8.10	6.90	6.59	0.00	0.29	0.26	1.99	0.49	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.09	0.35	0.00	0.00	0.00
6.00	8.10	6.90	6.61	0.00	0.92	0.34	1.51	0.00	0.33	0.00	0.00	0.14	0.82	0.00	0.00	0.19	0.34	0.00	2.73	0.00
7.00	8.10	6.90	6.59	0.00	0.29	0.20	1.21	0.00	0.84	0.00	0.00	0.26	0.68	0.00	0.21	0.00	0.01	0.00	0.00	0.00
8.00	8.09	6.90	6.61	0.00	0.19	0.19	1.32	0.00	0.89	0.00	0.00	0.21	1.07	0.19	0.84	0.02	0.00	0.00	0.99	0.00
9.00	8.10	6.90	6.59	0.00	0.33	0.14	1.48	1.81	0.24	0.00	0.00	0.07	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00
10.00	8.10	6.90	6.61	0.00	0.21	0.00	1.67	0.00	0.42	0.00	0.00	0.24	0.00	0.01	0.00	0.05	0.14	0.00	0.09	0.00
11.00	8.10	6.90	6.59	0.00	0.39	0.00	1.58	0.00	0.12	0.00	0.01	0.00	0.00	0.00	0.13	0.31	0.41	0.00	1.84	0.00
12.00	8.10	6.90	6.61	0.00	1.01	0.16	0.99	0.00	0.47	0.00	0.00	0.40	0.00	0.00	0.07	0.00	0.35	0.00	0.00	0.00
13.00	8.10	6.90	6.59	0.00	0.92	0.19	1.25	0.00	1.15	0.00	0.00	0.37	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00
14.00	8.09	6.90	6.61	0.00	0.40	0.22	0.00	0.00	1.27	0.00	0.00	0.54	0.00	0.00	0.00	0.62	0.14	0.00	0.00	0.00
15.00	8.10	6.90	6.59	0.00	0.86	0.00	2.87	0.00	0.99	0.00	0.00	0.14	0.00	0.00	0.12	0.28	0.84	0.00	0.00	0.00
16.00	8.10	6.90	6.59	0.00	0.29	0.19	1.41	0.00	0.21	0.00	0.00	0.20	0.49	0.00	0.24	0.00	0.00	0.00	0.00	0.00
17.00	8.10	6.89	6.61	0.00	0.00	0.47	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.00	0.00
18.00	8.10	6.90	6.59	0.00	0.00	1.71	1.58	0.14	0.00	0.00	0.00	0.37	0.00	0.04	0.85	0.00	1.58	0.01	0.00	0.00
19.00	8.10	6.90	6.61	0.00	1.27	0.00	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.54	0.00	0.24	0.00	0.00	0.00
20.00	8.09	6.90	6.59	0.00	0.98	0.00	0.49	0.53	0.11	0.00	0.00	0.05	0.00	0.21	0.29	0.00	0.69	0.00	0.00	0.00
21.00	8.10	6.90	6.61	0.00	0.40	0.00	0.00	1.48	0.54	0.00	0.00	0.00	0.00	0.00	0.38	0.25	0.26	0.00	0.00	0.00
22.00	8.10	6.90	6.59	0.00	0.18	0.49	0.00	0.00	0.66	0.00	0.00	0.38	0.00	0.00	0.49	0.05	0.68	0.00	0.34	0.00
23.00	8.10	6.90	6.61	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.02	0.00	0.33	0.66	0.32	0.59	0.00	0.99	0.00
