Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.087s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	8.37	6.26	2.70	0.33	0.00	0.00	1.11	0.88	1.13	0.54
3.00	8.40	6.30	0.46	0.75	0.65	0.00	1.34	0.62	2.18	0.98
4.00	8.40	6.30	2.21	3.14	2.72	0.00	1.39	2.24	2.94	1.81
5.00	8.41	6.30	2.92	2.98	0.27	0.69	0.00	2.01	3.01	0.73
6.00	8.40	6.30	3.69	1.93	0.00	1.93	1.66	0.99	0.18	2.18
7.00	8.40	6.30	0.00	0.00	4.35	0.00	0.00	3.29	0.00	3.30
8.00	8.41	6.30	5.96	0.94	3.67	0.00	1.65	0.69	2.23	3.04
9.00	8.40	6.30	2.27	0.00	1.33	0.00	0.02	1.20	0.42	1.64
10.00	8.40	6.30	0.78	0.00	2.00	2.32	2.67	4.17	0.00	2.25
11.00	8.41	6.30	5.36	0.00	1.44	0.41	0.44	0.34	1.95	0.79
12.00	8.40	6.30	4.98	0.00	3.66	0.49	1.20	2.07	0.67	1.58
13.00	8.40	6.30	2.45	0.00	1.91	2.40	1.21	2.93	4.46	2.84
14.00	8.41	6.30	1.53	2.01	1.88	0.00	1.28	0.04	0.00	0.68
15.00	8.40	6.30	1.40	3.63	0.00	0.99	0.00	1.45	0.00	0.92
16.00	8.40	6.30	2.92	0.51	1.18	0.00	0.21	0.00	0.00	1.32
17.00	8.41	6.30	2.81	2.17	0.00	0.00	3.14	0.79	0.99	0.87
18.00	8.40	6.30	3.72	2.00	0.86	0.00	1.11	1.93	3.18	0.49
19.00	8.40	6.30	3.17	0.00	4.64	0.00	3.19	0.00	0.00	1.66
20.00	8.40	6.30	1.38	0.00	2.58	0.00	0.94	0.40	0.00	2.77
21.00	8.41	6.30	1.52	0.00	2.57	0.00	0.00	1.99	0.00	0.32
22.00	8.40	6.30	1.35	0.00	1.94	0.00	1.33	1.83	0.00	2.46
23.00	8.40	6.30	4.64	1.64	1.12	0.00	0.39	2.00	0.31	1.77
24.00	8.41	6.30	4.22	0.00	0.01	0.00	2.25	2.33	1.46	2.61
25.00	8.40	6.30	5.43	0.49	1.07	0.99	0.00	2.28	3.73	2.37
26.00	8.40	6.30	1.85	0.00	1.27	0.00	1.71	1.21	4.20	0.89
27.00	8.41	6.30	3.21	0.00	0.53	0.79	0.78	1.39	0.16	0.47
