Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.119s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.49	7.15	6.88	0.00	0.00	0.84	0.00	0.40	0.00	0.33	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00
3.00	7.50	7.20	6.90	0.00	0.22	0.41	0.00	0.14	0.00	1.31	0.00	0.00	0.07	0.00	0.00	0.00	0.00	2.61	0.41	0.00
4.00	7.50	7.21	6.90	0.00	0.02	1.79	0.00	0.05	0.05	0.00	0.00	0.49	0.00	0.12	0.00	0.00	0.00	1.17	0.49	0.00
5.00	7.50	7.20	6.90	0.00	0.00	0.00	0.00	0.07	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00
6.00	7.50	7.21	6.90	0.00	0.00	0.00	2.68	0.31	2.78	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	2.21	0.00
7.00	7.50	7.20	6.90	0.00	0.00	0.00	0.00	0.07	0.00	1.47	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.16	0.00
8.00	7.50	7.20	6.90	0.00	0.00	0.00	0.00	0.12	0.02	3.20	1.65	0.00	0.00	0.94	0.00	0.00	0.00	0.00	1.32	0.14
9.00	7.50	7.21	6.90	0.00	1.84	0.00	0.00	0.00	0.00	1.02	0.48	0.45	0.00	0.14	0.00	0.00	0.06	0.55	0.00	0.25
10.00	7.49	7.20	6.90	0.00	1.14	0.00	0.00	0.12	0.33	0.00	0.62	0.97	0.47	0.19	0.00	0.00	0.24	0.00	1.73	0.00
11.00	7.50	7.21	6.90	0.00	0.00	0.77	1.14	0.00	0.55	0.00	0.49	0.07	0.00	0.73	0.00	0.00	0.01	0.00	0.00	0.00
