Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.087s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.28	5.97	5.70	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.72	0.00	0.00	0.07	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.30	6.01	5.70	0.00	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59
4.00	6.30	5.99	5.70	0.00	0.00	0.00	0.19	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.12	0.48	0.00	0.00	0.00	0.00	0.00	0.00	1.95
5.00	6.30	6.01	5.70	0.00	0.00	0.00	0.02	0.79	0.00	0.52	0.00	0.00	0.26	0.00	0.00	0.00	0.00	1.05	0.00	0.00	0.00	0.00	0.00	1.06
6.00	6.30	5.99	5.70	0.00	0.00	0.00	0.00	0.57	0.14	0.38	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73
7.00	6.30	6.01	5.70	0.00	0.00	0.00	0.00	0.21	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.07
8.00	6.30	5.99	5.70	0.00	0.00	0.02	0.00	0.05	0.00	0.86	0.00	0.00	0.32	0.00	0.00	0.62	0.02	1.48	0.00	0.00	0.00	0.00	0.00	0.29
9.00	6.30	6.01	5.70	0.00	0.00	0.09	0.00	0.00	0.00	0.64	0.00	0.00	0.87	0.00	0.00	0.16	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00
10.00	6.30	5.99	5.70	0.00	0.00	0.00	0.00	0.19	0.09	0.55	0.00	0.00	0.49	0.00	0.00	0.31	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	6.30	6.01	5.70	0.00	0.00	0.00	0.00	0.59	0.45	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.05
