Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.822s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	8.07	6.29	5.97	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.48	0.88	0.44	0.28	0.00	0.00	0.09
3.00	8.10	6.30	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.77	0.77	0.68	0.00	0.00	0.16
4.00	8.10	6.30	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	1.26	0.00	0.00	0.00	0.00	0.02
5.00	8.10	6.30	6.01	0.00	0.00	0.00	0.00	0.24	0.14	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.45	0.00
6.00	8.10	6.30	5.99	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.49	0.08	0.00	0.00	0.00	0.00	0.14	0.92	0.00	0.00	0.00	0.00	0.00
7.00	8.10	6.30	6.01	0.33	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.02	0.00	0.00	2.00	0.00	0.00	0.51	0.98	0.00	0.00	0.00	0.00	0.00
8.00	8.09	6.30	5.99	0.24	0.00	0.00	0.01	0.00	0.49	0.00	0.00	0.02	0.00	0.00	2.41	0.00	0.00	1.30	1.48	0.00	0.00	0.00	1.65	0.00
9.00	8.10	6.30	6.01	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	1.48	1.26	0.00	0.26	1.30	0.00	0.01	0.49	0.00	0.00
10.00	8.10	6.30	5.99	0.00	0.41	0.00	0.00	0.00	0.00	0.80	0.09	0.00	0.00	0.00	0.21	0.00	0.00	1.45	0.86	0.00	0.01	1.31	0.28	0.00
11.00	8.10	6.30	6.01	0.00	0.33	0.00	0.00	0.00	0.31	0.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00	1.71	0.00
