Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.050s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.80	0.31	0.00	0.00	0.00	1.98	0.68	0.00	0.66	0.00	0.00
3.00	7.80	1.22	0.00	0.00	0.00	1.15	0.16	0.00	1.77	0.49	0.00
4.00	7.81	0.46	0.00	0.00	0.00	1.25	0.29	0.31	1.39	0.21	0.00
5.00	7.80	0.27	0.47	0.00	0.00	0.99	0.25	0.00	0.64	0.53	0.00
6.00	7.80	2.57	0.15	0.00	0.00	2.07	0.47	0.00	0.26	0.61	0.00
7.00	7.81	0.28	1.41	0.19	0.00	1.01	0.55	0.00	1.47	0.05	0.00
8.00	7.80	0.00	0.05	0.00	0.00	0.87	0.00	0.18	0.97	0.22	0.02
9.00	7.80	0.00	1.81	0.11	0.00	1.08	0.16	0.44	0.91	0.12	0.12
10.00	7.81	0.00	0.00	0.01	0.00	1.02	0.47	0.12	1.15	0.26	0.00
11.00	7.80	0.00	0.00	0.33	0.00	1.34	0.07	0.59	1.00	0.02	0.00
12.00	7.81	2.66	2.12	0.21	0.00	1.18	0.08	0.69	1.53	0.05	0.12
13.00	7.80	0.00	0.97	0.07	0.27	0.66	0.14	0.28	0.18	0.59	0.00
14.00	7.80	1.20	1.74	0.11	0.57	0.72	0.00	1.10	1.66	0.32	0.04
15.00	7.81	0.00	0.45	0.61	0.00	0.71	0.09	0.35	0.57	0.28	0.05
16.00	7.80	0.00	1.34	0.31	0.00	1.42	0.28	0.22	1.54	0.00	0.21
17.00	7.80	2.38	0.69	0.49	0.00	1.12	0.78	0.42	0.89	0.26	0.05
18.00	7.81	0.00	0.00	0.00	0.00	1.25	0.14	0.19	0.87	0.59	0.00
19.00	7.80	0.59	1.30	0.20	0.00	1.34	0.45	0.05	1.05	0.37	0.07
20.00	7.80	0.20	1.19	0.33	0.00	0.68	0.33	0.19	1.01	0.21	0.00
21.00	7.81	0.26	0.37	0.24	0.00	1.46	0.49	0.47	0.57	0.31	0.00
22.00	7.80	2.73	0.42	0.33	0.00	1.13	0.12	0.31	1.05	0.31	0.02
23.00	7.81	0.01	1.45	0.12	0.00	0.40	0.33	0.25	0.61	0.38	0.11
24.00	7.80	0.00	1.59	0.11	0.05	1.63	0.42	0.47	0.82	0.47	0.00
25.00	7.80	0.00	1.17	0.00	0.00	1.46	0.47	0.00	0.82	0.09	0.22
26.00	7.81	1.55	0.01	0.26	0.00	0.78	0.42	0.37	0.80	0.00	0.00
27.00	7.80	0.68	0.00	0.22	0.00	1.77	0.33	0.19	1.19	0.32	0.00
28.00	7.80	0.00	0.28	0.15	0.00	1.41	0.07	0.29	0.82	0.19	0.00
29.00	7.81	0.00	0.49	0.01	0.02	1.46	0.00	0.31	0.69	0.24	0.07
30.00	7.80	0.00	0.39	0.14	0.00	1.25	0.09	0.05	1.11	0.45	0.00
31.00	7.80	0.55	0.00	0.40	0.00	1.46	0.26	0.35	2.27	0.32	0.00
32.00	7.81	1.66	0.54	0.25	0.00	0.66	0.42	0.06	0.99	0.24	0.00
33.00	7.80	0.07	2.38	0.07	0.00	1.39	0.40	0.53	0.07	0.31	0.12
34.00	7.81	0.00	0.00	0.20	0.00	1.37	0.05	0.19	1.41	0.16	0.00
35.00	7.80	0.00	0.69	0.29	0.00	1.30	0.57	0.16	0.00	0.74	0.02
36.00	7.80	0.06	2.27	0.20	0.00	0.78	0.45	0.59	1.28	0.33	0.02
37.00	7.81	0.99	3.59	0.00	0.00	1.26	0.49	0.00	3.24	0.35	0.19
38.00	7.80	0.00	0.00	0.02	0.00	1.95	1.13	0.00	3.56	0.75	0.00
39.00	7.80	0.00	0.54	0.00	0.00	1.04	0.99	0.39	0.62	0.93	0.00
40.00	7.81	2.39	0.66	0.38	0.00	2.10	0.24	1.05	1.92	0.26	0.02
41.00	7.80	0.59	0.78	0.21	0.00	1.81	0.35	1.42	0.24	0.00	0.00
42.00	7.80	0.02	0.54	0.26	0.00	0.25	0.85	0.27	2.36	0.07	0.09
43.00	7.81	1.58	0.02	0.54	0.00	1.80	0.38	0.00	0.42	0.44	0.00
44.00	7.80	1.04	0.00	0.71	0.00	1.92	0.40	0.24	1.00	0.26	0.00
45.00	7.81	0.00	0.00	0.12	0.00	2.54	0.66	0.09	1.91	0.82	0.00
46.00	7.80	0.18	0.00	0.28	0.00	2.03	0.92	0.00	0.12	0.97	0.00
47.00	7.80	1.73	0.00	0.60	0.00	2.21	0.42	0.42	2.63	0.35	0.00
48.00	7.81	0.00	0.00	0.26	0.00	1.93	0.57	0.00	0.55	0.61	0.00
49.00	7.80	3.91	0.00	0.00	0.00	1.91	1.59	0.81	0.00	0.31	0.00
50.00	7.80	0.15	1.63	1.15	0.00	1.39	0.02	0.39	1.63	0.82	0.02
51.00	7.81	2.45	0.69	0.07	0.00	1.67	0.12	0.66	1.78	1.18	0.00
52.00	7.80	1.47	1.30	0.00	0.00	1.20	0.93	0.00	0.28	0.25	0.00
53.00	7.80	0.00	0.34	0.52	0.00	1.74	0.26	0.18	0.01	1.32	0.00
54.00	7.81	2.11	1.38	0.00	0.08	0.78	0.25	0.00	1.38	0.99	0.00
55.00	7.80	0.00	1.38	0.00	0.00	1.46	0.31	0.00	0.00	0.02	0.47
