Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.049s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.89	6.54	5.98	0.00	0.35	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.00	0.33	1.11	0.00	0.75	0.00	0.00	0.00	0.00	0.00
3.00	9.90	6.59	6.01	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.59	0.00	0.48	1.25	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	9.90	6.61	5.99	0.28	0.80	0.09	0.32	0.00	0.00	0.00	0.00	0.45	0.44	0.00	0.00	0.00	0.00	0.06	1.25	0.00	0.00	0.00
5.00	9.89	6.59	6.01	0.71	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	9.90	6.61	5.99	0.78	0.00	0.38	1.25	0.14	0.49	0.00	0.05	0.00	0.54	0.00	1.41	1.30	0.81	0.00	0.00	0.00	0.00	0.00
7.00	9.90	6.59	6.01	0.00	2.13	0.12	1.52	1.27	0.00	0.49	0.00	1.22	0.19	0.00	0.00	0.25	0.00	0.00	0.00	0.07	0.99	0.09
8.00	9.89	6.61	5.99	0.66	0.00	0.00	0.89	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.02	0.00	0.00	1.28	1.00	0.02
9.00	9.90	6.59	6.01	0.71	0.00	0.26	0.85	0.05	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00
10.00	9.90	6.61	5.99	0.09	0.00	0.29	0.82	0.49	0.49	0.49	0.00	0.49	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.26	0.00
11.00	9.89	6.59	6.01	0.33	1.48	0.07	1.25	0.00	0.00	0.00	0.00	0.00	1.24	0.19	1.81	0.19	0.00	0.06	0.00	0.00	0.02	0.00
12.00	9.90	6.61	5.99	0.00	0.00	0.00	1.11	0.00	0.00	1.25	0.20	0.00	0.45	0.31	0.00	0.75	0.00	0.11	0.00	0.00	0.00	0.00
13.00	9.90	6.59	6.01	0.00	0.99	0.00	0.31	0.00	0.00	1.40	0.48	1.40	0.24	0.16	0.19	0.02	0.00	0.00	0.00	1.24	0.00	0.00
14.00	9.90	6.61	5.99	0.00	1.99	0.00	0.52	0.00	0.00	0.00	0.00	0.01	0.25	0.00	0.16	0.99	0.72	0.00	0.00	0.09	0.01	0.00
15.00	9.89	6.59	6.01	0.00	0.00	0.28	0.00	0.49	0.00	0.13	0.00	0.00	1.10	1.63	3.59	0.41	0.00	0.00	0.00	0.00	2.01	0.02
16.00	9.90	6.59	5.99	0.00	0.99	1.46	1.46	0.49	0.00	0.15	1.50	0.49	0.00	1.06	2.67	0.00	1.72	0.00	3.40	0.00	1.93	0.00
17.00	9.90	6.61	6.01	0.07	0.00	0.49	0.00	0.00	0.00	2.34	0.35	0.00	0.00	1.67	0.00	0.00	0.97	0.00	0.14	0.54	0.49	0.00
18.00	9.89	6.59	5.99	0.31	1.33	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.12	1.66	0.00	1.25	0.00	0.19	0.00	1.25	0.00
19.00	9.90	6.61	6.01	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.68	0.64	0.00	0.00	0.19	0.12	1.01	0.35	0.00	0.00
20.00	9.90	6.59	5.99	0.00	0.99	1.33	0.44	2.64	0.00	2.46	0.00	0.84	0.04	0.26	0.75	0.94	0.97	0.00	0.58	0.00	2.03	0.49
21.00	9.89	6.61	6.01	0.00	0.52	0.99	0.09	0.01	0.00	0.52	1.48	0.00	2.70	0.52	0.40	0.00	0.92	0.04	0.05	0.49	0.26	3.31
22.00	9.90	6.59	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.89	0.00	1.13	0.00	0.58	0.02	0.00	0.00	0.02	0.75
23.00	9.90	6.61	6.01	0.00	0.99	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.62	1.12	1.48	0.19	0.09	1.60	0.54	0.98	0.14
24.00	9.89	6.59	5.99	0.00	0.00	0.49	1.41	0.49	0.00	0.00	0.67	0.00	1.14	1.15	0.65	1.68	0.00	0.12	0.01	2.63	0.00	0.00
25.00	9.90	6.61	6.01	0.00	1.47	0.49	0.77	0.99	0.00	0.02	0.41	1.28	0.00	0.99	0.00	1.22	0.40	0.00	0.00	0.99	2.83	0.00
26.00	9.90	6.59	5.99	0.00	0.49	1.86	0.00	0.00	0.00	0.02	1.32	0.00	0.00	0.86	0.99	0.00	0.51	0.00	0.00	1.19	1.45	0.00
27.00	9.90	6.61	6.01	0.00	0.00	0.00	0.37	0.00	0.00	0.01	0.00	0.00	0.02	0.54	1.67	0.49	0.00	0.00	0.00	0.00	1.25	0.00
28.00	9.89	6.59	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	2.21	0.00	0.02	0.00	1.45	0.00	1.71	0.00
29.00	9.90	6.59	6.01	0.00	1.83	0.00	0.00	1.26	0.00	0.00	1.01	0.39	0.00	0.57	1.48	1.27	0.00	0.00	2.63	1.38	1.08	0.00
30.00	9.90	6.61	5.99	0.00	0.00	1.13	1.58	1.04	0.00	2.68	1.25	0.73	0.05	0.64	0.46	0.05	0.00	0.00	1.64	0.00	0.99	0.00
31.00	9.89	6.59	6.01	0.00	1.34	0.00	0.00	2.07	0.02	2.89	0.00	0.92	0.16	2.57	1.27	0.00	1.25	0.00	1.66	1.33	1.63	1.87
32.00	9.90	6.61	5.99	0.00	0.99	0.00	1.35	2.30	0.05	0.00	0.00	0.21	0.85	1.60	2.08	1.38	0.00	0.16	1.28	0.00	2.85	0.02
33.00	9.90	6.59	6.01	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.40	0.00	0.00	1.11	0.00	1.61	0.95	0.00	0.00	0.54	1.19	0.00
34.00	9.89	6.61	5.99	0.00	0.00	0.00	1.60	0.01	0.00	0.52	0.47	0.00	0.00	1.32	1.78	0.00	0.00	0.00	1.57	0.00	1.98	0.02
35.00	9.90	6.59	6.01	0.00	1.90	1.19	0.00	0.25	0.00	0.24	0.00	0.00	0.00	1.50	0.99	0.00	0.20	0.00	1.97	0.58	0.15	0.00
36.00	9.90	6.61	5.99	0.00	0.00	2.97	1.91	1.06	0.00	1.26	0.00	0.00	0.00	0.33	0.66	0.00	0.00	0.00	2.96	0.55	0.99	0.02
37.00	9.89	6.59	6.01	0.46	1.26	0.99	0.28	1.34	0.00	0.00	0.00	0.00	0.49	0.55	0.28	0.00	0.00	0.00	0.32	0.21	1.77	0.00
38.00	9.90	6.61	5.99	0.40	1.57	0.07	2.67	0.99	0.00	0.05	1.31	0.00	0.00	0.78	2.59	0.99	0.99	0.00	0.99	0.89	0.00	0.00
39.00	9.90	6.59	6.01	0.40	0.29	1.86	1.78	1.27	0.00	0.31	0.00	1.15	0.88	0.95	1.42	1.20	0.00	0.00	2.03	0.00	0.49	0.00
40.00	9.90	6.61	5.99	0.07	0.99	0.18	3.26	0.49	0.00	0.99	0.00	0.00	0.61	1.19	2.14	0.00	0.99	0.00	0.49	0.07	0.00	0.00
41.00	9.89	6.59	6.01	1.10	0.00	0.80	2.26	1.59	1.26	1.32	0.00	0.00	0.00	0.71	0.85	0.49	0.00	0.00	1.21	0.49	0.75	1.11
42.00	9.90	6.59	5.99	0.72	0.12	0.00	0.41	0.00	0.00	1.24	0.54	0.00	0.00	1.15	0.75	0.00	0.00	0.00	0.75	0.00	0.00	0.00
43.00	9.90	6.61	6.01	0.61	1.99	1.30	0.00	0.00	1.45	0.60	0.27	0.00	0.24	0.34	1.93	0.02	0.27	0.00	0.29	2.39	1.74	0.00
44.00	9.89	6.59	5.99	0.14	0.00	0.00	1.45	0.00	0.49	0.00	0.13	0.00	0.87	0.71	0.00	0.72	0.00	0.09	0.01	0.62	0.00	0.00
45.00	9.90	6.61	6.01	0.68	0.00	0.00	0.87	0.00	0.00	0.00	0.07	0.00	0.51	1.60	1.57	0.99	0.92	0.05	2.06	0.00	0.00	0.00
46.00	9.90	6.59	5.99	0.66	0.99	0.00	1.45	0.00	0.00	0.11	0.00	0.00	0.00	1.46	1.30	0.00	1.28	0.00	0.05	0.01	0.00	0.21
47.00	9.89	6.61	6.01	1.21	0.00	0.00	0.68	0.25	0.00	0.00	0.00	0.00	0.00	1.44	3.16	0.00	0.00	0.00	1.80	0.00	0.00	0.00
48.00	9.90	6.59	6.01	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.79	1.08	1.92	0.00	0.13	0.00	1.20	0.00	0.00	0.00
49.00	9.90	6.61	5.99	0.05	0.00	1.31	1.45	1.01	0.00	0.58	0.49	0.86	0.49	0.93	0.00	1.50	0.00	0.00	0.49	1.28	1.73	0.57
