Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.187s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.80	7.43	0.02	0.14	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.80	7.50	0.00	0.09	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00
4.00	7.81	7.50	0.00	0.09	0.00	0.06	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	1.08	0.00	0.00
5.00	7.80	7.50	0.53	0.89	1.28	1.99	0.00	0.00	2.31	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.24	1.01	0.00	0.01
6.00	7.80	7.50	0.00	0.28	1.30	1.98	0.00	0.00	0.00	0.02	0.00	0.00	0.00	3.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	7.81	7.50	0.31	1.94	1.72	0.00	0.00	0.00	1.48	0.46	0.00	0.00	0.00	0.02	0.00	0.26	0.00	0.02	0.21	1.20	0.01	0.00
8.00	7.80	7.50	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.66	0.06	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.15	0.00	0.18	0.00
9.00	7.80	7.50	0.00	1.01	3.04	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.09	0.00	0.02	0.00
10.00	7.81	7.49	0.00	1.00	3.36	0.00	0.00	0.00	1.63	0.02	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.28	0.05	0.04	0.07
11.00	7.80	7.50	0.00	1.32	0.32	0.57	0.00	0.00	0.00	0.09	0.00	0.00	0.00	1.55	0.00	0.16	0.00	0.00	0.24	0.00	0.12	0.00
12.00	7.81	7.50	0.00	2.94	3.99	2.10	0.00	0.00	0.00	0.19	0.11	0.01	0.00	0.99	0.00	0.12	0.00	0.00	0.26	0.00	0.32	0.00
13.00	7.80	7.50	0.00	0.19	2.87	1.38	0.05	0.00	0.78	0.00	0.00	0.00	0.00	0.75	0.00	0.24	0.00	0.00	0.21	0.00	0.66	0.00
14.00	7.80	7.50	0.45	0.81	2.39	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	3.19	0.00	0.00	0.00	0.00	0.31	0.00	0.55	0.06
15.00	7.81	7.50	0.48	0.16	0.88	0.00	0.46	0.52	0.75	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.13	0.00	0.00
16.00	7.80	7.50	0.42	0.00	0.85	0.09	0.34	0.26	1.41	0.11	0.38	0.00	0.00	1.54	0.00	0.00	0.00	0.00	0.75	1.13	0.24	0.44
17.00	7.80	7.50	0.33	2.73	0.00	2.70	0.26	0.34	1.94	0.73	0.05	0.00	0.00	1.61	0.00	0.08	0.00	0.00	0.02	0.05	0.37	0.00
18.00	7.81	7.50	0.00	0.00	0.49	1.74	0.47	0.00	0.00	1.25	0.01	0.05	0.00	0.00	0.00	0.52	0.00	0.00	0.31	0.00	1.04	0.00
