Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.929s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	8.08	1.93	0.46	0.34	0.00	0.00	0.00	0.00	0.00	0.11
3.00	8.10	1.73	2.74	0.61	0.00	0.00	0.00	0.05	0.32	2.78
4.00	8.10	1.63	0.62	0.06	0.22	0.97	0.16	0.75	1.88	1.63
5.00	8.10	0.26	1.34	0.00	0.00	0.93	0.42	0.41	0.01	0.87
6.00	8.10	3.06	0.49	0.00	0.00	0.00	2.40	0.49	2.94	0.86
7.00	8.10	0.99	0.98	0.01	1.25	0.49	0.00	0.42	1.22	0.49
8.00	8.09	0.49	3.44	0.01	0.27	3.04	0.00	2.97	0.77	0.11
9.00	8.10	0.31	0.40	0.00	0.01	1.99	1.08	0.42	1.86	1.39
10.00	8.10	0.34	1.53	0.00	0.09	4.00	2.28	0.62	0.61	1.58
11.00	8.10	1.11	1.10	0.00	0.00	1.55	2.05	0.69	0.88	1.60
12.00	8.10	2.08	1.84	0.12	0.00	1.54	2.12	1.84	2.77	0.57
13.00	8.10	1.64	0.35	0.00	0.79	3.07	1.55	2.06	1.44	1.50
14.00	8.09	0.19	0.49	0.00	0.38	3.11	0.39	2.74	2.19	0.00
15.00	8.10	0.00	0.62	0.00	0.00	0.73	1.08	4.24	4.26	1.08
16.00	8.10	0.00	1.05	0.39	0.00	0.00	0.60	0.00	2.50	0.01
17.00	8.10	1.74	1.87	0.00	0.00	4.07	0.71	1.18	2.98	1.79
18.00	8.10	0.26	2.85	0.00	3.46	1.39	3.40	0.46	1.85	1.64
19.00	8.10	1.13	3.04	0.00	0.07	0.00	1.21	1.14	0.44	2.07
20.00	8.09	0.39	0.71	0.00	0.00	3.64	0.69	3.05	3.17	2.43
21.00	8.10	3.11	1.32	0.00	2.63	3.18	0.00	0.00	0.00	1.17
22.00	8.10	6.96	5.28	0.00	0.00	3.14	0.00	0.01	2.40	0.61
23.00	8.10	7.35	3.11	0.00	0.00	0.91	0.00	1.52	1.99	2.38
24.00	8.10	0.06	2.56	0.00	0.00	2.50	0.00	5.15	2.87	3.87
25.00	8.10	0.00	6.89	0.00	0.00	5.39	0.00	4.56	3.89	3.90
26.00	8.09	3.23	4.84	0.46	2.06	0.82	1.61	0.22	2.54	1.59
27.00	8.10	3.82	4.64	0.00	2.37	0.00	2.50	0.77	1.66	0.12
28.00	8.10	0.45	4.27	0.00	0.00	2.73	4.07	0.71	3.03	1.99
29.00	8.10	1.46	2.27	0.00	0.55	1.08	0.00	1.01	0.52	0.35
30.00	8.10	1.12	2.18	0.00	0.47	0.74	0.26	0.00	2.37	0.54
31.00	8.10	0.67	3.58	0.00	0.00	4.06	0.05	0.35	2.14	2.73
32.00	8.10	1.32	4.73	0.00	0.35	0.40	0.79	1.55	1.54	2.19
