Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.092s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	9.60	8.08	0.19	0.41	1.08	0.00	0.00	0.00	0.00	0.00	0.11	0.80
3.00	9.60	8.10	0.45	0.52	1.38	0.00	0.00	0.61	0.31	0.00	0.21	0.35
4.00	9.60	8.10	1.94	0.73	0.92	0.00	0.07	0.57	0.06	1.04	0.07	0.07
5.00	9.60	8.10	1.72	0.00	1.52	0.00	0.09	0.29	0.00	0.33	0.38	0.00
6.00	9.61	8.10	0.19	0.12	1.65	0.00	0.00	1.32	0.00	1.25	0.86	0.52
7.00	9.60	8.10	0.01	0.80	1.41	0.00	0.00	1.15	0.00	2.11	0.64	0.46
8.00	9.60	8.09	2.08	0.38	0.89	0.00	0.15	0.55	0.22	0.00	0.02	0.40
9.00	9.60	8.10	1.05	0.78	0.22	0.00	0.33	0.05	0.06	0.49	0.00	0.00
10.00	9.60	8.10	2.32	0.27	1.74	0.00	0.71	0.16	0.39	0.11	0.02	0.00
11.00	9.61	8.10	2.24	0.00	3.78	0.00	0.05	0.00	0.00	1.93	0.00	0.97
12.00	9.60	8.10	0.61	1.50	1.99	0.00	0.51	0.94	0.00	1.12	0.00	0.68
13.00	9.60	8.10	1.60	1.60	1.25	0.00	0.00	0.21	0.00	3.30	0.00	0.38
14.00	9.60	8.09	2.64	0.99	0.00	0.00	0.41	1.07	0.00	1.07	0.35	0.26
15.00	9.61	8.10	1.99	1.08	0.00	0.00	0.12	0.73	0.00	0.99	0.14	0.07
16.00	9.60	8.10	0.00	0.73	0.00	0.00	0.14	0.00	0.53	1.59	0.00	0.12
17.00	9.60	8.10	0.99	0.55	0.02	0.00	0.00	0.00	0.00	0.00	0.84	1.15
18.00	9.60	8.10	1.32	1.04	1.04	0.00	0.22	0.00	0.00	0.51	0.49	0.34
19.00	9.60	8.10	0.91	0.88	0.11	0.00	0.33	0.00	0.41	0.99	0.57	0.49
20.00	9.61	8.09	0.01	0.88	1.01	0.00	0.14	1.41	0.00	0.00	0.00	0.53
21.00	9.60	8.10	0.49	0.94	1.50	0.00	0.02	1.50	0.00	0.99	0.00	0.46
22.00	9.60	8.10	0.01	0.29	1.53	0.00	0.00	0.80	0.00	0.00	0.00	0.75
23.00	9.60	8.10	0.00	0.84	0.85	0.00	0.00	1.04	0.00	0.00	0.00	0.85
24.00	9.61	8.10	1.21	0.79	0.11	0.00	0.00	0.99	0.00	1.47	0.00	0.59
25.00	9.60	8.10	0.00	0.32	0.29	0.00	0.00	1.06	0.00	1.64	0.00	0.25
26.00	9.60	8.09	1.64	0.21	4.19	0.00	0.00	1.88	0.00	0.00	0.00	0.78
27.00	9.60	8.10	1.70	0.68	0.02	0.00	0.00	1.04	0.81	2.00	0.00	0.42
28.00	9.60	8.10	3.49	1.25	0.00	0.00	0.61	1.65	0.32	0.49	0.00	0.14
29.00	9.61	8.10	0.00	1.34	0.08	0.00	1.13	1.74	0.00	0.00	0.00	0.00
30.00	9.60	8.10	2.56	0.38	0.59	0.00	0.14	0.80	0.00	0.42	0.00	0.00
31.00	9.60	8.10	0.73	0.18	0.48	0.00	0.20	0.55	0.00	1.40	0.66	0.00
32.00	9.60	8.10	1.08	0.55	2.50	0.00	0.00	0.54	0.00	1.05	0.00	0.35
33.00	9.60	8.09	0.00	0.21	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.44
34.00	9.61	8.10	1.01	0.46	1.25	0.00	0.02	1.39	0.00	0.26	0.09	0.21
35.00	9.60	8.10	0.49	0.78	2.05	0.00	0.12	1.18	0.12	1.33	0.00	0.40
36.00	9.60	8.10	0.00	0.12	2.32	0.00	0.00	0.44	0.00	0.00	0.00	0.53
37.00	9.60	8.10	2.05	0.24	0.45	0.00	0.19	2.31	0.00	0.00	0.00	0.84
38.00	9.61	8.10	1.90	0.53	0.80	0.00	0.06	1.30	0.01	0.00	0.00	0.82
39.00	9.60	8.09	2.47	0.35	0.00	0.00	0.09	1.63	0.16	1.55	0.00	0.14
