Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.050s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00
3.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.24	0.00	0.00	0.00	0.00	0.00	0.00	2.11	0.00	0.00	0.00	0.00	0.07
4.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.38	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.14
5.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.05	0.00
6.00	9.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.07	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05
7.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	0.25	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12
8.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.05	0.19	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.07
9.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.40	0.00	0.00	0.02	0.00	0.00	0.21	1.40	0.00	0.00	0.00	0.06	0.00
10.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00
11.00	9.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.59	1.50	0.00	0.00	0.00	0.52	0.00
12.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.37	0.27	0.00	0.00	0.00	0.00	0.00	0.28	1.21	0.00	0.00	0.00	0.00	0.00
13.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.28	0.33	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00
14.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	0.00	0.00	0.24	0.16	0.00	0.00	0.00	0.00	0.46
15.00	9.61	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.25
16.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.25	0.00	0.00	0.00	0.00	0.00	0.05	0.02	0.00	0.00	0.00	0.00	0.00
17.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.26	0.00	0.00	0.00	0.00	0.00	0.01	0.05	0.00	0.00	0.00	0.00	0.02
18.00	9.60	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.08
19.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.68	0.65	0.00	0.00	0.05	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.33
20.00	9.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.88	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26
21.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.34	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07
23.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33
24.00	9.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.47	0.00	0.00	0.00	0.33	0.00	0.00	0.47	0.82	0.00	0.00	0.00	0.00	0.12
25.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.08	0.62	0.97	0.00	0.00	0.00	0.00	0.00	0.05	0.35	0.00	0.00	0.00	0.00	0.00
26.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.09	3.06	0.00	0.00	0.00	0.00	0.00	0.00	0.19	1.34	0.00	0.00	0.00	0.38	0.12
27.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.02	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27
28.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.08	0.05	0.78	0.00	0.00	0.05	0.00	0.00	0.34	1.11	0.00	0.00	0.00	0.49	0.46
29.00	9.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.02	0.31	1.10	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.12
30.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.47	1.50	0.00	0.00	0.00	0.00	0.11
31.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.19	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09
32.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.07	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.24	0.18
33.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	9.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00
35.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.22	0.00	0.00	0.00	0.14	0.00	0.00	0.13	1.65	0.00	0.00	0.00	0.39	0.00
36.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.00	2.59	0.51	0.00	0.00	0.00	0.00	0.00	0.02	1.11	0.00	0.00	0.00	0.24	0.00
37.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.46	0.02	0.00	0.00	0.00	0.00	0.00
38.00	9.61	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.38	0.00	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.73	0.09	0.00	0.00	0.00	0.24	1.25
