Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.039s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	9.27	0.47	0.00	0.00	0.00	0.00	2.74	0.00	0.00	0.00
3.00	9.30	0.00	0.61	0.35	0.00	0.00	0.00	0.00	0.00	0.12
4.00	9.30	0.00	1.34	1.51	0.00	0.00	0.04	0.00	0.00	0.13
5.00	9.29	1.93	0.99	0.00	0.00	0.08	1.67	0.00	0.00	0.68
6.00	9.30	1.39	2.30	0.39	0.00	0.04	0.19	0.00	0.00	0.00
7.00	9.30	0.00	2.40	1.24	0.00	0.00	0.05	0.00	0.00	0.00
8.00	9.30	0.68	2.28	0.33	0.00	0.54	1.53	0.00	0.00	1.01
9.00	9.29	2.50	1.88	0.00	0.22	0.41	0.00	0.00	0.00	0.00
10.00	9.30	2.48	2.60	0.00	0.00	0.11	0.14	0.00	0.02	0.00
11.00	9.30	0.48	1.58	0.82	0.00	0.00	1.24	0.00	0.00	0.26
12.00	9.30	0.91	3.30	0.77	0.00	0.27	1.83	0.01	0.05	0.41
13.00	9.29	0.19	4.89	0.21	0.00	0.54	0.65	0.00	0.00	0.49
14.00	9.30	2.14	0.18	0.00	0.38	1.72	2.54	0.00	0.00	0.24
15.00	9.30	0.00	0.13	0.21	2.06	1.93	5.11	0.00	0.00	0.00
16.00	9.30	1.17	2.37	0.58	1.07	3.04	1.44	0.00	0.00	0.24
17.00	9.29	0.00	6.62	0.00	3.85	4.22	0.00	0.00	0.00	0.47
18.00	9.30	0.14	2.05	1.50	0.31	1.79	0.32	0.00	0.14	0.65
19.00	9.30	1.61	4.13	1.34	0.00	0.00	0.27	0.00	0.00	1.97
20.00	9.30	4.18	0.00	4.43	0.00	3.27	0.00	0.00	0.89	2.81
21.00	9.29	1.13	0.58	5.51	0.02	5.11	0.00	3.24	0.00	1.98
22.00	9.30	3.49	0.80	1.91	0.00	2.98	2.54	0.47	0.00	1.61
23.00	9.30	0.84	6.14	0.54	0.00	0.75	4.26	0.00	0.00	0.48
24.00	9.30	0.00	1.98	1.01	0.00	0.32	1.07	0.00	0.00	1.33
25.00	9.29	0.69	1.19	1.24	0.00	1.06	0.00	0.00	0.35	0.69
26.00	9.30	0.13	2.26	2.86	0.00	0.48	0.00	0.00	0.00	0.12
27.00	9.30	0.14	5.17	3.12	0.28	4.09	2.81	0.26	0.09	0.00
28.00	9.30	0.38	1.52	1.33	0.00	0.49	2.89	0.00	0.00	0.86
29.00	9.29	1.63	2.20	3.87	0.00	1.12	1.48	0.00	0.00	0.11
30.00	9.30	1.41	3.51	1.81	0.00	0.25	0.00	0.00	0.00	0.32
31.00	9.30	2.66	5.63	3.73	0.00	0.00	2.93	0.00	0.00	0.13
32.00	9.30	1.66	5.02	0.29	0.00	0.00	0.00	0.00	0.00	0.00
33.00	9.29	2.94	5.88	0.28	0.00	0.09	2.25	0.00	0.00	0.00
34.00	9.30	0.02	1.04	0.00	0.00	0.00	3.70	0.00	0.00	0.00
35.00	9.30	4.80	4.19	1.70	0.00	0.71	0.00	0.00	0.00	0.00
36.00	9.29	4.43	6.14	2.26	0.00	1.08	0.00	0.00	0.00	3.17
37.00	9.30	3.21	4.77	2.65	0.00	0.00	4.12	0.00	0.00	1.92
38.00	9.30	0.53	3.94	5.31	0.00	0.74	1.02	0.00	0.00	0.32
39.00	9.30	0.94	2.71	2.06	0.00	1.93	1.00	0.00	0.00	1.40
40.00	9.29	0.00	3.62	4.11	0.00	3.12	3.49	2.53	0.00	0.00
41.00	9.30	3.60	3.94	2.13	0.00	1.75	0.24	0.27	0.00	0.86
42.00	9.30	3.72	2.26	0.24	0.00	2.21	2.00	0.00	0.00	1.63
43.00	9.30	0.00	6.90	3.63	0.00	0.15	0.00	0.12	0.00	0.00
44.00	9.29	1.45	0.66	3.62	0.00	1.50	1.40	0.42	0.00	0.25
45.00	9.30	0.54	2.85	3.30	0.00	0.07	2.04	0.06	0.00	0.00
46.00	9.30	0.00	2.14	4.75	0.00	0.74	1.51	0.00	0.00	1.52
47.00	9.30	2.63	4.13	0.89	0.28	3.14	0.00	0.00	0.00	2.51
48.00	9.29	4.15	3.29	2.18	0.00	0.02	0.00	0.00	0.00	1.14
49.00	9.30	4.85	2.28	3.05	0.00	0.11	0.61	0.00	0.00	2.05
50.00	9.30	2.25	3.90	1.01	0.00	0.00	0.00	0.00	0.00	0.69
51.00	9.30	1.73	3.01	2.25	0.00	1.14	1.94	0.00	0.26	1.27
52.00	9.29	6.47	1.27	2.70	0.00	0.99	0.00	0.00	0.00	0.00
53.00	9.30	1.11	5.65	3.27	0.00	0.00	0.00	0.00	0.00	0.00
54.00	9.30	0.71	1.61	3.20	0.00	1.01	0.42	0.11	0.00	1.53
55.00	9.30	0.00	2.52	1.33	0.00	2.40	1.08	0.49	0.00	0.44
56.00	9.29	1.27	0.97	3.53	0.00	1.61	0.13	0.00	0.00	0.00
57.00	9.30	3.47	0.49	4.47	0.00	0.00	0.00	0.00	0.00	0.00
58.00	9.30	1.14	5.06	5.41	0.00	0.00	0.88	0.00	0.00	0.00
59.00	9.30	2.23	1.45	1.72	0.00	0.00	0.33	0.00	0.00	0.21
60.00	9.29	4.56	3.99	1.17	0.00	0.00	0.00	0.00	0.00	3.39
61.00	9.30	0.00	1.95	1.32	0.00	4.27	3.42	2.24	2.24	2.91
62.00	9.30	0.00	2.56	0.00	0.00	0.74	1.83	0.75	0.00	1.28
63.00	9.30	3.24	0.18	1.70	0.32	2.47	1.63	0.00	0.27	0.22
64.00	9.29	2.89	1.08	1.39	0.00	0.58	1.58	0.00	0.00	0.28
65.00	9.30	4.99	1.15	0.91	0.00	0.00	1.31	0.00	0.00	0.87
66.00	9.30	0.00	1.87	0.00	0.00	3.39	0.00	0.00	0.00	1.91
67.00	9.29	0.21	4.26	0.46	0.00	0.22	0.38	0.18	0.00	0.88
68.00	9.30	0.12	4.33	2.44	0.00	0.00	0.05	0.00	0.00	0.42
69.00	9.30	0.78	6.41	0.09	0.00	1.15	1.84	0.97	0.97	1.72
70.00	9.30	0.00	6.75	0.00	0.00	1.67	5.10	1.26	1.26	0.75
71.00	9.29	0.48	4.16	0.13	0.00	0.75	3.74	0.00	0.02	1.26
72.00	9.30	0.16	0.08	0.00	0.00	1.45	1.24	0.00	0.00	0.00
73.00	9.30	3.49	2.17	3.25	0.00	2.41	0.13	0.00	0.00	0.12
74.00	9.30	1.27	5.71	2.68	0.00	0.64	1.01	0.00	0.00	0.00
75.00	9.29	1.48	3.74	1.22	0.00	2.61	0.94	0.00	0.00	1.88
76.00	9.30	3.24	0.00	2.18	0.00	0.00	4.36	0.00	0.00	3.36
77.00	9.30	2.79	2.59	2.14	0.00	0.97	1.10	0.00	0.46	1.97
78.00	9.30	0.25	1.32	1.77	0.00	0.06	0.49	0.00	0.00	0.92
79.00	9.29	0.00	5.65	5.65	0.00	3.34	0.00	0.00	0.00	0.98
80.00	9.30	4.11	0.00	0.32	0.34	1.39	0.51	0.28	0.00	0.18
81.00	9.30	6.19	3.45	2.86	0.06	0.18	2.73	0.00	0.00	3.50
82.00	9.30	0.85	5.32	3.01	0.00	0.00	2.12	0.00	0.00	1.07
