Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.997s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	9.82	0.84	0.00	0.65	0.00	0.14	0.47	0.00	0.28	0.33	0.00	0.00	0.00	0.00	0.21
3.00	9.90	1.17	0.00	0.00	1.48	0.21	0.00	0.00	0.49	0.00	0.00	0.09	0.20	0.00	0.79
4.00	9.90	0.99	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.44	0.00	1.30
5.00	9.89	1.92	0.00	0.01	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00
6.00	9.90	0.49	0.86	0.02	0.07	0.00	1.50	0.21	0.78	0.00	0.00	0.00	0.51	0.13	0.00
7.00	9.90	2.31	0.02	1.70	0.64	1.67	1.67	0.00	2.03	0.00	2.27	0.00	0.00	0.49	0.40
8.00	9.89	2.99	1.13	0.99	1.21	1.79	0.00	0.00	0.00	0.01	0.19	0.26	0.00	0.00	1.37
9.00	9.90	1.83	0.13	0.00	0.00	0.00	0.99	0.00	0.39	0.00	1.30	0.26	0.51	0.00	0.00
10.00	9.90	0.49	0.49	0.93	0.14	0.00	0.78	0.21	2.04	0.00	0.82	0.59	0.45	0.00	0.00
11.00	9.89	0.00	0.57	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00
12.00	9.90	0.00	0.37	0.09	4.42	0.52	0.97	0.02	0.05	0.20	0.00	0.00	0.00	0.15	0.00
