Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.134s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	8.64	7.80	7.80	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.97	1.39	0.00	0.00	0.00	0.00	0.06	0.08	0.00
3.00	8.70	7.80	7.80	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	1.28	0.00	0.13	0.00	0.00	0.00	0.00	0.00
4.00	8.70	7.81	7.81	0.05	0.00	0.00	0.49	0.00	0.74	0.00	1.17	1.48	0.00	0.95	0.00	0.00	0.08	1.06	0.00
5.00	8.70	7.80	7.80	0.00	0.06	0.00	0.49	0.00	1.41	0.00	0.00	2.63	0.00	0.04	0.00	0.49	2.10	0.78	1.32
6.00	8.69	7.80	7.80	0.00	0.81	0.00	1.26	0.00	0.00	0.05	0.20	1.67	0.00	2.86	0.00	2.77	1.28	0.45	0.40
7.00	8.70	7.81	7.81	0.00	1.11	0.00	0.49	0.00	1.24	0.06	1.06	0.49	0.00	0.22	0.00	0.19	0.12	0.49	0.00
8.00	8.70	7.80	7.80	0.18	0.49	0.00	1.22	0.64	2.23	0.35	1.27	1.80	0.00	1.35	0.49	1.60	0.99	0.00	0.00
9.00	8.70	7.80	7.80	0.00	0.00	0.00	1.86	0.00	0.06	0.35	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	1.08
10.00	8.70	7.81	7.81	0.00	0.38	0.49	0.00	0.00	0.00	0.88	3.50	1.17	0.21	1.60	0.00	0.00	1.42	0.99	1.19
11.00	8.69	7.80	7.80	0.00	5.30	0.00	1.97	1.11	0.49	0.33	1.40	0.16	0.00	1.63	0.00	0.51	0.00	0.00	0.00
12.00	8.70	7.81	7.80	0.00	1.99	0.00	0.27	0.00	0.49	0.00	0.49	1.91	0.00	0.00	0.00	1.22	0.99	0.02	0.89
13.00	8.70	7.80	7.81	0.00	0.91	0.01	2.04	0.00	2.46	0.16	0.00	1.28	0.00	0.67	0.00	0.01	2.76	0.53	0.51
14.00	8.70	7.80	7.80	0.00	0.18	0.01	1.35	0.00	0.00	0.45	0.00	2.73	0.00	0.07	0.00	0.00	0.80	0.45	0.00
15.00	8.70	7.81	7.81	0.49	1.46	0.11	1.30	0.00	2.71	0.65	0.84	1.32	0.00	0.22	0.01	0.00	1.99	0.89	0.00
16.00	8.69	7.80	7.80	0.00	0.99	0.00	0.94	0.00	0.51	0.18	0.00	0.00	0.00	0.95	0.00	0.00	0.00	0.00	0.00
17.00	8.70	7.80	7.80	0.00	0.00	0.00	0.99	0.01	0.00	0.21	0.80	0.68	0.12	0.79	0.00	0.00	0.57	0.00	0.00
18.00	8.70	7.81	7.81	0.00	4.00	0.00	0.00	0.00	0.93	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.32
19.00	8.70	7.80	7.80	0.04	0.49	0.00	0.31	0.05	3.82	0.32	1.46	0.27	0.20	1.46	0.00	0.47	0.00	0.24	0.00
20.00	8.70	7.80	7.80	0.00	3.23	0.00	0.00	0.15	2.89	0.45	0.00	1.95	0.00	0.87	0.00	0.74	0.55	0.60	0.00
21.00	8.69	7.81	7.81	0.86	0.55	0.00	0.00	0.00	0.49	0.39	0.13	1.57	0.49	0.00	0.51	0.84	0.00	0.00	0.00
22.00	8.70	7.80	7.80	0.00	1.88	0.00	0.05	0.00	0.00	0.52	0.73	0.29	0.06	0.00	1.35	0.54	0.00	1.26	0.00
23.00	8.70	7.81	7.81	0.00	1.66	0.00	0.00	0.00	0.00	0.13	0.11	0.15	0.05	0.82	0.00	0.00	0.00	0.45	0.02
24.00	8.70	7.80	7.80	0.05	0.61	1.19	1.17	0.35	3.07	0.33	0.62	0.99	0.09	0.00	1.73	0.00	2.01	1.18	0.99
25.00	8.69	7.80	7.80	0.33	2.96	0.00	0.00	0.54	0.00	0.35	1.93	0.00	0.12	1.28	0.00	0.00	0.00	0.93	0.00
26.00	8.70	7.81	7.81	0.39	0.00	0.00	0.00	0.00	1.95	0.00	3.50	1.41	0.42	0.00	0.00	0.13	0.00	1.65	0.11
27.00	8.70	7.80	7.80	0.00	0.00	0.00	0.00	0.00	0.41	0.01	0.49	0.07	0.05	0.00	0.00	0.19	0.27	0.44	0.28
28.00	8.70	7.80	7.80	0.57	0.00	0.00	0.00	0.00	0.54	0.00	0.38	2.00	0.00	0.00	0.00	0.00	1.92	0.72	0.05
29.00	8.70	7.81	7.81	0.51	1.35	0.00	0.00	0.00	1.06	0.00	2.51	0.49	0.07	2.67	0.00	0.26	0.02	1.38	0.75
30.00	8.69	7.80	7.80	0.05	0.49	0.08	0.00	0.00	1.71	0.04	1.35	0.49	0.00	0.49	0.00	0.69	0.01	0.28	0.24
31.00	8.70	7.80	7.80	0.00	0.00	0.00	0.00	1.81	2.73	0.49	0.32	0.00	0.00	0.24	0.00	0.00	0.00	0.00	1.53
32.00	8.70	7.81	7.81	0.00	0.00	0.00	1.99	0.00	0.00	0.57	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	1.39
33.00	8.70	7.80	7.80	0.00	0.00	0.00	0.78	0.00	1.25	0.49	0.66	0.00	0.06	0.00	0.00	0.48	0.00	0.00	0.01
34.00	8.70	7.81	7.81	0.49	0.00	0.00	1.64	1.20	1.20	0.07	2.58	0.00	0.00	0.00	2.25	0.05	0.49	0.08	0.00
35.00	8.69	7.80	7.80	0.02	3.29	0.04	1.81	0.00	0.75	0.00	1.02	1.31	0.06	0.00	0.00	0.49	0.54	0.66	0.00
36.00	8.70	7.80	7.80	0.00	2.24	0.00	0.49	0.00	1.70	0.00	1.01	0.15	0.02	0.00	0.00	0.47	0.00	2.77	0.93
37.00	8.70	7.81	7.81	0.04	2.57	0.00	1.78	0.00	0.73	0.00	0.16	0.00	0.87	0.00	0.00	1.48	0.28	0.00	1.40
38.00	8.70	7.80	7.80	0.00	1.08	0.00	0.00	0.20	0.00	0.00	1.78	0.00	0.00	0.00	0.00	1.44	1.53	2.10	0.99
39.00	8.70	7.80	7.80	0.04	3.52	0.00	0.00	0.49	2.63	0.00	0.84	3.80	0.08	0.99	0.00	0.60	2.01	0.47	0.00
40.00	8.69	7.81	7.81	0.13	4.46	0.00	0.00	0.07	0.00	0.00	0.72	1.26	0.55	0.00	0.00	0.21	0.00	2.17	1.84
41.00	8.70	7.80	7.80	0.97	3.14	0.00	0.00	0.45	0.98	0.00	0.41	2.86	0.38	0.00	0.00	0.06	2.58	0.00	0.00
42.00	8.70	7.80	7.80	0.00	1.37	0.00	0.00	0.00	0.00	0.72	0.00	0.74	0.00	2.60	0.00	0.14	1.73	0.14	0.92
43.00	8.70	7.81	7.81	0.00	0.48	0.00	0.00	0.00	0.00	0.92	0.00	2.08	0.00	0.00	0.00	0.00	0.67	2.11	1.68
44.00	8.70	7.80	7.80	0.00	2.43	0.00	1.48	0.00	2.20	0.40	0.00	2.53	0.00	0.00	1.45	0.00	0.57	1.02	0.00
45.00	8.69	7.81	7.81	0.00	1.21	0.00	0.00	0.00	4.12	0.57	0.59	0.77	1.48	0.99	0.00	0.16	0.44	1.06	0.78
46.00	8.70	7.80	7.80	0.00	1.77	0.16	0.49	0.00	2.66	0.71	0.20	0.62	0.00	1.99	0.00	0.00	0.25	1.58	2.08
47.00	8.70	7.80	7.80	0.38	0.00	0.00	0.49	1.11	1.90	0.00	2.10	1.31	0.00	0.00	0.49	0.81	0.26	1.90	1.77
48.00	8.70	7.81	7.81	0.00	0.49	0.00	0.00	0.00	4.83	0.00	0.32	1.27	0.07	0.00	0.00	0.05	0.00	0.93	0.00
49.00	8.69	7.80	7.80	0.00	0.00	0.00	0.99	0.00	3.00	0.62	2.68	4.36	0.29	1.25	0.00	0.05	0.53	1.52	0.49
50.00	8.70	7.80	7.80	0.00	1.72	0.00	0.00	0.49	2.17	0.54	0.00	3.45	0.00	2.79	0.00	2.66	0.00	0.45	1.02
51.00	8.70	7.81	7.81	0.00	2.07	0.00	0.71	0.00	0.99	0.69	1.52	1.71	0.00	1.24	0.00	0.35	0.00	1.12	0.00
52.00	8.70	7.80	7.80	0.00	2.59	0.00	1.52	0.00	1.24	0.14	2.60	0.99	0.00	1.44	1.40	1.59	2.20	1.97	1.71
53.00	8.70	7.80	7.80	0.00	1.22	0.00	0.52	0.00	3.04	0.00	0.00	1.27	0.00	1.97	0.00	1.48	0.71	0.97	1.98
54.00	8.69	7.81	7.81	0.00	2.24	0.00	0.49	0.00	0.00	0.00	0.00	0.37	0.00	0.61	0.00	0.00	0.09	0.41	0.00
55.00	8.70	7.80	7.80	0.00	2.57	0.00	0.99	0.00	0.00	0.58	0.00	1.93	0.00	0.78	0.00	1.46	0.42	0.26	1.48
56.00	8.70	7.81	7.81	0.00	0.00	0.18	0.00	0.49	0.49	0.59	1.88	0.35	0.00	2.77	0.00	0.00	0.47	0.00	1.21
57.00	8.70	7.80	7.80	0.00	0.99	0.00	0.00	0.00	1.44	0.00	0.86	3.60	0.32	3.05	1.24	0.37	0.40	1.13	0.28
58.00	8.70	7.80	7.80	0.46	0.00	0.00	0.00	0.82	2.86	0.00	0.25	3.25	0.00	0.75	0.00	0.33	1.25	0.00	0.47
59.00	8.69	7.81	7.81	0.00	1.59	0.00	1.34	1.37	2.30	0.00	0.00	1.08	0.00	3.47	0.49	0.19	0.54	3.53	1.93
60.00	8.70	7.80	7.80	0.00	0.80	0.00	0.49	1.59	1.48	0.00	0.99	2.71	0.00	0.77	0.75	0.64	1.70	3.12	2.03
61.00	8.70	7.80	7.80	0.00	2.38	0.00	0.55	0.49	1.21	0.00	2.10	0.49	0.00	1.38	0.00	0.00	0.59	0.02	0.84
62.00	8.70	7.81	7.81	0.00	1.87	0.00	0.52	0.80	3.27	0.00	3.19	2.93	0.16	0.00	0.00	0.00	0.05	1.19	0.00
63.00	8.70	7.80	7.80	0.00	0.00	0.00	0.00	1.45	0.57	0.00	0.98	3.71	0.00	0.00	0.00	0.02	0.00	0.14	0.42
64.00	8.69	7.80	7.80	0.99	2.46	0.00	0.69	0.00	0.46	0.00	1.80	2.79	0.49	0.00	0.49	0.15	0.00	0.05	0.49
65.00	8.70	7.81	7.81	0.00	0.00	0.00	0.00	0.00	1.83	0.41	0.00	0.00	0.00	0.00	0.00	0.21	0.02	1.78	0.52
66.00	8.70	7.80	7.80	0.01	2.71	0.00	0.00	0.00	4.38	0.68	2.28	0.99	0.00	0.00	0.00	0.14	1.80	2.70	0.85
67.00	8.70	7.81	7.81	0.00	0.21	0.00	0.00	0.00	0.47	0.84	0.00	1.32	0.00	0.00	0.00	0.99	0.00	1.32	2.25
68.00	8.69	7.80	7.80	0.65	0.02	0.00	0.00	0.49	0.99	0.89	0.72	0.00	0.25	0.00	0.00	0.00	1.10	0.86	0.40
69.00	8.70	7.80	7.80	0.00	2.24	0.00	0.00	0.00	0.00	0.28	1.30	0.00	0.00	0.49	0.00	0.00	0.00	2.32	0.62
70.00	8.70	7.81	7.81	0.00	2.40	0.00	0.00	0.00	0.00	0.16	0.00	1.86	0.00	0.00	0.80	0.00	0.68	1.06	0.51
71.00	8.70	7.80	7.80	0.00	0.00	0.00	0.00	0.00	1.25	0.92	1.04	0.99	0.00	0.49	0.44	0.00	0.00	0.07	0.80
72.00	8.70	7.80	7.80	0.00	0.93	0.81	0.00	0.00	0.14	0.94	0.48	1.70	0.00	0.00	0.00	0.00	1.46	0.99	0.84
73.00	8.69	7.81	7.81	0.00	1.06	0.00	0.00	0.00	2.67	0.73	0.00	2.93	0.00	0.00	0.00	0.34	0.15	0.00	0.61
74.00	8.70	7.80	7.80	0.00	0.00	1.12	0.00	0.00	2.03	0.12	0.49	1.59	0.00	0.99	0.00	0.26	0.87	2.05	0.00
75.00	8.70	7.80	7.80	0.00	2.21	0.00	0.05	0.00	1.44	0.19	0.00	1.74	0.00	1.95	0.00	0.05	0.99	0.00	0.25
76.00	8.70	7.81	7.81	0.00	3.07	0.00	0.00	0.00	0.00	0.24	2.84	0.77	0.00	2.28	0.00	0.14	0.18	0.99	2.01
77.00	8.70	7.80	7.80	0.20	1.25	0.00	0.00	0.00	1.55	0.53	1.20	1.58	0.00	0.99	0.00	0.00	0.49	0.49	0.60
78.00	8.69	7.81	7.81	0.00	1.35	0.00	1.10	0.00	3.63	0.35	0.00	2.16	0.00	0.00	0.00	0.42	0.31	0.38	0.00
79.00	8.70	7.80	7.80	0.00	3.24	0.00	0.00	0.02	3.25	0.19	0.99	1.79	0.00	0.00	0.00	0.00	0.00	0.80	1.86
80.00	8.70	7.80	7.80	0.20	0.99	0.00	0.00	0.00	0.99	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
81.00	8.70	7.81	7.81	0.49	2.11	0.00	0.99	0.80	0.99	0.24	0.64	2.85	0.00	2.26	0.74	0.02	0.49	0.35	1.60
82.00	8.70	7.80	7.80	0.00	1.18	0.00	0.00	0.49	1.81	0.57	0.00	2.01	0.00	0.08	0.00	0.00	0.00	0.67	0.00
83.00	8.69	7.80	7.80	0.00	1.74	0.00	0.00	0.00	0.00	0.71	0.00	1.41	0.00	1.21	0.00	0.01	0.53	0.33	0.24
84.00	8.70	7.81	7.81	0.49	1.60	0.00	0.00	0.00	0.80	0.88	2.70	1.12	0.41	0.00	0.00	0.00	0.87	3.03	1.27
85.00	8.70	7.80	7.80	0.00	1.55	0.00	0.00	0.00	2.45	0.97	0.48	0.49	0.00	1.19	0.00	0.19	0.53	3.18	1.47
86.00	8.70	7.80	7.80	0.00	0.00	0.00	0.00	1.68	0.41	0.71	1.88	0.00	0.00	0.00	1.41	0.99	0.02	3.17	0.87
87.00	8.70	7.81	7.81	0.00	0.09	0.00	0.40	0.49	2.93	0.07	1.30	1.86	0.18	0.00	0.98	0.49	0.00	0.95	0.02
88.00	8.69	7.80	7.80	0.00	0.49	0.00	0.41	0.00	2.14	0.00	0.77	1.20	0.00	0.12	1.34	0.69	0.31	0.86	1.32
89.00	8.70	7.81	7.81	0.00	1.28	0.00	0.00	0.00	0.49	0.24	0.00	1.47	0.00	0.06	0.55	0.00	0.45	0.04	0.00
90.00	8.70	7.80	7.80	0.59	1.67	0.00	0.00	0.01	0.49	0.00	0.95	0.00	0.00	0.00	0.00	0.00	1.08	1.53	0.14
91.00	8.70	7.80	7.80	0.00	1.59	0.06	0.00	2.48	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.79	1.18	0.87
92.00	8.69	7.81	7.81	0.92	0.84	0.00	0.00	0.49	2.59	0.00	2.10	3.70	0.49	0.00	0.00	0.26	2.25	0.67	2.56
93.00	8.70	7.80	7.80	0.00	0.99	0.00	0.00	0.00	2.98	0.00	0.95	0.00	0.00	0.00	0.99	0.13	0.35	0.45	0.02
94.00	8.70	7.80	7.80	0.00	0.00	0.00	0.00	2.72	3.09	0.00	0.49	0.00	0.00	0.00	0.49	0.99	0.44	1.07	1.81
95.00	8.70	7.81	7.81	0.00	1.92	0.00	0.99	0.00	2.52	0.92	0.00	1.25	0.00	0.00	0.00	0.00	1.30	0.01	1.15
96.00	8.70	7.80	7.80	0.00	2.57	0.00	0.00	1.51	2.85	0.00	0.00	1.80	0.00	0.00	1.33	0.65	3.62	0.99	1.17
97.00	8.69	7.80	7.80	0.00	1.28	0.00	0.99	0.66	1.51	0.42	0.00	0.00	0.00	1.48	0.00	0.00	0.22	0.00	0.57
98.00	8.70	7.81	7.81	0.00	0.97	0.00	0.00	0.57	0.65	0.26	0.00	0.00	0.00	0.00	0.00	0.49	0.00	1.84	0.02
99.00	8.70	7.80	7.80	0.00	2.89	0.07	0.00	0.00	0.00	1.11	1.50	0.99	0.62	0.00	0.86	0.99	0.65	0.85	1.79
100.00	8.70	7.81	7.81	0.39	0.65	0.00	0.52	1.79	1.65	1.51	1.72	4.29	0.73	0.49	0.99	0.00	0.19	0.00	0.67
101.00	8.70	7.80	7.80	0.00	1.40	0.11	0.99	0.80	1.14	0.31	0.00	0.00	0.00	0.00	0.00	1.78	1.26	2.04	2.46
102.00	8.69	7.80	7.80	0.22	2.04	0.00	0.00	0.00	1.92	0.00	1.10	0.00	0.00	1.24	0.99	0.69	0.93	1.02	2.44
103.00	8.70	7.81	7.81	0.00	0.00	0.00	0.99	0.00	4.89	0.00	1.08	0.00	0.00	1.28	1.10	0.00	0.00	1.41	0.28
104.00	8.70	7.80	7.80	0.75	1.54	0.00	0.00	0.49	3.43	0.00	0.48	1.72	0.00	0.00	0.49	0.00	2.77	0.75	1.44
105.00	8.70	7.80	7.80	1.25	0.95	0.00	0.00	1.11	0.00	0.35	1.18	0.00	0.01	1.78	0.00	0.82	1.30	2.64	0.53
106.00	8.70	7.81	7.81	0.00	0.00	0.00	0.49	0.49	1.77	0.40	1.26	1.83	0.00	0.00	0.00	0.99	0.26	0.44	0.02
107.00	8.69	7.80	7.80	0.46	0.00	0.00	0.00	1.83	2.46	0.29	0.75	1.98	0.01	1.66	0.00	0.00	0.86	0.59	0.00
108.00	8.70	7.80	7.80	0.00	2.03	0.00	0.00	0.00	2.01	0.02	0.00	0.14	0.00	2.12	0.00	0.82	0.01	0.41	0.08
109.00	8.70	7.81	7.81	0.00	0.74	0.00	0.00	0.49	3.89	1.67	3.85	0.49	0.00	0.00	1.53	0.49	1.86	1.68	1.84
110.00	8.70	7.80	7.80	0.00	2.40	0.00	1.25	0.00	3.64	1.34	1.17	0.00	0.00	1.34	0.00	0.00	0.00	1.92	0.00
111.00	8.69	7.81	7.81	0.00	2.57	0.00	0.00	0.00	2.05	0.85	0.49	2.13	0.00	2.60	0.00	0.00	0.00	1.00	0.00
112.00	8.70	7.80	7.80	0.00	0.49	0.00	1.86	0.00	3.77	0.87	1.01	0.18	0.49	0.99	0.00	0.00	0.69	1.10	0.53
113.00	8.70	7.80	7.80	0.00	0.49	0.00	0.49	0.00	1.22	0.21	0.16	1.75	0.00	0.00	0.00	0.00	1.24	0.37	0.21
114.00	8.70	7.81	7.81	0.00	0.00	0.00	0.00	0.80	3.59	0.00	1.57	0.69	0.00	0.00	0.00	0.00	2.52	0.22	0.05
115.00	8.70	7.80	7.80	0.42	1.52	0.00	2.51	0.99	1.25	0.55	1.50	2.39	0.00	0.05	0.99	0.00	0.49	0.81	0.00
116.00	8.69	7.80	7.80	0.00	2.68	0.00	1.75	0.49	1.19	0.00	1.28	1.40	0.00	1.12	0.00	1.48	0.00	0.64	1.45
117.00	8.70	7.81	7.81	0.69	0.00	0.00	0.00	0.80	3.60	0.00	3.01	2.33	1.52	0.00	0.28	0.00	1.31	1.47	2.12
118.00	8.70	7.80	7.80	0.00	0.00	0.00	0.49	0.49	0.00	0.00	0.24	0.00	0.00	0.00	2.33	0.00	0.28	0.00	0.85
119.00	8.70	7.80	7.80	0.00	0.00	0.00	0.00	0.00	0.88	0.16	0.00	0.99	0.00	1.55	0.00	0.00	0.00	0.00	0.00
10.2.1.2	8.87	8.17
10.2.1.3	7.95	8.18
10.2.1.4	7.95	21.51
10.1.1.4	0.14	595815.19
10.1.1.5	1.32	286441.01
10.1.1.6	0.05	1015968.88
10.1.1.7	0.47	939052.84
10.1.1.8	0.36	680577.03
10.1.1.9	1.59	245810.91
10.1.1.10	0.34	798644.31
10.1.1.11	0.91	248299.51
10.1.1.12	1.27	429756.70
10.1.1.13	0.11	955370.37
10.1.1.14	0.72	738615.78
10.1.1.15	0.29	1004074.68
10.1.1.16	0.38	584634.45
10.1.1.17	0.67	331172.31
10.1.1.18	0.90	300888.93
10.1.1.19	0.73	475737.13
